WD20CD,Proportion,Extent,Score,Income_Proportion,Income_Extent,Income_Score,Employment_Proportion,Employment_Extent,Employment_Score,Education_Proportion,Education_Extent,Education_Score,Health_Proportion,Health_Extent,Health_Score,Crime_Proportion,Crime_Extent,Crime_Score,Housing_and_Access_Proportion,Housing_and_Access_Extent,Housing_and_Access_Score,Environment_Proportion,Environment_Extent,Environment_Score
E05000063,0,0.04235702265163368,16.0728055470426,0,0.04235702265163368,0.11928935539891716,0,0.04235702265163368,0.0746141076718766,0,0.04235702265163368,5.0824132189191955,0,0.04235702265163368,-1.000919552558995,0,0.04235702265163368,0.2580492389416692,0,0.04235702265163368,27.935216978240888,0,0.04235702265163368,26.385599601593626
E05000085,0,0,22.57318192517344,0,0,0.12281677403369673,0,0,0.0676331764122894,0,0,23.3371617938553,0,0,-0.8594287041625371,0,0,-0.038763627353815666,1,0,47.67974163776015,0,0,29.647526325569874
E05000086,0,0.26323643248334094,25.197535237161418,0,0.26323643248334094,0.16827969113861993,0,0.26323643248334094,0.10575664909915432,0,0.26323643248334094,11.973277056011765,0,0.26323643248334094,-0.38885390366466477,0,0.26323643248334094,0.20774071577399192,0.7777777777777778,0.26323643248334094,43.676829268292686,0,0.26323643248334094,23.255133472239244
E05000087,0,0.05895860077021822,21.608911966463413,0,0.05895860077021822,0.13783826219512196,0,0.05895860077021822,0.08102599085365852,0,0.05895860077021822,7.6438627286585374,0,0.05895860077021822,-0.3664006859756097,0,0.05895860077021822,0.5695650914634147,0.625,0.05895860077021822,38.111914024390245,0,0.05895860077021822,26.22679786585366
E05000088,0,0.26612614687703934,29.454572866520788,0,0.26612614687703934,0.19492633114514954,0,0.26612614687703934,0.1225232676878191,0,0.26612614687703934,21.132883807439825,0,0.26612614687703934,-0.34107943107221006,0,0.26612614687703934,0.5179974471188913,1,0.26612614687703934,43.10552231947484,0,0.26612614687703934,25.048119183078043
E05000089,0,0.27013482528644644,27.567371512025357,0,0.27013482528644644,0.1627025045056243,0,0.27013482528644644,0.102666210925362,0,0.27013482528644644,17.54197470635759,0,0.27013482528644644,-0.4472902864955565,0.3333333333333333,0.27013482528644644,0.7424143309924803,1,0.27013482528644644,42.19643005406749,0,0.27013482528644644,31.410690075197316
E05000090,0,0.01396062540646417,20.031729765299406,0,0.01396062540646417,0.11936565036192148,0,0.01396062540646417,0.06736733201725525,0,0.01396062540646417,12.792879725085912,0,0.01396062540646417,-0.6020666081743072,0,0.01396062540646417,0.42910104555092493,0.625,0.01396062540646417,40.4712435475616,0,0.01396062540646417,25.60942794472472
E05000091,0.375,0.7256728543350076,39.50794340248963,0.5,0.7256728543350076,0.24684011065006917,0.375,0.7256728543350076,0.17109100968188104,0,0.7256728543350076,27.387376984785615,0,0.7256728543350076,-0.07304121715076071,0.125,0.7256728543350076,0.8509017980636238,0.875,0.7256728543350076,43.73656398340249,0.125,0.7256728543350076,33.63885244813278
E05000092,0,0.3241514047536836,28.810635158655774,0,0.3241514047536836,0.16757832373811754,0,0.3241514047536836,0.11818791002811621,0,0.3241514047536836,17.41797543178471,0,0.3241514047536836,-0.2565233632347034,0.375,0.3241514047536836,0.686224059445709,0.625,0.3241514047536836,37.27145086356943,0.25,0.3241514047536836,37.810965189449725
E05000093,0,0,12.954624501231004,0,0,0.0875362085066644,0,0,0.05210756430936412,0,0,4.763783258341116,0,0,-1.0210601069700316,0,0,-0.1652741319297054,0.2857142857142857,0,35.01891960268274,0,0,22.021182528228202
E05000094,0,0.43933736263396184,31.321657023578524,0.2222222222222222,0.43933736263396184,0.21444957958487684,0.1111111111111111,0.43933736263396184,0.1365624742752984,0,0.43933736263396184,12.531529781854532,0,0.43933736263396184,-0.11390221673428588,0.3333333333333333,0.43933736263396184,0.644616687246428,0.7777777777777778,0.43933736263396184,38.74200846710178,0.1111111111111111,0.43933736263396184,31.769349914740992
E05000095,0,0.092142530908445,24.15786380619501,0,0.092142530908445,0.14105092202000724,0,0.092142530908445,0.09453537423165,0,0.092142530908445,9.88620218151139,0,0.092142530908445,-0.2317705797276124,0.2222222222222222,0.092142530908445,0.617352054959624,0.7777777777777778,0.092142530908445,39.33505797276124,0.1111111111111111,0.092142530908445,30.003162890201278
E05000096,0,0,14.881057267071434,0,0,0.08991919646203433,0,0,0.05111123603927741,0,0,6.626604827224346,0,0,-0.754903080728581,0,0,-0.08230312570272093,0.625,0,43.42609092271944,0,0,20.85080683606926
E05000097,0,0.10427445963454553,20.909461772183295,0,0.10427445963454553,0.12872394121659328,0,0.10427445963454553,0.08110950579773052,0,0.10427445963454553,10.406295219197618,0,0.10427445963454553,-0.7562624790723631,0,0.10427445963454553,0.17096124511688474,0.5555555555555556,0.10427445963454553,43.123443851925344,0,0.10427445963454553,26.06132771129162
E05000098,0,0.024820128494926513,19.031681411732826,0,0.024820128494926513,0.11576730795285192,0,0.024820128494926513,0.07958440590705866,0,0.024820128494926513,5.444611705730931,0,0.024820128494926513,-0.6777002438693943,0,0.024820128494926513,0.42225314997967756,0.25,0.024820128494926513,32.93322469855033,0,0.024820128494926513,34.30522463080883
E05000099,0,0,20.02463245474754,0,0,0.12831686249603047,0,0,0.0732646554461734,0,0,12.741550905049223,0,0,-0.6287788504287075,0,0,0.2774050809780883,0.75,0,40.15363829787234,0,0,22.951261670371547
E05000100,0.6,0.9070552932636304,44.91349502833315,0.7,0.9070552932636304,0.2690367796428953,0.3,0.9070552932636304,0.1910378488185609,0,0.9070552932636304,27.82430124024377,0,0.9070552932636304,0.2601652410991126,0.2,0.9070552932636304,0.8049728963968781,1,0.9070552932636304,56.726764727894796,0,0.9070552932636304,29.938201860365655
E05000101,0,0,22.285702237744147,0,0,0.13161803130254818,0,0,0.07291424136592937,0,0,11.898682770663562,0,0,-0.5465743758892769,0,0,0.2232577932997025,1,0,48.21173011253395,0,0,25.59097128443927
E05000102,0,0,22.021255827567856,0,0,0.11410931346460884,0,0,0.0662345928685471,0,0,14.103176210750398,0,0,-0.5801574241617883,0.2222222222222222,0,0.47279771154869615,1,0,46.32871713677488,0,0,28.51701053751996
E05000103,0,0.31717539761486957,27.213779217102005,0.125,0.31717539761486957,0.15404608197069442,0,0.31717539761486957,0.0938182204289658,0,0.31717539761486957,20.89911616054364,0,0.31717539761486957,-0.36586982374177107,0.25,0.31717539761486957,0.45011163021165146,0.75,0.31717539761486957,46.42781248672754,0,0.31717539761486957,29.2219798966518
E05000104,0,0.07898301566673883,23.091949016918154,0,0.07898301566673883,0.12521427754915407,0,0.07898301566673883,0.06941941015089163,0,0.07898301566673883,19.237853852309097,0,0.07898301566673883,-0.8769502743484224,0.14285714285714285,0.07898301566673883,0.38047107910379513,1,0.07898301566673883,46.76201303155007,0,0.07898301566673883,29.654425811614082
E05000105,0.125,0.2232106981788442,29.75673938745637,0.125,0.2232106981788442,0.1872474946515032,0.125,0.2232106981788442,0.11508473144916115,0,0.2232106981788442,16.854730942461433,0,0.2232106981788442,-0.1902654543407274,0.125,0.2232106981788442,0.577163269902038,0.875,0.2232106981788442,40.70331995270803,0,0.2232106981788442,35.428174923995044
E05000106,0,0,8.235393937451935,0,0,0.05481190720328121,0,0,0.04241809792360934,0,0,2.7033058831068955,0,0,-1.2059250833119715,0,0,-0.4378434375801077,0.1111111111111111,0,29.002716034350165,0,0,15.126832799282237
E05000107,0,0,9.299266639569149,0,0,0.0667014531043593,0,0,0.05191748806015649,0,0,14.635056295091964,0,0,-1.0194174372523117,0,0,-0.36907478914744435,0,0,23.244408901534396,0,0,7.593615994309521
E05000108,0,0.11333856112674322,16.350384750219106,0,0.11333856112674322,0.105051066316097,0,0.11333856112674322,0.07333082091732399,0,0.11333856112674322,13.42998451650599,0,0.11333856112674322,-0.8103954425942156,0,0.11333856112674322,0.005459304703476475,0.2222222222222222,0.11333856112674322,32.36850371019573,0,0.11333856112674322,16.27721986561496
E05000109,0,0,10.789304479571738,0,0,0.06829801525175495,0,0,0.04913908388465229,0,0,3.746390737841523,0,0,-1.0544705822938236,0,0,-0.06009044997727387,0,0,28.180778193020558,0,0,22.68581591838796
E05000110,0,0,6.671386913133749,0,0,0.04747337753666868,0,0,0.04105813408345054,0,0,5.741030339561986,0,0,-1.2069685888420065,0,0,-0.84644645368696,0.1111111111111111,0,22.79273692317996,0,0,12.644113053378875
E05000111,0,0,9.731432644422311,0,0,0.0575441359561753,0,0,0.044842193725099594,0,0,5.159846364541832,0,0,-1.2461883092629482,0.1,0,0.056440674800796814,0.2,0,27.12340824203187,0,0,15.783037039342629
E05000112,0,0,12.363551987585055,0,0,0.0804464605467351,0,0,0.0627534917034738,0,0,6.720690282917513,0,0,-0.8285092515220247,0,0,-0.16798263101348931,0,0,23.67715733556166,0,0,27.822405455413634
E05000113,0,0.01245614035087719,11.225125168918918,0,0.01245614035087719,0.07229769144144144,0,0.01245614035087719,0.04888457207207208,0,0.01245614035087719,5.942211486486486,0,0.01245614035087719,-1.2745217905405406,0,0.01245614035087719,0.05970078828828828,0.1111111111111111,0.01245614035087719,30.30392364864865,0,0.01245614035087719,18.828085416666667
E05000114,0,0.2869855638919921,27.37212806716727,0.2,0.2869855638919921,0.1776063974457518,0,0.2869855638919921,0.11484763199905397,0,0.2869855638919921,26.54048903210548,0,0.2869855638919921,-0.11391450363625615,0.3,0.2869855638919921,0.7533174481168332,0.1,0.2869855638919921,30.79761443859753,0,0.2869855638919921,19.6161115709809
E05000115,0,0.3648367698860705,28.530597367684123,0.2727272727272727,0.3648367698860705,0.19005606272752731,0,0.3648367698860705,0.12940705684682163,0,0.3648367698860705,27.668258751050125,0,0.3648367698860705,-0.1421136936432372,0.09090909090909091,0.3648367698860705,0.6581008681041725,0.18181818181818182,0.3648367698860705,30.814847717726128,0,0.3648367698860705,17.830561915429854
E05000116,0,0.18162814781509476,26.150634549401303,0.14285714285714285,0.18162814781509476,0.1722870947412646,0,0.18162814781509476,0.11041950843778447,0,0.18162814781509476,13.369292696589875,0,0.18162814781509476,-0.15946460331909532,0.14285714285714285,0.18162814781509476,0.6459733211959947,0.7142857142857143,0.18162814781509476,37.135421609131015,0,0.18162814781509476,23.851787619914575
E05000117,0,0,15.157567406302443,0,0,0.06165261980234943,0,0,0.048001118776804026,0,0,13.16682770837218,0,0,-1.119207533097147,0,0,-0.15773746037665484,1,0,48.068618497109824,0,0,18.19804475107216
E05000118,0,0.032345808915244544,8.30977307030319,0,0.032345808915244544,0.05025235005957898,0,0.032345808915244544,0.04422262677081955,0,0.032345808915244544,7.34216119422746,0,0.032345808915244544,-1.145587912087912,0,0.032345808915244544,-0.7556169071891964,0.1111111111111111,0.032345808915244544,28.37733211968754,0,0.032345808915244544,11.300120349529987
E05000119,0,0,7.252548156369466,0,0,0.04007423850043162,0,0,0.03936034036256012,0,0,6.097425391540264,0,0,-1.2622995437168578,0,0,-0.3602153163152053,0,0,25.63288438771735,0,0,15.055116968800098
E05000120,0,0,10.568920478451645,0,0,0.061426759632145216,0,0,0.05171064494800746,0,0,7.973175572519085,0,0,-1.301390635330889,0.1,0,-0.10911306124902323,0,0,25.994452545531043,0,0,19.031821602452368
E05000121,0.14285714285714285,0.3706740971571682,28.40059471485652,0.14285714285714285,0.3706740971571682,0.18751434798401742,0.14285714285714285,0.3706740971571682,0.12697747911369417,0,0.3706740971571682,27.571324555030873,0,0.3706740971571682,-0.13351670904467855,0.14285714285714285,0.3706740971571682,0.8244871957864147,0.14285714285714285,0.3706740971571682,27.664642208499817,0,0.3706740971571682,19.535924900108974
E05000122,0,0.0834435415811138,16.248870737850957,0.1,0.0834435415811138,0.10715500399336488,0,0.0834435415811138,0.0810879154635375,0,0.0834435415811138,13.732582785525588,0,0.0834435415811138,-0.8219568716593967,0.1,0.0834435415811138,0.13208042022485716,0,0.0834435415811138,26.53563992136143,0,0.0834435415811138,17.712216317503223
E05000123,0,0.11170285886412179,22.21169053069719,0.09090909090909091,0.11170285886412179,0.14658735691987512,0,0.11170285886412179,0.09812304890738814,0,0.11170285886412179,13.500423621227887,0,0.11170285886412179,-0.45104250780437044,0.18181818181818182,0.11170285886412179,0.5605097294484911,0,0.11170285886412179,28.30466680541103,0,0.11170285886412179,30.538338033298647
E05000124,0,0,5.031721180204876,0,0,0.03408591833790218,0,0,0.03437224065791372,0,0,3.7574831193190015,0,0,-1.5729853556485356,0,0,-0.469735247439042,0,0,19.326916390131295,0,0,13.612697951233589
E05000125,0,0.054199970769255736,17.53950984264116,0,0.054199970769255736,0.11471490280777537,0,0.054199970769255736,0.0860785560012342,0,0.054199970769255736,9.919331811169393,0,0.054199970769255736,-0.5562485035482876,0,0.054199970769255736,0.3637352051835853,0,0.054199970769255736,27.17100407281703,0,0.054199970769255736,23.32778734958346
E05000126,0,0,6.3448444633892205,0,0,0.04561314767452875,0,0,0.03625840674434024,0,0,2.275808563038742,0,0,-1.5205815098986453,0,0,-0.8680177133655395,0,0,26.235514161220042,0,0,15.33193918726911
E05000127,0,0,6.155393449197861,0,0,0.03835701871657754,0,0,0.03753569518716578,0,0,4.488336296791444,0,0,-1.2954116978609627,0,0,-0.7306620989304813,0,0,24.063298128342247,0,0,14.585067312834225
E05000128,0,0,11.87801016992791,0,0,0.08840460865087538,0,0,0.056724253347064886,0,0,5.676402870751803,0,0,-1.2114980046343975,0,0,0.18693782183316168,0,0,19.5124848738414,0,0,29.064323699794027
E05000129,0,0.047628841035567374,17.13942834099524,0,0.047628841035567374,0.08982337285264941,0,0.047628841035567374,0.06073876925558512,0,0.047628841035567374,5.968283490604081,0,0.047628841035567374,-0.8288244213243005,0,0.047628841035567374,0.2031569481409791,0,0.047628841035567374,25.952227840954915,0.6666666666666666,0.047628841035567374,52.104774739898374
E05000130,0,0.29635998587462636,24.134037628830324,0,0.29635998587462636,0.15271093587881304,0,0.29635998587462636,0.10284478107491181,0,0.29635998587462636,7.368545963892924,0,0.29635998587462636,-0.2518298402158124,0.5,0.29635998587462636,0.967516151345369,0,0.29635998587462636,22.08807546517258,0.125,0.29635998587462636,34.94081690530539
E05000131,0,0.13409623291791395,24.151444197929273,0,0.13409623291791395,0.1625848460400699,0,0.13409623291791395,0.1108955223880597,0,0.13409623291791395,8.498248487293264,0,0.13409623291791395,-0.12568159203980098,0,0.13409623291791395,0.4962622025010085,0,0.13409623291791395,24.511256218905473,0.2857142857142857,0.13409623291791395,41.331255882748415
E05000132,0,0.04515013435714841,16.92238704893722,0,0.04515013435714841,0.12269592542899513,0,0.04515013435714841,0.08308841183532237,0,0.04515013435714841,8.355254643033684,0,0.04515013435714841,-0.5756657015747475,0,0.04515013435714841,0.23979478850363672,0,0.04515013435714841,20.00521354424123,0,0.04515013435714841,27.368470093919917
E05000133,0,0,7.150711091347986,0,0,0.044659064921865076,0,0,0.029835535510100368,0,0,4.401394867234151,0,0,-1.9088443018676153,0,0,-0.3511495997967221,0,0,20.382575466903823,0,0,28.653665989073815
E05000134,0,0.26656027671868243,23.08518356982823,0.2857142857142857,0.26656027671868243,0.17135967139656458,0.14285714285714285,0.26656027671868243,0.12375153099327857,0,0.26656027671868243,15.974374159820762,0,0.26656027671868243,-0.4241551157580284,0,0.26656027671868243,0.34110216579536967,0,0.26656027671868243,19.341376250933536,0,0.26656027671868243,24.890725989544435
E05000135,0,0,7.150992469339453,0,0,0.04782170264648928,0,0,0.03159262712472208,0,0,4.854167467546438,0,0,-1.6338216309259126,0,0,-0.22806390303378038,0,0,15.761266083339311,0,0,25.944523990532886
