MSOA11CD,Proportion,Extent,Score
S02002151,0.25,0,0
S02002152,0.5,0.20384993948099966,0
S02002153,0.25,0.009269038354641455,0
S02002154,0.42857142857142855,0.3166781851985243,0
S02002155,0.8,0.6363679152499508,0
S02002156,0,0,0
S02002157,0.4,0.40834216992111727,0
S02002158,0.75,0.5025805223351044,0
S02002159,0.7142857142857143,0.6486495700178151,0
S02002160,0.125,0.1140536456365697,0
S02002161,0.14285714285714285,0.010324256711247952,0
S02002162,0.5714285714285714,0.47830753974533446,0
S02002163,0.5,0.246909940005454,0
S02002164,0,0,0
S02002165,0.75,0.3785832945194845,0
S02002166,0.2857142857142857,0.3525848142164782,0
S02002167,0.7142857142857143,0.09347739742476584,0
S02002168,0,0,0
S02002169,0.6666666666666666,0.47841650962444465,0
S02002170,0.5714285714285714,0.19946975980877457,0
S02002171,0.375,0.2621824572615434,0
S02002172,0.3333333333333333,0.23400809716599186,0
S02002173,0.6,0.25230109254915173,0
S02002174,0.7142857142857143,0.1383981693363844,0
S02002175,0.16666666666666666,0.11795093620902408,0
S02002176,0.5,0.2541964935964616,0
S02002177,0.75,0.1842858287270688,0
S02002178,0.2857142857142857,0.2833708587970408,0
S02002179,0.5,0.182087926742532,0
S02002180,0.6666666666666666,0.317654765123001,0
S02002181,0,0,0
S02002182,0,0.059951745363997694,0
S02002183,1,0.038887296061164575,0
S02002184,0.8,0,0
S02002185,0,0,0
S02002186,0.14285714285714285,0.01630298669258373,0
S02002187,0.75,0.500920248482168,0
S02002188,1,0,0
S02002189,0.3333333333333333,0.09471930227775828,0
S02002190,0.625,0.40666247197383926,0
S02002191,0,0,0
S02002192,0,0.007778731930728486,0
S02002193,0,0,0
S02002194,0,0,0
S02002195,0,0,0
S02002196,0.4,0.10014644917087237,0
S02002197,0,0.025709020630140664,0
S02002198,0,0.03519111309627203,0
S02002199,0.16666666666666666,0.09708829624906055,0
S02002200,0,0,0
S02002201,0.4,0.05540763673890608,0
S02002202,0.6666666666666666,0,0
S02002203,0,0,0
S02002204,0.2,0,0
S02002205,0,0,0
S02002206,0,0,0
S02002207,0,0,0
S02002208,0,0,0
S02002209,0,0,0
S02002210,0.25,0.15542730717325856,0
S02002211,0.5,0.36053455234329956,0
S02002212,0.16666666666666666,0.06195121246278793,0
S02002213,0,0,0
S02002214,0,0,0
S02002215,0,0,0
S02002216,0,0,0
S02002217,0,0,0
S02002218,0,0,0
S02002219,0,0,0
S02002220,0,0,0
S02002221,0,0,0
S02002222,0,0,0
S02002223,0,0,0
S02002224,0,0,0
S02002225,0,0,0
S02002226,0,0,0
S02002227,0,0,0
S02002228,0,0,0
S02002229,0,0,0
S02002230,0,0,0
S02002231,0,0,0
S02002232,0,0,0
S02002233,0,0,0
S02002234,0.375,0.16356727304513355,0
S02002235,0.25,0.1884888438133874,0
S02002236,0,0,0
S02002237,0.25,0.3022295623451693,0
S02002238,0,0,0
S02002239,0.5,0.03551487924178619,0
S02002240,0,0,0
S02002241,0,0,0
S02002242,0,0,0
S02002243,0,0,0
S02002244,0,0,0
S02002245,0,0,0
S02002246,0,0,0
S02002247,0,0,0
S02002248,0.5,0.18441132242370634,0
S02002249,0,0.020186306474149963,0
S02002250,0,0,0
S02002251,0,0,0
S02002252,0,0,0
S02002253,0,0,0
S02002254,0,0,0
S02002255,0,0,0
S02002256,0,0,0
S02002257,0,0,0
S02002258,0.16666666666666666,0.155929203539823,0
S02002259,1,0,0
S02002260,0.4,0.42027525539160043,0
S02002261,0.2,0.08544942132444455,0
S02002262,0,0.015007277427760073,0
S02002263,0.8571428571428571,0.7146363531359489,0
S02002264,0.75,0.7861687413554633,0
S02002265,0.42857142857142855,0.3048417974198886,0
S02002266,0.5714285714285714,0.4186134032114183,0
S02002267,0,0,0
S02002268,0,0,0
S02002269,0.25,0.17560799096562799,0
S02002270,0,0,0
S02002271,0.5714285714285714,0.4888484415263511,0
S02002272,0,0,0
S02002273,0.5,0.3377427831518013,0
S02002274,0.375,0.23104649509455422,0
S02002275,0.42857142857142855,0.3366685217575661,0
S02002276,0,0,0
S02002277,0.7142857142857143,0.33975675858144533,0
S02002278,0.6666666666666666,0.2945126921285514,0
S02002279,0.2222222222222222,0.21846639155927486,0
S02002280,0,0.013276608545245535,0
S02002281,0,0,0
S02002282,0.16666666666666666,0.12157815439846019,0
S02002283,0,0,0
S02002284,0,0,0
S02002285,0,0,0
S02002286,0,0,0
S02002287,0.6666666666666666,0.04613494944257193,0
S02002288,0,0,0
S02002289,0,0,0
S02002290,0,0,0
S02002291,0,0,0
S02002292,0,0,0
S02002293,0,0,0
S02002294,0,0,0
S02002295,0,0,0
S02002296,0,0,0
S02002297,0,0,0
S02002298,0,0,0
S02002299,0,0,0
S02002300,0.6666666666666666,0.2974460334871784,0
S02002301,0,0,0
S02002302,0,0,0
S02002303,0,0,0
S02002304,0,0,0
S02002305,0,0,0
S02002306,0,0,0
S02002307,0,0,0
S02002308,0,0,0
S02002309,0,0,0
S02002310,0,0,0
S02002311,0,0,0
S02002312,0,0,0
S02002313,0,0,0
S02002314,0,0,0
S02002315,0,0,0
S02002316,1,0,0
S02002317,0.2,0.09697337314918501,0
S02002318,0,0,0
S02002319,0.25,0,0
S02002320,0,0,0
S02002321,0.14285714285714285,0.14930564189867726,0
S02002322,0,0,0
S02002323,0,0,0
S02002324,0,0,0
S02002325,0,0,0
S02002326,0,0,0
S02002327,0,0,0
S02002328,0,0,0
S02002329,0,0,0
S02002330,0.6,0.22069587713805489,0
S02002331,0.2,0,0
S02002332,0,0.05732545649838882,0
S02002333,0,0,0
S02002334,0,0.025315803401066827,0
S02002335,0,0,0
S02002336,0.2857142857142857,0.24925010082677956,0
S02002337,0,0.008627487795719103,0
S02002338,0,0,0
S02002339,0.14285714285714285,0.17713356905479555,0
S02002340,0.6666666666666666,0.6723245233968804,0
S02002341,0.6666666666666666,0.16118573225662458,0
S02002342,1,0.12403122212310434,0
S02002343,1,0.35635299111155494,0
S02002344,0,0,0
S02002345,0.16666666666666666,0.05901429116762894,0
S02002346,0,0,0
S02002347,0,0,0
S02002348,0,0,0
S02002349,0,0,0
S02002350,0,0,0
S02002351,0.125,0.07291946953680567,0
S02002352,0.3333333333333333,0.29300640603806016,0
S02002353,0,0,0
S02002354,0,0,0
S02002355,0,0,0
S02002356,0.16666666666666666,0,0
S02002357,0.2,0.06701033203814905,0
S02002358,0,0.04662031810452005,0
S02002359,0,0,0
S02002360,0.25,0,0
S02002361,0.4,0.3424696158203728,0
S02002362,0,0,0
S02002363,0,0,0
S02002364,0.25,0.17557543725161887,0
S02002365,0.25,0.11067465869072313,0
S02002366,0,0,0
S02002367,0,0,0
S02002368,0.4,0.18145818774749592,0
S02002369,0.4,0.24014062935115563,0
S02002370,0.3333333333333333,0.2352189690925249,0
S02002371,0.3333333333333333,0,0
S02002372,0,0.10479158928311878,0
S02002373,0,0,0
S02002374,0.6666666666666666,0.6034241439640089,0
S02002375,0.8,0.3132944741320117,0
S02002376,0.125,0.12073359706852858,0
S02002377,0,0.008102809845349586,0
S02002378,0,0,0
S02002379,0,0,0
S02002380,0,0,0
S02002381,0.2,0.2215645769714388,0
S02002382,0.25,0,0
S02002383,0,0.024419930821725708,0
S02002384,0,0.0520320902759411,0
S02002385,0.4,0.2861567451944763,0
S02002386,0.6666666666666666,0.6711496185180396,0
S02002387,0.25,0,0
S02002388,0.125,0.05256480927943105,0
S02002389,0,0,0
S02002390,0.8,0.2807043230330584,0
S02002391,0.42857142857142855,0.1217626176879148,0
S02002392,0.3333333333333333,0.0908452430564067,0
S02002393,0,0,0
S02002394,0.25,0.07410458195898464,0
S02002395,0.5714285714285714,0.24688422345261432,0
S02002396,0.7142857142857143,0.5392788373372456,0
S02002397,0.2,0.15107341637953883,0
S02002398,0.6,0.360912663930591,0
S02002399,0,0,0
S02002400,0,0,0
S02002401,0.14285714285714285,0.08344069128043989,0
S02002402,0.14285714285714285,0.08954265159301131,0
S02002403,0.4444444444444444,0.3592319669605908,0
S02002404,0.6666666666666666,0,0
S02002405,0.2857142857142857,0.3033659066232356,0
S02002406,0.2,0.23938834695491695,0
S02002407,0,0.04259438847566142,0
S02002408,0.75,0.05399087190133103,0
S02002409,0.6,0.5278116026999805,0
S02002410,0.6,0.29198673073251447,0
S02002411,0,0,0
S02002412,0.5,0,0
S02002413,0,0,0
S02002414,0.42857142857142855,0.3818204874278399,0
S02002415,0.6,0.4462733782938191,0
S02002416,0.2857142857142857,0.10205472148767379,0
S02002417,0,0,0
S02002418,0,0,0
S02002419,0,0,0
S02002420,0,0,0
S02002421,0,0,0
S02002422,0.25,0.052561789337509345,0
S02002423,0,0,0
S02002424,0,0,0
S02002425,0,0,0
S02002426,0,0,0
S02002427,0,0,0
S02002428,0,0,0
S02002429,0,0.045639167686658495,0
S02002430,0.2,0,0
S02002431,0,0,0
S02002432,0,0,0
S02002433,0,0,0
S02002434,0,0,0
S02002435,0,0,0
S02002436,0,0,0
S02002437,0,0,0
S02002438,0,0,0
S02002439,0,0,0
S02002440,0.25,0.23209123032444584,0
S02002441,0.75,0.2605031300718757,0
S02002442,0.25,0,0
S02002443,0,0,0
S02002444,0.2,0,0
S02002445,0.14285714285714285,0.1315544173633188,0
S02002446,0.2,0.24012912838341197,0
S02002447,0,0,0
S02002448,0,0,0
S02002449,0.2,0.12073449062867418,0
S02002450,1,0.4316401977512359,0
S02002451,0.5,0.3856049004594181,0
S02002452,0,0,0
S02002453,0,0,0
S02002454,0,0,0
S02002455,0,0,0
S02002456,0,0,0
S02002457,0,0,0
S02002458,0,0,0
S02002459,0,0,0
S02002460,0.6666666666666666,0.3137017272282874,0
S02002461,0.8333333333333334,0.1364803761982275,0
S02002462,0.5714285714285714,0.46408323798627005,0
S02002463,0.3333333333333333,0.03395110778723005,0
S02002464,0,0,0
S02002465,0.6666666666666666,0.1531312717591644,0
S02002466,0.16666666666666666,0.07740108227977774,0
S02002467,0.7142857142857143,0.2976050599097966,0
S02002468,0,0,0
S02002469,0,0,0
S02002470,0.14285714285714285,0.06741148031037199,0
S02002471,0,0,0
S02002472,0.75,0.334418991614117,0
S02002473,0.2857142857142857,0.32245238521388486,0
S02002474,0.5555555555555556,0.38861870989530556,0
S02002475,0.6,0.14608043450148708,0
S02002476,0.3333333333333333,0.2325470180205949,0
S02002477,0.5,0.5049762497172585,0
S02002478,0.42857142857142855,0.13710008203445445,0
S02002479,0.3333333333333333,0.09117019794446408,0
S02002480,0,0.00840904876692007,0
S02002481,0,0.046152958121227446,0
S02002482,0,0,0
S02002483,0.2857142857142857,0.02703806280885128,0
S02002484,0,0,0
S02002485,0,0.025972050931635605,0
S02002486,0,0,0
S02002487,0.6666666666666666,0.17341236240474175,0
S02002488,0,0,0
S02002489,0,0.007742725154972951,0
S02002490,0.2857142857142857,0.03076318994807357,0
S02002491,0.2857142857142857,0.26744092854853,0
S02002492,0,0,0
S02002493,0.5,0.2712265366212734,0
S02002494,0.125,0.06872144476022592,0
S02002495,0,0.05678388974694068,0
S02002496,0.7142857142857143,0.35101155025237146,0
S02002497,0.25,0.17151583530925787,0
S02002498,0.3333333333333333,0.15884008266279734,0
S02002499,0,0,0
S02002500,0.1111111111111111,0.07503764710256743,0
S02002501,0.25,0.19833512352309343,0
S02002502,0,0,0
S02002503,0.16666666666666666,0.008288582769087076,0
S02002504,0.2222222222222222,0.14277864143853553,0
S02002505,0.1111111111111111,0.062248971319781354,0
S02002506,0,0,0
S02002507,0,0,0
S02002508,0,0,0
S02002509,0,0,0
S02002510,0.16666666666666666,0.05624060150375938,0
S02002511,0,0,0
S02002512,0.125,0.06411276571558484,0
S02002513,0,0,0
S02002514,0.25,0.06149087148766224,0
