MSOA11CD,Proportion,Extent,Score
S02001783,0.3333333333333333,0.6900656416321703,0
S02001784,0,0.0709086860396685,0
S02001785,0,0,0
S02001786,0,0.14343289838168827,0
S02001787,0,0,0
S02001788,0,0,0
S02001789,0,0.23580969001624213,0
S02001790,0.5,0.7189814202591907,0
S02001791,0,0,0
S02001792,0,0.02514909385675409,0
S02001793,0.2,0.6747470453192755,0
S02001794,0,0.057865828018781935,0
S02001795,0.6,0.8939329661456137,0
S02001796,0.2,0.36787471395881,0
S02001797,0.25,0.22512437810945274,0
S02001798,0,0.15396709117547616,0
S02001799,0,0.12328613539593357,0
S02001800,0.5,0.9191078024007386,0
S02001801,0,0,0
S02001802,0,0.036417407257391995,0
S02001803,0.5,0.7725610434174782,0
S02001804,0,0,0
S02001805,0,0.06320838958636742,0
S02001806,0,0,0
S02001807,0,0,0
S02001808,0.6666666666666666,0.7750424834254804,0
S02001809,0.3333333333333333,0.42619768934531443,0
S02001810,0,0.17181663837011882,0
S02001811,0,0,0
S02001812,0,0,0
S02001813,0.14285714285714285,0.7571124380873027,0
S02001814,0.3333333333333333,0.7672181975551629,0
S02001815,1,1,0
S02001816,0.5,0.8086825392001944,0
S02001817,0.5,0.43762643290627107,0
S02001818,0.2,0.17787784590927155,0
S02001819,0,0.09057909000142632,0
S02001820,0,0,0
S02001821,0.14285714285714285,0.435702786377709,0
S02001822,0,0,0
S02001823,0,0,0
S02001824,0,0,0
S02001825,0,0,0
S02001826,0,0,0
S02001827,0,0.18689915404801877,0
S02001828,0,0,0
S02001829,0,0,0
S02001830,0,0,0
S02001831,0,0,0
S02001832,0,0,0
S02001833,0,0,0
S02001834,0,0,0
S02001835,0,0,0
S02001836,0,0,0
S02001837,0,0,0
S02001838,0,0,0
S02001839,0,0,0
S02001840,0,0,0
S02001841,0,0,0
S02001842,0.16666666666666666,0.4347694274872133,0
S02001843,0,0.18685102083271418,0
S02001844,0,0.05561927158126041,0
S02001845,0.8888888888888888,0.9260434854909787,0
S02001846,1,1,0
S02001847,0,0.5473836716711288,0
S02001848,0,0,0
S02001849,0.42857142857142855,0.8102841872102304,0
S02001850,0,0.27704376071758346,0
S02001851,0.4,0.7209176788124156,0
S02001852,0,0.08520361345051895,0
S02001853,0.14285714285714285,0.7012746632635766,0
S02001854,0,0.2497872605707339,0
S02001855,0.375,0.7157966419011798,0
S02001856,0.42857142857142855,0.896067167093331,0
S02001857,0.25,0.6858219567690558,0
S02001858,0,0.11022290900876848,0
S02001859,1,1,0
S02001860,0.25,0.5320906872841344,0
S02001861,0,0,0
S02001862,0,0.3709491628438707,0
S02001863,0,0.1805719253087674,0
S02001864,0,0.014227349194905068,0
S02001865,0.2857142857142857,0.6142127068058546,0
S02001866,0.8,0.7924319539721177,0
S02001867,0,0.06602804804680205,0
S02001868,0,0.09731149319979006,0
S02001869,0,0,0
S02001870,0,0,0
S02001871,0,0,0
S02001872,0,0,0
S02001873,0.3333333333333333,0.6499799476279223,0
S02001874,0.8,0.7627719962157048,0
S02001875,0,0.32049467288303907,0
S02001876,0.14285714285714285,0.1489200454717696,0
S02001877,0,0,0
S02001878,0,0,0
S02001879,0,0,0
S02001880,0.5,0.5431580355759615,0
S02001881,0.8571428571428571,0.8627094690086816,0
S02001882,0.8333333333333334,0.9372734816405726,0
S02001883,0.42857142857142855,0.5045841259775945,0
S02001884,0,0,0
S02001885,0,0,0
S02001886,0,0.007595638514137857,0
S02001887,0,0.07388240225136217,0
S02001888,0.2857142857142857,0.5521453509029397,0
S02001889,0.625,0.6824998514670809,0
S02001890,0.16666666666666666,0.5032856263465681,0
S02001891,0.4,0.39353027287906855,0
S02001892,0.5,0.5266140393182136,0
S02001893,1,1,0
S02001894,0.8571428571428571,0.9743430746994748,0
S02001895,0.4,0.8181385750248815,0
S02001896,0.625,0.6325224704877046,0
S02001897,0,0,0
S02001898,0,0.3099564069748839,0
S02001899,0,0,0
S02001900,0.2,0.6033735572643836,0
