WD20CD,Proportion,Extent,Score,Income_Proportion,Income_Extent,Income_Score,Employment_Proportion,Employment_Extent,Employment_Score,Education_Proportion,Education_Extent,Education_Score,Health_Proportion,Health_Extent,Health_Score,Crime_Proportion,Crime_Extent,Crime_Score,Housing_and_Access_Proportion,Housing_and_Access_Extent,Housing_and_Access_Score,Environment_Proportion,Environment_Extent,Environment_Score
E05008632,0,0.031216615421715797,10.762233295150821,0,0.06209019111352263,0.07718587247040855,0,0.06209019111352263,0.06645376097747231,0,0.12383734249713631,11.21288033600611,0,0.055915475975161257,-0.3295274532264223,0,0,-0.6093719740358915,0,0,12.011705078274149,0,0.005811378388697969,10.479056662848416
E05008633,0,0,6.136775797924417,0,0,0.038741531231642846,0,0,0.03965870373996475,0,0,12.875326806344235,0,0,-0.6297615038182887,0,0,-0.684370863520658,0,0,18.620131584100253,0,0,3.1321082827491677
E05008634,0,0,20.09265352949116,0,0.02703681866293482,0.11026332838439735,0,0.018188405282337977,0.0934823862869483,0,0,12.410907274935889,0,0.10276406362105826,0.2039018760966392,0,0.23848981679465225,0.3210117424753678,0,0,11.258102577945742,0.4,0.7106659041990182,41.04665960318532
E05008635,0,0,15.219337113402062,0,0,0.09717757731958762,0,0.029987113402061814,0.0917811855670103,0,0,10.848846907216496,0,0.11521364622897447,0.09631237113402068,0,0,-0.07478144329896909,0,0,12.647332989690723,0,0,18.018463144329896
E05008636,0,0.12533931790237668,24.831769335450215,0,0.23036850461376845,0.1540771149920617,0,0.34618424036957895,0.12987502835110004,0,0.3837437776796266,31.46724109775459,0,0.38756849028900214,0.5675291449308233,0,0.06892540377935084,0.04203923792243139,0,0,12.513686323429349,0,0,15.047130415060103
E05008637,0.14285714285714285,0.15010179952117428,22.172898303504848,0,0.22368936182738725,0.1362263236390753,0.14285714285714285,0.2837449468189489,0.12100540641312453,0,0.13250250206052042,19.918362043251303,0.14285714285714285,0.1833608069390478,0.3253190715883669,0.14285714285714285,0.24553480317123902,0.36903980238627887,0,0,15.086692393736017,0,0.07307022449860667,13.343496830723339
E05008638,0,0,6.729993002016369,0,0,0.03947479539793619,0,0,0.04895042106511683,0,0,6.027668129522002,0,0,-0.6316626734669671,0,0,-1.1178115288815087,0,0.10439075092546926,18.341081959435417,0,0.04316869447964591,9.781007946862768
E05008639,0,0.21831208523671775,20.789386471027107,0,0.208599261770442,0.13031074359612038,0.2,0.35572847812144137,0.11640997264362099,0,0.4121137056767758,26.144423277791592,0.2,0.37050092278694746,0.24937018154687887,0,0.04220964934095994,0.04913056453618504,0,0,14.660507833872172,0,0,6.877938945535937
E05008640,0,0.047698998025850176,14.0670974522293,0,0.03346835773084515,0.0812799009200283,0,0.09513446567586695,0.07556043878273179,0,0.07616027861586024,15.827679263977354,0,0.13518847543487164,0.13978244869072895,0,0.00902707937572168,-0.027389950460014172,0,0.01968748835996572,15.08013043170559,0,0,10.99045874026893
E05008641,0,0,8.350113684210527,0,0,0.03787663157894737,0,0,0.03358042105263158,0,0,5.394817894736843,0,0,-0.7494381052631579,0,0,-1.0576391578947368,0.3333333333333333,0.6027429362880885,28.871960842105267,0,0,26.05044421052632
