soa11_name,soa11_code,lgd14_name,lgd14_code,Civic Assets score,Civic Assets rank,Connectedness score,Connectedness rank,Engaged Community score,Engaged Community rank,Community Needs Index score,Community Needs Index rank,Left Behind Area?
Magheralin_1,95LL19S1,"Armagh City, Banbridge and Craigavon",N09000002,0.85930073261261,114,31.6073551177979,497,73.5028686523438,123,102.625305175781,105,FALSE
Magheralin_2,95LL19S2,"Armagh City, Banbridge and Craigavon",N09000002,0.461666792631149,284,15.7996072769165,695,75.7523803710938,110,77.6192855834961,270,FALSE
Mourneview,95LL20W1,"Armagh City, Banbridge and Craigavon",N09000002,-0.161415547132492,530,60.0241050720215,233,39.8639678955078,411,59.3384857177734,461,FALSE
Parklake,95LL21W1,"Armagh City, Banbridge and Craigavon",N09000002,0.151588514447212,408,52.0117225646973,312,17.1973571777344,774,44.4772567749023,631,FALSE
Taghnevan,95LL22W1,"Armagh City, Banbridge and Craigavon",N09000002,0.536842226982117,250,66.3228988647461,189,63.8456878662109,184,98.4766693115234,124,FALSE
Tavanagh,95LL23W1,"Armagh City, Banbridge and Craigavon",N09000002,0.136460691690445,414,55.1323966979981,275,24.4160041809082,655,50.7341079711914,557,FALSE
The_Birches_1,95LL24S1,"Armagh City, Banbridge and Craigavon",N09000002,0.684360086917877,189,7.51075744628906,819,21.8413963317871,706,41.870735168457,674,FALSE
The_Birches_2,95LL24S2,"Armagh City, Banbridge and Craigavon",N09000002,0.127471700310707,416,15.223292350769,703,17.0656661987305,776,25.7258987426758,839,FALSE
Waringstown_1,95LL25S1,"Armagh City, Banbridge and Craigavon",N09000002,0.811701416969299,131,10.9495611190796,767,27.4241676330566,600,54.933967590332,507,FALSE
Waringstown_2,95LL25S2,"Armagh City, Banbridge and Craigavon",N09000002,1.28440046310425,29,17.9592628479004,661,31.067798614502,537,90.0884323120117,169,FALSE
Woodville_1,95LL26S1,"Armagh City, Banbridge and Craigavon",N09000002,-0.289633333683014,582,51.8339729309082,316,61.4410629272461,204,66.0122756958008,383,FALSE
Woodville_2,95LL26S2,"Armagh City, Banbridge and Craigavon",N09000002,0.124971985816956,418,25.3628997802734,562,53.9326095581055,267,54.6329650878906,512,FALSE
Altnagelvin_1,95MM01S1,Derry City and Strabane,N09000005,0.0281856618821621,452,63.6834716796875,206,67.4216613769531,158,86.6980133056641,192,FALSE
Altnagelvin_2,95MM01S2,Derry City and Strabane,N09000005,-0.386809945106506,616,24.0085296630859,585,51.657585144043,283,43.7047348022461,645,FALSE
Altnagelvin_3,95MM01S3,Derry City and Strabane,N09000005,0.186525195837021,397,20.9995803833008,621,27.6553916931152,598,35.481201171875,745,FALSE
Ballynashallog_1,95MM02S1,Derry City and Strabane,N09000005,-0.221924230456352,554,32.7650489807129,483,60.7403411865234,212,56.7865676879883,486,FALSE
Ballynashallog_2,95MM02S2,Derry City and Strabane,N09000005,-0.178926140069962,539,7.33191299438477,824,38.7218475341797,424,29.9418201446533,810,FALSE
Banagher,95MM03W1,Derry City and Strabane,N09000005,0.812737822532654,129,12.5953435897827,740,43.1166954040527,369,67.004753112793,376,FALSE
Beechwood,95MM04W1,Derry City and Strabane,N09000005,-0.75524914264679,724,106.876655578613,46,51.3191452026367,285,94.0003280639649,148,FALSE
Brandywell,95MM05W1,Derry City and Strabane,N09000005,-1.16187214851379,831,68.7643890380859,176,32.8913192749023,507,50.5704193115234,560,FALSE
Carn_Hill_1,95MM06S1,Derry City and Strabane,N09000005,-0.449747115373611,627,40.7657089233398,409,65.9203186035156,172,62.2798118591309,431,FALSE
Carn_Hill_2,95MM06S2,Derry City and Strabane,N09000005,-0.896276772022247,776,74.5827789306641,149,28.1237182617188,590,52.2979431152344,533,FALSE
Caw,95MM07W1,Derry City and Strabane,N09000005,-0.122121065855026,516,73.780517578125,151,39.9371566772461,407,69.5973815917969,346,FALSE
Clondermot_1,95MM08S1,Derry City and Strabane,N09000005,-0.772374272346497,737,59.5758247375488,237,24.3421592712402,656,40.9725875854492,681,FALSE
Clondermot_2,95MM08S2,Derry City and Strabane,N09000005,-0.69612592458725,698,33.0785636901856,479,38.0150527954102,433,35.8928756713867,741,FALSE
Claudy_1,95MM09S1,Derry City and Strabane,N09000005,0.486116409301758,273,30.6036911010742,507,38.8065376281738,422,56.2500038146973,494,FALSE
Claudy_2,95MM09S2,Derry City and Strabane,N09000005,0.789838671684265,147,14.5120468139648,715,48.8666534423828,311,68.8084869384766,355,FALSE
Creggan_Central_1,95MM10S1,Derry City and Strabane,N09000005,-1.06691753864288,809,64.9543075561524,199,37.9383850097656,434,52.0032653808594,538,FALSE
Creggan_Central_2,95MM10S2,Derry City and Strabane,N09000005,-0.785134375095367,743,99.1938095092774,57,35.4267883300781,467,78.2996673583984,258,FALSE
Creggan_South,95MM11W1,Derry City and Strabane,N09000005,-0.212588980793953,553,86.0226898193359,102,61.049186706543,209,91.1207427978516,162,FALSE
Crevagh_1,95MM12S1,Derry City and Strabane,N09000005,-0.612104952335358,669,14.9544429779053,708,41.8424987792969,385,30.6629142761231,798,FALSE
Crevagh_2,95MM12S2,Derry City and Strabane,N09000005,0.0307763628661633,451,52.5619468688965,307,43.8739395141602,360,59.8368759155274,454,FALSE
Crevagh_3,95MM12S3,Derry City and Strabane,N09000005,0.873774945735931,107,28.8008537292481,527,64.6544494628906,176,94.9523315429688,141,FALSE
Culmore_1,95MM13S1,Derry City and Strabane,N09000005,0.648065030574799,206,2.72189426422119,877,31.433744430542,532,44.8338775634766,627,FALSE
Culmore_2,95MM13S2,Derry City and Strabane,N09000005,-0.310563862323761,590,69.5882949829102,173,27.3520755767822,604,54.7517852783203,510,FALSE
Culmore_3,95MM13S3,Derry City and Strabane,N09000005,0.0433349311351776,442,52.1355361938477,311,75.2704620361328,112,85.4365005493164,205,FALSE
Culmore_4,95MM13S4,Derry City and Strabane,N09000005,0.491600304841995,267,27.0955581665039,548,49.1006774902344,309,61.9505233764649,435,FALSE
Culmore_5,95MM13S5,Derry City and Strabane,N09000005,0.725486993789673,169,3.19502091407776,875,54.7683029174805,256,65.5343170166016,389,FALSE
Ebrington_1,95MM14S1,Derry City and Strabane,N09000005,-2.20472764968872,889,65.2188262939453,197,20.043212890625,733,38.2535514831543,712,FALSE
Ebrington_2,95MM14S2,Derry City and Strabane,N09000005,-1.97920036315918,887,94.7134552001953,70,21.446662902832,712,60.7132263183594,445,FALSE
Eglinton_1,95MM15S1,Derry City and Strabane,N09000005,0.580876231193543,228,22.188907623291,605,31.0698947906494,536,50.8561706542969,555,FALSE
Eglinton_2,95MM15S2,Derry City and Strabane,N09000005,0.795910835266113,140,17.3762035369873,673,32.0433464050293,520,59.7099609375,458,FALSE
Enagh_1_(Derry_LGD),95MM16S1,Derry City and Strabane,N09000005,0.196390897035599,390,28.8512287139893,524,32.838191986084,508,43.3943557739258,651,FALSE
Enagh_2_(Derry_LGD),95MM16S2,Derry City and Strabane,N09000005,-0.16758818924427,535,7.83939266204834,816,28.1536102294922,589,22.9299907684326,856,FALSE
Foyle_Springs_1,95MM17S1,Derry City and Strabane,N09000005,0.396989732980728,312,23.5422439575195,591,84.7746124267578,79,86.0282592773438,198,FALSE
Foyle_Springs_2,95MM17S2,Derry City and Strabane,N09000005,-0.361192762851715,608,62.5499420166016,221,38.6397514343262,425,56.6492195129395,489,FALSE
Holly_Mount_1,95MM18S1,Derry City and Strabane,N09000005,0.487857580184937,271,16.6270885467529,681,67.0014953613281,160,71.1441040039063,333,FALSE
Holly_Mount_2,95MM18S2,Derry City and Strabane,N09000005,-0.0795522257685661,499,10.2893466949463,775,27.0936241149902,611,24.8410778045654,845,FALSE
Kilfennan_1,95MM19S1,Derry City and Strabane,N09000005,-0.243404492735863,564,78.4593734741211,131,46.0493431091309,340,74.6502380371094,298,FALSE
Kilfennan_2,95MM19S2,Derry City and Strabane,N09000005,0.0763157829642296,430,80.7458877563477,120,37.0254364013672,449,76.3905334472656,282,FALSE
Lisnagelvin_1,95MM20S1,Derry City and Strabane,N09000005,-0.719593048095703,709,64.8772125244141,200,24.5399627685547,653,45.6758308410645,613,FALSE
Lisnagelvin_2,95MM20S2,Derry City and Strabane,N09000005,-0.700544238090515,700,64.6619644165039,202,25.5553359985352,637,46.3092384338379,602,FALSE
New_Buildings_1,95MM21S1,Derry City and Strabane,N09000005,0.556748032569885,242,28.5018901824951,531,39.9295158386231,408,58.6259880065918,471,FALSE
New_Buildings_2,95MM21S2,Derry City and Strabane,N09000005,0.418695956468582,299,17.7488899230957,665,34.6740798950195,482,45.1195220947266,623,FALSE
Pennyburn_1,95MM22S1,Derry City and Strabane,N09000005,-1.06131839752197,807,38.895923614502,424,32.7388725280762,509,31.705982208252,787,FALSE
Pennyburn_2,95MM22S2,Derry City and Strabane,N09000005,-0.716570377349854,708,50.4002838134766,322,29.8535423278809,554,38.9153366088867,700,FALSE
Rosemount,95MM23W1,Derry City and Strabane,N09000005,-0.658570408821106,685,65.7716827392578,194,35.2107009887695,473,54.397403717041,516,FALSE
Shantallow_East,95MM24W1,Derry City and Strabane,N09000005,-0.153765693306923,527,78.1620941162109,136,86.2120208740234,71,108.89933013916,83,TRUE
Shantallow_West_1,95MM25S1,Derry City and Strabane,N09000005,-0.556367516517639,652,94.361442565918,73,54.5020599365234,259,89.5272064208984,173,FALSE
Shantallow_West_2,95MM25S2,Derry City and Strabane,N09000005,-0.552472949028015,650,38.5138664245606,426,27.7622337341309,597,32.9060211181641,772,FALSE
Shantallow_West_3,95MM25S3,Derry City and Strabane,N09000005,0.461751580238342,283,17.7078495025635,666,47.0335960388184,331,54.7237129211426,511,FALSE
Shantallow_West_4,95MM25S4,Derry City and Strabane,N09000005,0.489602833986282,269,24.2741813659668,582,74.6265411376953,117,81.5377197265625,232,FALSE
Springtown_1,95MM26S1,Derry City and Strabane,N09000005,0.153924778103828,406,64.8477172851563,201,85.6689453125,73,105.76904296875,98,FALSE
Springtown_2,95MM26S2,Derry City and Strabane,N09000005,-0.254375785589218,569,8.58382034301758,803,32.9529228210449,505,25.3753471374512,842,FALSE
Strand_1_(Derry_LGD),95MM27S1,Derry City and Strabane,N09000005,-1.79881405830383,881,114.489059448242,32,31.8111381530762,523,82.4904098510742,228,FALSE
Strand_2_(Derry_LGD),95MM27S2,Derry City and Strabane,N09000005,-0.309161335229874,588,89.9425582885742,90,50.463264465332,297,84.576545715332,210,FALSE
The_Diamond,95MM28W1,Derry City and Strabane,N09000005,-1.88671028614044,884,60.1697235107422,232,31.7340564727783,524,42.3882026672363,668,FALSE
Victoria_(Derry_LGD),95MM29W1,Derry City and Strabane,N09000005,-0.790739059448242,744,47.0320701599121,352,26.1867980957031,621,33.2262916564941,767,FALSE
Westland,95MM30W1,Derry City and Strabane,N09000005,-1.10744023323059,820,93.9453659057617,75,34.4826583862305,483,69.8791732788086,345,FALSE
Ardglass_1,95NN01S1,"Newry, Mourne and Down",N09000010,0.0319430381059647,448,42.8275032043457,388,18.9047431945801,749,38.2585601806641,711,FALSE
Ardglass_2,95NN01S2,"Newry, Mourne and Down",N09000010,0.231206774711609,374,25.3900375366211,561,22.9624137878418,688,35.9406471252441,740,FALSE
Audley's_Acre,95NN02W1,"Newry, Mourne and Down",N09000010,-0.46652764081955,631,39.2275009155273,422,20.9635562896729,723,29.4549598693848,817,FALSE
Ballymaglave_1,95NN03S1,"Newry, Mourne and Down",N09000010,-0.373377859592438,611,43.5107269287109,381,23.8690185546875,664,34.4013175964356,758,FALSE
Ballymaglave_2,95NN03S2,"Newry, Mourne and Down",N09000010,-0.23660871386528,561,31.7798442840576,495,19.7704124450684,741,27.9683322906494,826,FALSE
Ballymote,95NN04W1,"Newry, Mourne and Down",N09000010,-0.533425867557526,642,43.5761642456055,380,15.7092361450195,796,29.2309417724609,819,FALSE
Ballynahinch_East,95NN05W1,"Newry, Mourne and Down",N09000010,0.456599891185761,285,69.790397644043,171,18.0303592681885,761,66.0744323730469,382,FALSE
Castlewellan_1,95NN06S1,"Newry, Mourne and Down",N09000010,-0.166628375649452,533,47.9868392944336,346,32.3315734863281,515,45.3776550292969,617,FALSE
Castlewellan_2,95NN06S2,"Newry, Mourne and Down",N09000010,0.222220703959465,379,12.9153900146484,733,30.3509273529053,549,34.6959075927734,755,FALSE
Cathedral_1,95NN07S1,"Newry, Mourne and Down",N09000010,0.140393853187561,413,63.3451995849609,212,50.5,296,74.3446502685547,303,FALSE
Cathedral_2,95NN07S2,"Newry, Mourne and Down",N09000010,-1.14495384693146,827,43.4721794128418,382,13.3866596221924,823,22.616491317749,858,FALSE
Crossgar_1,95NN08S1,"Newry, Mourne and Down",N09000010,0.103580199182034,423,18.6830081939697,657,13.4305419921875,822,25.5769748687744,841,FALSE
Crossgar_2,95NN08S2,"Newry, Mourne and Down",N09000010,0.0697395354509354,431,78.180908203125,134,38.7692947387695,423,75.3365325927734,293,FALSE
Derryboy_1,95NN09S1,"Newry, Mourne and Down",N09000010,1.43823289871216,10,4.35789918899536,858,28.2990608215332,588,97.1227493286133,132,FALSE
Derryboy_2,95NN09S2,"Newry, Mourne and Down",N09000010,0.178183376789093,399,17.3820018768311,672,30.3522872924805,548,35.5543212890625,744,FALSE
Donard_1,95NN10S1,"Newry, Mourne and Down",N09000010,0.393744379281998,313,35.7152099609375,457,18.9911460876465,748,42.6354293823242,666,FALSE
Donard_2,95NN10S2,"Newry, Mourne and Down",N09000010,0.576575338840485,235,29.6412563323975,515,30.7271995544434,540,53.6585159301758,525,FALSE
Drumaness_1,95NN11S1,"Newry, Mourne and Down",N09000010,0.978114604949951,83,19.4682464599609,647,35.2693557739258,469,73.8586044311523,308,FALSE
Drumaness_2,95NN11S2,"Newry, Mourne and Down",N09000010,0.243615835905075,369,12.6913270950317,735,77.953369140625,104,71.6948623657227,327,FALSE
Dundrum,95NN12W1,"Newry, Mourne and Down",N09000010,1.16727304458618,45,24.6174850463867,574,54.1887435913086,263,101.440948486328,108,FALSE
Dunmore,95NN13W1,"Newry, Mourne and Down",N09000010,0.149707823991776,409,12.5617818832397,741,22.2351055145264,700,27.250036239624,829,FALSE
Killough_1,95NN14S1,"Newry, Mourne and Down",N09000010,0.0156235620379448,456,33.3978424072266,476,24.9610557556152,646,36.624568939209,728,FALSE
Killough_2,95NN14S2,"Newry, Mourne and Down",N09000010,0.16342069208622,403,35.5121116638184,458,27.8387756347656,596,42.0857162475586,671,FALSE
Killyleagh,95NN15W1,"Newry, Mourne and Down",N09000010,1.16295111179352,48,53.1101684570313,299,23.7860832214356,666,94.029899597168,147,FALSE
Kilmore_1,95NN16S1,"Newry, Mourne and Down",N09000010,0.00326833501458168,462,8.81075859069824,798,41.7311706542969,387,36.1871147155762,734,FALSE
Kilmore_2,95NN16S2,"Newry, Mourne and Down",N09000010,0.0798895731568337,428,16.0938320159912,691,14.7612361907959,807,24.5890159606934,847,FALSE
Murlough,95NN17W1,"Newry, Mourne and Down",N09000010,0.192084759473801,395,49.6125717163086,335,18.1574745178223,758,44.0929107666016,640,FALSE
Quoile_1,95NN18S1,"Newry, Mourne and Down",N09000010,-0.556930184364319,653,31.5557270050049,498,13.0449256896973,825,21.963550567627,863,FALSE
Quoile_2,95NN18S2,"Newry, Mourne and Down",N09000010,-0.252505719661713,567,26.6054859161377,554,30.8205661773682,539,32.388542175293,776,FALSE
Saintfield_1,95NN19S1,"Newry, Mourne and Down",N09000010,0.681700170040131,190,60.0062026977539,234,42.1872406005859,381,83.7386932373047,217,FALSE
Saintfield_2,95NN19S2,"Newry, Mourne and Down",N09000010,0.678419470787048,193,5.91402912139893,836,28.4000129699707,585,45.2014045715332,620,FALSE
Seaforde,95NN20W1,"Newry, Mourne and Down",N09000010,0.265892714262009,358,12.9277458190918,732,22.9645938873291,687,30.9318065643311,796,FALSE
Shimna,95NN21W1,"Newry, Mourne and Down",N09000010,0.691855490207672,184,36.160400390625,450,55.3544769287109,252,79.0720367431641,253,FALSE
Strangford,95NN22W1,"Newry, Mourne and Down",N09000010,-0.00404711067676544,464,23.1563053131104,596,14.0266695022583,817,25.8413753509522,838,FALSE
Tollymore_1,95NN23S1,"Newry, Mourne and Down",N09000010,1.16706514358521,46,11.6927165985107,752,45.8240165710449,342,89.0852890014648,177,FALSE
Tollymore_2,95NN23S2,"Newry, Mourne and Down",N09000010,-0.098030798137188,504,15.190502166748,704,44.9931411743164,351,39.2537879943848,696,FALSE
Altmore,95OO01W1,Mid Ulster,N09000009,1.18897151947021,41,7.94731664657593,812,35.2570648193359,470,82.3461990356445,229,FALSE
Augher,95OO02W1,Mid Ulster,N09000009,0.409634590148926,303,3.83703422546387,867,43.2749786376953,368,44.8613700866699,626,FALSE
Aughnacloy,95OO03W1,Mid Ulster,N09000009,0.560561537742615,240,3.96678185462952,865,38.4682922363281,428,46.6877136230469,597,FALSE
Ballygawley,95OO04W1,Mid Ulster,N09000009,0.633687138557434,212,9.26968383789062,792,49.5442504882813,306,58.9096832275391,466,FALSE
Ballysaggart,95OO05W1,Mid Ulster,N09000009,1.17577767372131,43,60.4401702880859,230,35.4278106689453,466,109.935241699219,79,FALSE
Benburb,95OO06W1,Mid Ulster,N09000009,0.526860654354096,252,4.09961032867432,862,28.0706672668457,593,38.3475608825684,710,FALSE
Caledon,95OO07W1,Mid Ulster,N09000009,0.648735582828522,205,11.3249416351318,762,52.7843894958496,276,62.8096809387207,422,FALSE
Castlecaulfield,95OO08W1,Mid Ulster,N09000009,0.950483918190002,89,9.71150207519531,782,39.3764991760254,418,70.7217712402344,336,FALSE
Clogher,95OO09W1,Mid Ulster,N09000009,0.717993319034576,173,8.8160982131958,797,39.8291740417481,412,56.5547103881836,491,FALSE
Coalisland_North,95OO10W1,Mid Ulster,N09000009,0.782691299915314,149,41.6962051391602,405,45.542236328125,343,79.1530914306641,252,FALSE
Coalisland_South,95OO11W1,Mid Ulster,N09000009,-0.0481099486351013,488,35.3246459960938,460,32.1639862060547,517,40.8984146118164,684,FALSE
Coalisland_West_and_Newmills,95OO12W1,Mid Ulster,N09000009,0.846613764762878,118,17.5955009460449,669,39.4133682250977,417,68.4386596679688,360,FALSE
Coolhill,95OO13W1,Mid Ulster,N09000009,1.39395701885223,13,28.3582992553711,534,110.86597442627,17,175.456695556641,4,FALSE
Donaghmore,95OO14W1,Mid Ulster,N09000009,0.213290378451347,382,12.0388555526733,746,42.7460327148438,372,42.8650627136231,662,FALSE
Drumglass,95OO15W1,Mid Ulster,N09000009,0.353998243808746,329,31.0449066162109,502,29.1397113800049,565,45.7614364624024,612,FALSE
Fivemiletown,95OO16W1,Mid Ulster,N09000009,0.256913661956787,363,23.861743927002,588,39.8902091979981,410,47.2152633666992,592,FALSE
Killyman,95OO17W1,Mid Ulster,N09000009,0.112662822008133,422,8.16957759857178,809,70.8009490966797,143,59.7795028686524,455,FALSE
Killymeal,95OO18W1,Mid Ulster,N09000009,0.456560909748077,286,16.964298248291,677,27.2442264556885,609,40.4259796142578,687,FALSE
Moy,95OO19W1,Mid Ulster,N09000009,0.862433254718781,112,8.38718986511231,807,31.574275970459,528,59.9780654907227,453,FALSE
Moygashel,95OO20W1,Mid Ulster,N09000009,0.424761950969696,294,19.3573665618896,650,27.4127941131592,601,41.0340957641602,680,FALSE
Mullaghmore,95OO21W1,Mid Ulster,N09000009,0.777196764945984,152,57.9296569824219,248,28.6584358215332,576,77.9945220947266,266,FALSE
Washing_Bay,95OO22W1,Mid Ulster,N09000009,0.308402717113495,340,4.65761089324951,855,52.8411254882813,275,49.0955429077149,580,FALSE
Ballinamallard,95PP01W1,Fermanagh and Omagh,N09000006,0.405680894851685,306,18.9751319885254,655,98.9211807250977,36,99.1564788818359,120,FALSE
Belcoo_and_Garrison,95PP02W1,Fermanagh and Omagh,N09000006,0.916686654090881,98,18.9993495941162,654,92.7918395996094,55,115.935127258301,61,FALSE
Belleek_and_Boa,95PP03W1,Fermanagh and Omagh,N09000006,1.05977916717529,63,19.895133972168,641,82.867073059082,87,116.199989318848,60,FALSE
Boho_Cleenish_and_Letterbreen,95PP04W1,Fermanagh and Omagh,N09000006,0.400368750095367,309,12.2157716751099,743,97.8326721191406,38,95.1186218261719,140,FALSE
Brookeborough,95PP05W1,Fermanagh and Omagh,N09000006,0.665242254734039,196,4.55921173095703,856,101.831764221191,26,108.449996948242,86,FALSE
Castlecoole_1,95PP06S1,Fermanagh and Omagh,N09000006,1.24843239784241,34,23.6722183227539,589,132.102584838867,5,171.716033935547,5,FALSE
Castlecoole_2,95PP06S2,Fermanagh and Omagh,N09000006,-0.171983927488327,536,17.9292507171631,663,72.0578689575195,133,60.4598770141602,447,FALSE
Derrygonnelly,95PP07W1,Fermanagh and Omagh,N09000006,0.9316086769104,93,13.5777883529663,726,100.309677124023,31,125.116226196289,39,FALSE
Derrylin,95PP08W1,Fermanagh and Omagh,N09000006,1.80848932266235,3,3.97003126144409,864,127.375564575195,7,187.512756347656,1,FALSE
Devenish,95PP09W1,Fermanagh and Omagh,N09000006,-0.752768933773041,722,59.4916915893555,238,72.4421157836914,129,77.2962493896484,273,FALSE
Donagh,95PP10W1,Fermanagh and Omagh,N09000006,0.852936506271362,116,4.21847724914551,860,110.14582824707,18,125.265655517578,38,FALSE
Erne,95PP11W1,Fermanagh and Omagh,N09000006,-0.0708197355270386,496,77.5565185546875,141,148.996566772461,1,154.256423950195,14,FALSE
Florence_Court_and_Kinawley,95PP12W1,Fermanagh and Omagh,N09000006,0.574113368988037,237,6.79851675033569,828,102.69588470459,24,106.332984924316,95,FALSE
Irvinestown,95PP13W1,Fermanagh and Omagh,N09000006,0.465797662734985,279,37.7325401306152,437,89.655143737793,59,101.114791870117,110,FALSE
Kesh_Ederney_and_Lack_1,95PP14S1,Fermanagh and Omagh,N09000006,1.39473712444305,12,23.9835987091064,587,79.2295303344727,97,143.059066772461,18,FALSE
Kesh_Ederney_and_Lack_2,95PP14S2,Fermanagh and Omagh,N09000006,0.955593466758728,87,24.9136466979981,570,78.0080032348633,103,108.877235412598,84,FALSE
Lisbellaw,95PP15W1,Fermanagh and Omagh,N09000006,1.21687054634094,37,15.4165706634522,701,75.2606811523438,114,118.573066711426,56,FALSE
Lisnarrick,95PP16W1,Fermanagh and Omagh,N09000006,0.399760574102402,310,8.29951190948486,808,83.6187973022461,83,78.0840072631836,263,FALSE
Lisnaskea,95PP17W1,Fermanagh and Omagh,N09000006,0.800801634788513,139,24.6952724456787,572,100.62296295166,30,122.622467041016,46,FALSE
Maguiresbridge,95PP18W1,Fermanagh and Omagh,N09000006,0.789904832839966,146,10.8238973617554,768,143.369445800781,3,139.986282348633,21,FALSE
Newtownbutler,95PP19W1,Fermanagh and Omagh,N09000006,1.31707811355591,26,37.8390464782715,435,102.237861633301,25,164.157501220703,8,FALSE
Portora,95PP20W1,Fermanagh and Omagh,N09000006,-0.359749495983124,605,28.8377342224121,525,69.195198059082,153,60.0002975463867,452,FALSE
Rosslea,95PP21W1,Fermanagh and Omagh,N09000006,1.16457319259644,47,17.2312622070313,674,134.088897705078,4,164.308792114258,7,FALSE
Rossorry,95PP22W1,Fermanagh and Omagh,N09000006,-0.0507875829935074,489,31.7696266174316,496,88.2163238525391,65,83.8270568847656,215,FALSE
Tempo,95PP23W1,Fermanagh and Omagh,N09000006,1.39146554470062,14,8.44095993041992,804,85.5566253662109,74,139.517303466797,22,FALSE
Antiville,95QQ01W1,Mid and East Antrim,N09000008,-0.428594946861267,624,92.5107574462891,79,7.61730289459229,868,61.7588958740234,436,FALSE
Ballycarry,95QQ02W1,Mid and East Antrim,N09000008,0.810061931610107,132,9.92687797546387,778,9.52780151367188,856,46.3967208862305,601,FALSE
Ballyloran,95QQ03W1,Mid and East Antrim,N09000008,-0.341819792985916,601,102.496398925781,53,40.0417404174805,403,87.8114013671875,184,FALSE
Blackcave,95QQ04W1,Mid and East Antrim,N09000008,0.279893219470978,349,63.9807662963867,205,40.7811050415039,395,72.411262512207,316,FALSE
Carncastle,95QQ05W1,Mid and East Antrim,N09000008,0.446219444274902,287,13.7148094177246,725,11.9017171859741,837,31.5906257629395,790,FALSE
Carnlough,95QQ06W1,Mid and East Antrim,N09000008,0.55846095085144,241,30.6783885955811,506,10.0186805725098,850,43.2293739318848,654,FALSE
Central_(Larne_LGD),95QQ07W1,Mid and East Antrim,N09000008,-0.931328356266022,785,95.957145690918,64,7.5026798248291,869,60.7435493469238,443,FALSE
Craigy_Hill,95QQ08W1,Mid and East Antrim,N09000008,-0.0815399885177612,500,100.476638793945,54,12.2975559234619,834,75.1843948364258,294,FALSE
Gardenmore,95QQ09W1,Mid and East Antrim,N09000008,-0.423063308000565,623,63.3416557312012,213,28.9153423309326,569,50.3382148742676,565,FALSE
Glenarm,95QQ10W1,Mid and East Antrim,N09000008,0.330119639635086,333,15.617377281189,698,10.6181392669678,843,28.9833240509033,822,FALSE
Glynn,95QQ11W1,Mid and East Antrim,N09000008,0.576654970645905,234,29.0998115539551,520,48.5085639953613,314,65.6863098144531,388,FALSE
Harbour,95QQ12W1,Mid and East Antrim,N09000008,-0.255723267793655,570,32.6640586853027,484,14.7010765075684,808,26.151065826416,837,FALSE
Island_Magee,95QQ13W1,Mid and East Antrim,N09000008,1.19913458824158,38,15.4716758728027,699,36.3399124145508,458,87.7020111083984,186,FALSE
Kilwaughter_1,95QQ14S1,Mid and East Antrim,N09000008,1.19275856018066,40,30.0608654022217,512,40.5399513244629,398,96.9611206054688,133,FALSE
Kilwaughter_2,95QQ14S2,Mid and East Antrim,N09000008,1.22992825508118,36,11.5582466125488,754,22.6535701751709,692,77.6355819702149,269,FALSE
Town_Parks,95QQ15W1,Mid and East Antrim,N09000008,-0.784956157207489,742,96.4767913818359,61,10.0845212936401,849,63.4935989379883,414,FALSE
Aghanloo_1,95RR01S1,Causeway Coast and Glens,N09000004,0.491568565368652,268,37.2313003540039,443,86.1818618774414,72,97.7636566162109,128,FALSE
Aghanloo_2,95RR01S2,Causeway Coast and Glens,N09000004,0.312158644199371,339,16.2711048126221,690,20.6476001739502,728,32.1743316650391,780,FALSE
Ballykelly,95RR02W1,Causeway Coast and Glens,N09000004,-0.32026344537735,594,28.8116664886475,526,37.6900329589844,438,37.1774063110352,720,FALSE
Coolessan,95RR03W1,Causeway Coast and Glens,N09000004,-0.301819324493408,586,109.392791748047,41,18.2655715942383,756,78.9953994750977,254,FALSE
Dungiven,95RR04W1,Causeway Coast and Glens,N09000004,0.696179747581482,182,54.8301162719727,278,23.0570678710938,682,67.7574691772461,365,FALSE
Enagh_1_(Limavady_LGD),95RR05S1,Causeway Coast and Glens,N09000004,0.0618873685598373,436,37.4628677368164,439,29.7680816650391,557,42.8005180358887,663,FALSE
Enagh_2_(Limavady_LGD),95RR05S2,Causeway Coast and Glens,N09000004,-0.127933591604233,517,68.1416625976563,179,38.024299621582,432,64.5427780151367,401,FALSE
Feeny,95RR06W1,Causeway Coast and Glens,N09000004,0.870417535305023,109,25.4533462524414,560,32.3459281921387,514,69.4252395629883,349,FALSE
Forest,95RR07W1,Causeway Coast and Glens,N09000004,0.443670570850372,289,25.0214309692383,569,64.032096862793,182,70.993522644043,335,FALSE
Glack,95RR08W1,Causeway Coast and Glens,N09000004,1.14458250999451,52,11.47340965271,755,62.7847862243652,196,98.9717864990234,122,FALSE
Gresteel_1,95RR09S1,Causeway Coast and Glens,N09000004,0.774865686893463,154,40.1546173095703,413,24.9311561584473,647,63.7373962402344,411,FALSE
Gresteel_2,95RR09S2,Causeway Coast and Glens,N09000004,1.13233113288879,55,40.6156311035156,410,55.5027046203613,250,106.331954956055,96,FALSE
Greystone_(Limavady_LGD),95RR10W1,Causeway Coast and Glens,N09000004,-0.530817210674286,641,102.974555969238,52,15.5341320037842,800,71.2441711425781,331,FALSE
