ltla21_code,Score,Proportion,Extent
E07000032,18.12489688384744,0.01282051282051282,0.08545953706269047
E07000033,28.923086208283646,0.125,0.31763034547853225
E07000034,26.05419213880792,0.08695652173913043,0.29058603703864444
E07000035,12.530251586877212,0,0.012220585687055967
E07000036,17.981103126692748,0.0136986301369863,0.1022371817330311
E07000037,15.336116374561392,0.03389830508474576,0.05350493079899563
E07000038,17.37477337209751,0,0.08665777503138222
E07000039,13.370120730492479,0,0.025532977504829135
E07000040,13.688255890359175,0,0.010815027822113119
E07000041,19.891434987848534,0.04,0.12610022145785232
E07000042,17.336425567300825,0,0.026064605504784195
E07000043,19.973918799720717,0.034482758620689655,0.09551583255309797
E07000044,14.305254917163467,0,0.0073621553884711775
E07000045,17.288508069996947,0,0.047220916434377584
E07000046,21.133409703837085,0,0.042931341746587574
E07000047,17.084358987114438,0,0.002937890343031101
E07000061,23.311826183009174,0.01639344262295082,0.1466689610087562
E07000062,32.211117693403985,0.2641509433962264,0.39014137509613467
E07000063,14.790841153327454,0,0.01569612717386904
E07000064,17.855092348863696,0,0.0651067139545682
E07000065,10.863376154443449,0,0.012390623710347482
E07000066,20.577972832187708,0.03636363636363636,0.17120450496608583
E07000067,13.538534137343975,0,0.010584703505655015
E07000068,9.282971337763106,0,0.0032271313735844605
E07000069,12.89849547902747,0,0.011436768968594148
E07000070,9.261640685073216,0,0.00941927010038465
E07000071,14.64282517595704,0,0.044597662814115466
E07000072,14.328284406507542,0,0.016144233823996604
E07000073,21.441145862946144,0,0.05848046558704451
E07000074,12.260464317970332,0,0
E07000075,9.22127496466871,0,0.005934649351873303
E07000076,23.443173486073228,0.044444444444444446,0.15039081985369251
E07000077,6.9937376608900435,0,0
E07000078,15.917750090988347,0.02666666666666667,0.1115231497445221
E07000079,10.21702999412968,0,0.0012573237293603988
E07000080,16.004160977643263,0,0.011244203719674668
E07000081,21.801938259039048,0.07692307692307693,0.22017928252328686
E07000082,11.143481371375309,0,0
E07000083,10.879304016373279,0,0.011656110411072283
E07000084,9.765452933146227,0,3.870630285066685e-4
E07000085,8.096271120497496,0,0
E07000086,9.239598376187429,0,0.004589162186542065
E07000087,7.280981547494535,0,0.0071284119477813485
E07000088,17.854435091558607,0.01818181818181818,0.09827974569587666
E07000089,4.055763167385379,0,0
E07000090,21.278289284293972,0.05128205128205128,0.21906926202400076
E07000091,10.158951159410334,0,0.01024967969893525
E07000092,11.622668591591577,0,0.03508244415952734
E07000093,8.774044118790517,0,0.005493656705284314
E07000094,7.109306650901373,0,0
E07000095,16.222901349555688,0,0.05378808770019768
E07000096,10.776909451032132,0,0.001941639621842809
E07000098,12.860237879418442,0,0.019596777685622825
E07000099,10.15768537482531,0,0.006219800592236009
E07000102,10.73543771814445,0,0.022524651314860637
E07000103,15.813646216925852,0,0.034097731606129195
E07000105,13.911950238491839,0,0.041237697069967216
E07000106,16.17977048585797,0,0.047850055245640975
E07000107,16.652959382648003,0,0.057555109436485216
E07000108,19.351196836473402,0.014705882352941176,0.09552438909125277
E07000109,20.543978212814608,0.046875,0.15089718917518102
E07000110,13.411767023117896,0.010526315789473684,0.04931620854913928
E07000111,10.341513907571752,0,0.01711340773219793
E07000112,21.575925248516494,0.05970149253731343,0.1365109925749563
E07000113,21.621274828981125,0.08235294117647059,0.17585500949015767
E07000114,27.613478187170582,0.14285714285714285,0.27382422598814593
E07000115,10.301959127879082,0,0.007247032693332305
E07000116,11.455239334998613,0,0.0068383049851774
E07000117,34.61074342182176,0.23333333333333334,0.4314636159966761
E07000118,16.55473964321151,0,0.11012179694625046
E07000119,12.858811629063151,0,0.026883990321014108
E07000120,30.909157252111648,0.18867924528301888,0.3677129937210776
E07000121,21.792917160093435,0.1,0.17950063736146504
E07000122,30.244089082245903,0.2807017543859649,0.37789871129306823
E07000123,30.951318564081845,0.26744186046511625,0.4029336236383207
E07000124,10.074019251943225,0,0
E07000125,24.231253291756378,0.06818181818181818,0.19810650339282657
E07000126,14.164766162283886,0,0.03858415811056639
E07000127,20.403274278398882,0.0821917808219178,0.16501020572904654
E07000128,17.704553176627126,0.07246376811594203,0.126894925073748
E07000129,8.408602340337508,0,0
E07000130,11.947368164548397,0.01,0.03514794109626397
E07000131,7.0825780626221375,0,0
E07000132,10.894792079619997,0,0.01014185723527085
E07000133,10.432955078621193,0,0
E07000134,14.509262710581643,0,0.03798327659032465
E07000135,10.514878056611712,0,0
E07000136,22.750292067571834,0.027777777777777776,0.14748375895600854
E07000137,24.511354823566887,0.07407407407407407,0.19832215333058767
E07000138,26.557635123053668,0.08771929824561403,0.2725804166719639
E07000139,10.345572354680078,0,0
E07000140,16.174193030155923,0,0.006869021921348356
E07000141,11.315906308264235,0.012345679012345678,0.02862684302105001
E07000142,16.75313181019165,0.03773584905660377,0.07520719051148998
E07000143,15.286770917137753,0.012658227848101266,0.027442223841697647
E07000144,10.090321012962425,0,0
E07000145,28.341666203486444,0.19672131147540983,0.28399083298904837
E07000146,20.43782165174358,0.07865168539325842,0.10881954390456464
E07000147,18.063131712480306,0,0.009050060351547764
E07000148,28.2561660301806,0.08433734939759036,0.36061706998612336
E07000149,10.905780940198067,0,0
E07000163,11.584849325852185,0,0.014895516314471245
E07000164,9.698999441511077,0,8.093799843893157e-4
E07000165,9.490474426776379,0,0.011154866527157295
E07000166,10.42539862502246,0,0
E07000167,14.487690045936375,0,0
E07000168,24.059840701668488,0.09859154929577464,0.20304728306624753
E07000169,12.164262021243575,0,0.019795807318288117
E07000170,25.257820071718534,0.04054054054054054,0.21570878281668762
E07000171,24.113580101292182,0.08571428571428572,0.22362659877951618
E07000172,14.411308409948113,0,0.030545917386300685
E07000173,15.541065125291842,0,0.030242261160547523
E07000174,30.69316628414199,0.17647058823529413,0.38027789957513713
E07000175,17.879285933239903,0.02857142857142857,0.11952636069217513
E07000176,8.129769520874962,0,0
E07000177,11.534878674121472,0,0.039634199302667386
E07000178,18.798034608488646,0,0.1080722396314348
E07000179,7.7510343077144235,0,0
E07000180,7.3265816168429705,0,0.0034980744544287536
E07000181,6.379697699289071,0,0
E07000187,14.83436320049016,0,0.023830572716499892
E07000188,17.16885116519043,0.014084507042253521,0.09393185926890421
E07000189,13.859066597249512,0,0.029217631857100225
E07000192,20.636609188581044,0,0.12362206043468207
E07000193,19.283747832567524,0.027777777777777776,0.18031437834841785
E07000194,12.16480231681519,0,0.020014056871286615
E07000195,19.271499428594403,0.037037037037037035,0.12673796927816305
E07000196,11.61509162402191,0,0.006875762213347997
E07000197,12.71324102322691,0,0.043507980600386804
E07000198,16.362437921087295,0,0.052521260788467
E07000199,19.6094101503,0.0196078431372549,0.11208111590272163
E07000200,11.298678850993085,0,0.0014550317901483535
E07000202,24.938537852579405,0.12941176470588237,0.2704125612098907
E07000203,9.58195882072524,0,8.519434961004782e-4
E07000207,7.116345620503063,0,0
E07000208,7.4321220573366755,0,0
E07000209,8.196105717066196,0,0.003908180830296095
E07000210,7.246334178778623,0,0
E07000211,8.585988889588183,0,0.0037557911529950997
E07000212,8.331379148210686,0,0
E07000213,12.178209320718992,0,0.005274308652988402
E07000214,5.747967012707282,0,0
E07000215,8.491849442943654,0,0
E07000216,6.8651423920291315,0,0
E07000217,8.703228198396289,0,0.015224484560536681
E07000218,16.18075664014015,0,0.027641216572657546
E07000219,22.413864117240045,0.07317073170731707,0.18162164076425769
E07000220,12.415266015059332,0,0.02406389545837174
E07000221,9.458663614337878,0,0
E07000222,12.088506639441867,0,0.012164818595372592
E07000223,20.549389034412396,0,0.10631264484452581
E07000224,16.639466242491487,0,0.06563731516011548
E07000225,12.083369310694284,0,0.004978081083990026
E07000226,15.638206579242405,0,0.019113577505322017
E07000227,7.377423081655109,0,0
E07000228,6.914927635413551,0,6.010509934820352e-4
E07000229,17.480559085791644,0,0.07865612298708648
E07000234,9.931957251883842,0,0.005078723836618571
E07000235,13.59097087601865,0,0.026643198767400303
E07000236,21.050652861107405,0.03636363636363636,0.20976972188768633
E07000237,18.509113019509194,0.047619047619047616,0.1520935286463028
E07000238,11.995750674315033,0,0.01217522215783857
E07000239,19.088361496159973,0.03076923076923077,0.11536828245517337
E07000240,8.948535757824628,0,0.004802710432881315
E07000241,13.950158784738301,0,0.01903759319031057
E07000242,7.407659360325521,0,0
E07000243,16.415106655994517,0,0.0214645671794831
E07000244,16.43118560147565,0.033783783783783786,0.07999915838813983
E07000245,12.014203371407762,0,6.775663040979236e-4
E07000246,17.497086347739923,0.011111111111111112,0.05423556765091963
E08000001,29.742869453972244,0.22598870056497175,0.369717966677153
E08000002,21.42300990660891,0.075,0.17356120961571087
E08000003,43.16810381661355,0.508833922261484,0.6160715338029399
E08000004,30.82265115525918,0.2569444444444444,0.401458511376029
E08000005,33.89345222385281,0.26666666666666666,0.4284633093305085
E08000006,36.944953251328,0.3708609271523179,0.4877584146824372
E08000007,18.057300932478586,0.07368421052631578,0.1258460881418863
E08000008,28.78256421895621,0.1276595744680851,0.327829149536251
E08000009,17.329347436325296,0.043478260869565216,0.1290174165674536
E08000010,26.91391458163988,0.145,0.2967918308482109
E08000011,43.20298391801918,0.47474747474747475,0.5908267393700088
E08000012,46.628865543556856,0.5496688741721855,0.665130303664342
E08000013,29.613154598464586,0.226890756302521,0.3485915141430948
E08000014,25.24065755449097,0.17801047120418848,0.2573571459485224
E08000015,27.897443975255246,0.24154589371980675,0.31792562374095445
E08000016,30.388451157470232,0.18243243243243243,0.3608798755728668
E08000017,30.84576850655385,0.211340206185567,0.3766080903571465
E08000018,26.655348069026914,0.11377245508982035,0.28990136454075977
E08000019,28.134159727276028,0.23782234957020057,0.34482497881929636
E08000021,31.223603669081687,0.24293785310734464,0.399010884603487
E08000022,23.776755565195856,0.07633587786259542,0.24870836484477143
E08000023,31.154836436497593,0.14563106796116504,0.4235941130016212
E08000024,31.790371717348737,0.21808510638297873,0.4051831653123841
E08000025,38.923930603351394,0.4018264840182648,0.5580957160186854
E08000026,27.85332509930962,0.16751269035532995,0.3045901293282752
E08000027,23.676897811125905,0.09405940594059406,0.23917040394735548
E08000028,37.03016404929782,0.29411764705882354,0.5590611097910313
E08000029,16.064457755192404,0.07462686567164178,0.15161889498115108
E08000030,30.13796867815828,0.1952662721893491,0.4083710811167682
E08000031,33.01511379244069,0.23417721518987342,0.4651331868401391
E08000032,32.18756039222125,0.2958199356913183,0.4204263791856616
E08000033,23.01263353139198,0.10077519379844961,0.21370480803872682
E08000034,25.22337237179003,0.13076923076923078,0.2660628106963266
E08000035,25.495916735806723,0.2053388090349076,0.28604715382965945
E08000036,27.07336788591528,0.14354066985645933,0.2999556530946041
E08000037,29.522404387960687,0.1746031746031746,0.35623894542804047
E09000001,13.111166531842546,0,0.029886438086918536
E09000002,34.666190048298,0.12727272727272726,0.4777971368662412
E09000003,21.15034537039713,0.02843601895734597,0.1177480557493169
E09000004,16.204908183502717,0,0.07411587748588018
E09000005,29.38391083331536,0.10227272727272728,0.26947249737426876
E09000006,14.361054386578461,0.005076142131979695,0.07194742408218763
E09000007,28.622579363999805,0.06015037593984962,0.32762419174830376
E09000008,21.307458045433048,0.022727272727272728,0.14333782243472304
E09000009,25.139154010870904,0.0663265306122449,0.22215143355405143
E09000010,26.390611252217113,0.07103825136612021,0.2669797146848872
E09000011,34.01376047823207,0.22077922077922077,0.4353672296418952
E09000012,46.19335764278402,0.5517241379310345,0.8415130621938017
E09000013,28.06669133817368,0.061946902654867256,0.26762524806536225
E09000014,35.87052406681045,0.27586206896551724,0.5280564161426251
E09000015,15.589010750674221,0,0.030836092501528634
E09000016,16.087273101022113,0.006666666666666667,0.05812788358875545
E09000017,18.559458804878833,0,0.06477237617701037
E09000018,23.40205584412298,0.035211267605633804,0.13222861052318333
E09000019,38.89765404745789,0.2682926829268293,0.6155305699983508
E09000020,23.51328766965944,0.08737864077669903,0.2170400663821716
E09000021,13.102317398463862,0,0.011566633343586586
E09000022,35.017456140448026,0.15168539325842698,0.5007518009145494
E09000023,31.047693684913934,0.047337278106508875,0.35399733318226645
E09000024,14.618048438282633,0,0.03218713019186373
E09000025,43.10324182579613,0.3373493975903614,0.7856953909383302
E09000026,20.470502709195454,0.006211180124223602,0.08631904338696772
E09000027,9.570224893197173,0,0.00878369373271582
E09000028,32.89355147319465,0.09467455621301775,0.47250027411978535
E09000029,13.983303360563717,0,0.04716444274246897
E09000030,42.6381416765246,0.5379310344827586,0.6949251843030362
E09000031,33.189756427364415,0.12413793103448276,0.42008302516913193
E09000032,20.409728704206568,0,0.10314005540166203
E09000033,27.149064954428553,0.125,0.2797408192704523
