ward_code,Score,Proportion,Extent,Income_Score,Income_Proportion,Income_Extent,Employment_Score,Employment_Proportion,Employment_Extent,Education_Score,Education_Proportion,Education_Extent,Health_Score,Health_Proportion,Health_Extent,Crime_Score,Crime_Proportion,Crime_Extent,Housing_and_Access_Score,Housing_and_Access_Proportion,Housing_and_Access_Extent,Environment_Score,Environment_Proportion,Environment_Extent
E05010258,13.95856736842105,0,0,0.08036442105263157,0,0,0.0678981052631579,0,0,38.25256884210526,0.3333333333333333,0.5157030470914128,0.03302042105263159,0,0,-0.8717926315789473,0,0,11.605421684210528,0,0,6.100618947368422,0,0
E05010259,31.995858333333334,0,0.5344381977671451,0.17352969696969697,0,0.33925159489633167,0.13748409090909092,0,0.3845458532695375,62.522115,0.75,0.7692424242424243,0.561254696969697,0,0.3975937001594896,0.18620075757575758,0,0.01229545454545453,23.893012878787875,0,0.1000027910685805,6.413292272727273,0,0
E05010260,14.80913462391015,0,0,0.06595492832865377,0,0,0.052458844391901883,0,0,35.00665922860943,0,0.4536640663280782,-0.3591689079355697,0,0,-0.2413246638096646,0,0.304972661445249,24.37642234372691,0,0.3245782551546592,6.71539234520467,0,0
E05010261,29.97646183347767,0.25,0.39033025778599656,0.1537309167388346,0,0.2404793686554627,0.1171766670790548,0,0.20772674293676782,65.99468514165532,0.75,0.865956490880796,0.19608375603117653,0,0.19818006602551164,0.678332302362984,0.25,0.5059237385806469,18.923380799208214,0,0,8.799021402944453,0,0
E05010262,19.257938645078823,0,0.046368824703428776,0.09447294418406477,0,0,0.07289454622922881,0,0,26.296823817639538,0,0.16730708855649987,-0.21029654878568385,0,0,-1.197981252662974,0,0,30.609185342991054,0.3333333333333333,0.4943544951001278,38.64759735832978,0.3333333333333333,0.6531748256452806
E05010263,18.793198831186082,0,0.09327407707740595,0.0900103599415593,0,0.0426529699198188,0.08368720945676716,0,0.08483722588447476,49.20372081285696,0.4,0.7610838092708194,0.0063020321423827705,0,0.0426529699198188,-0.6316148226856156,0,0,20.099588922831717,0,0.08859078230840747,10.328049143312525,0,0
E05010264,29.929115905469995,0,0.3373357883556474,0.1499071959638874,0,0.15818752271012096,0.13473738714816783,0,0.3491087150962909,50.616108868826345,0.8,0.8923012689716857,0.8323455921402018,0,0.6323507420968779,0.3202517259691981,0,0.17002333901668665,21.069774030801913,0,0.058990762221538956,10.049054168879447,0,0
E05010265,40.97983424364759,0.3333333333333333,0.8037889487432663,0.1977891237235811,0,0.4553706458023471,0.17201519829019235,0,0.7548007099201339,63.174388981239616,0.6666666666666666,0.8926177055081304,1.1760258845879838,0.6666666666666666,0.9078372433101275,0.891114462123011,0,0.7726749490682298,23.701709095226786,0,0.029041732805059423,15.098029446687248,0,0
E05010266,25.594676505783806,0,0.19639063254466438,0.13790466693258877,0,0.12652835219280748,0.12148384523334663,0,0.19639063254466438,37.598023733546064,0.3333333333333333,0.35118877668843024,0.617173514160351,0.3333333333333333,0.29497407259672914,-0.20771280414838453,0,0,28.899430394894296,0,0.3823709403144878,4.824896689270044,0,0
E05010267,48.40986076115485,0.6,0.8199944743749136,0.25893569553805773,0.6,0.6958171018096422,0.21110013123359578,0.6,0.8260118800939356,68.75029475065617,0.8,0.9907611548556431,1.1859797900262465,0.6,0.8178063268407239,0.9576206036745406,0.4,0.8304499930929686,26.92726010498688,0,0.19508253902472714,9.551120997375328,0,0
E05010268,25.725881352008333,0,0.12453926806830709,0.13600150480379672,0,0.04258381513454894,0.1094269012617201,0,0.055465727636605074,45.252535941659914,0.4,0.6829515477546743,0.827769533510823,0,0.6382917735361671,-0.11745908091214262,0,0,18.015306401203844,0,0,15.115643477254311,0,0
E05010269,23.857192799621036,0,0.19377903546170017,0.1278081477972525,0,0.16680753280643576,0.10731264803410706,0,0.20208889110507197,40.81871166903521,0,0.66052382258346,0.6894566556134533,0.2,0.43332211390627207,-0.15752013263855993,0,0,22.046236222959102,0,0.01915696393993035,6.999887730933207,0,0
