dz11_code,Total_population,Working_age_population,Income_rate,Income_count,Employment_rate,Employment_count,CIF,ALCOHOL,DRUG,SMR,DEPRESS,LBWT,EMERG,Attendance,Attainment,no_qualifications,not_participating,University,drive_petrol,drive_GP,drive_post,drive_primary,drive_retail,drive_secondary,PT_GP,PT_post,PT_retail,Broadband,crime_count,crime_rate,overcrowded_count,nocentralheat_count,overcrowded_rate,nocentralheat_rate
S01008013,736,404,0.21,151,0.18,72,130,261.2744158,290.9060497,162.9657776,0.255088195,0,116.3112029,0.82242999999999999,5.8461538462,91.48164822,0.019230769,0.095238,1.449634146,1.172395983,2.444182209,3.914103448,3.186323529,4.669358974,3.863500717,8.179874462,7.425846485,0.002247191,32.272380393307898,438.48342925690076,83,5,0.137190083,0.008264463
S01008014,621,407,0.1,61,0.06,24,85,93.49368497,76.39604124,65.24768861,0.174121406,0,90.08680593,0.8736799999999999,5.5882352941000004,81.46424268,0.016129032,0.060976,0.959553859,2.334296624,1.526310289,4.805860215,4.422620579,5.004193548,5.560345659,6.202419614,8.254606109,0,11.09363076019959,178.6413971046633,47,8,0.075562701,0.012861736
S01008015,962,678,0.18,175,0.14,92,125,180.4401359,257.2427748,95.31181435,0.2,0.098039216,136.679166,0.78646000000000005,5.2173913043000004,165.4421808,0.058823529,0.072581,1.698737113,2.862654639,1.242802835,5.187198953,4.673153995,5.991170732,7.955657216,4.006875,10.49376611,0.001788909,29.246844731435282,304.02125500452479,160,7,0.206185567,0.009020619
S01008016,750,456,0.15,115,0.12,56,120,149.3153514,42.53387544,112.1438152,0.233926129,0.027027027,133.4050707,0.86153999999999997,5.45,127.9802795,0,0.0625,2.011235595,3.529014085,1.45537452,5.240088496,5.434193342,6.384639175,7.206987836,3.920761844,9.96653009,0,16.136190196653949,215.14920262205266,99,12,0.126760563,0.015364917
S01008017,892,532,0.03,27,0.02,11,45,19.31286952,0,116.4773555,0.156798246,0,84.43196377,0.93563999999999992,5.9032258065000001,52.317120900000006,0,0.20438,2.260975,3.471225,2.807227778,3.376840278,5.765508333,3.563832335,7.509372222,9.645588889,10.56041111,0,9.0766069856178468,101.75568369526734,30,1,0.034129693,0.001137656
S01008018,584,342,0.05,27,0.02,8,55,33.03016416,29.72836758,74.32163664,0.153061225,0.090909091,82.51941415,0.88505999999999996,5.6875,61.14120931,0,0.111111,2.642783912,2.461013407,4.863702681,2.898421053,4.177101735,7.323120301,7.638927445,11.38248028,10.06463722,0,5.0425594364543596,86.345195829697943,24,0,0.03785489,0
S01008019,748,477,0.03,25,0.02,10,50,47.54401359,0,136.8493441,0.145578231,0.1,100.6487833,0.90183999999999997,6.16,45.17110524,0.009090909,0.124294,1.818012821,1.026646424,3.316005398,3.667927928,2.908684211,5.841711712,4.623711201,8.267854251,6.585917679,0,6.0510713237452309,80.896675451139458,28,1,0.04028777,0.001438849
S01008020,556,392,0.08,42,0.05,21,70,41.35142536,215.5101107,94.72192832,0.142348754,0.066666667,109.7521911,*,6.4285714285999997,96.26253404,0,0.054545,1.409399489,1.920626065,4.452342419,3.161415094,2.945217206,6.719504505,8.812359455,11.84813458,9.335153322,0,7.0595832110361023,126.97092106180041,61,4,0.103918228,0.00681431
S01008021,556,326,0.03,17,0.02,6,55,25.4718201,30.91086254,77.65624916,0.131868132,0,95.27799196,0.82882999999999996,6.4285714285999997,53.51651448,0.014705882,0.120879,1.987946585,2.022854641,4.554706655,2.665815217,3.523957968,6.829134615,6.088914186,9.618756567,8.188283713,0,3.0255356618726155,54.416109026485891,10,1,0.017513135,0.001751313
S01008022,714,420,0.02,14,0.02,8,60,19.67948059,45.87704675,58.53963793,0.131054131,0.076923077,75.44189498,0.9057599999999999,6.04,66.29406133,0,0.133929,2.766246566,3.215006868,4.800982143,3.055813253,4.234601648,7.036482759,7.354038462,10.88275412,9.482039835,0,*,*,6,2,0.008241758,0.002747253
S01008023,698,497,0.01,9,0.01,6,25,15.15824273,22.78832539,47.83718549,0.131761442,0.071428571,91.56741474,0.89744000000000002,6.0270270269999999,57.66037629,0,0.134615,3.384172343,3.635718665,5.304540191,2.414545455,4.853058583,7.774282178,9.078559264,12.60956403,11.20730926,0,*,*,2,0,0.002724796,0
S01008024,1063,702,0,0,0.01,5,25,12.88272395,0,53.3057821,0.106603774,0.027777778,92.50287267,0.91803000000000001,5.9655172413999997,25.57260932,0.009174312,0.124031,4.52817852,4.712993469,4.774404935,4.27375,5.994390421,8.166878049,19.92982946,24.15978229,23.0122061,0,11.09363076019959,104.36153114016547,18,0,0.026277372,0
S01008025,605,364,0.05,28,0.04,16,75,26.23949705,57.63751468,90.88885152,0.161812298,0,119.0013275,0.85593000000000008,6.3125,95.4883083,0,0.06,4.864923358,2.427354015,4.427372263,2.752289157,6.330248175,7.430353535,10.28578832,15.73873358,21.79581387,0,*,*,33,6,0.048175182,0.008759124
S01008026,930,585,0.15,137,0.11,61,125,92.53380255,130.900883,108.0173257,0.226293103,0.068965517,151.5465443,0.82432000000000005,4.9393939394000004,134.3326937,0.021582734,0.070313,5.016939571,1.972000487,4.040453216,2.421686391,7.109230019,7.795625,6.771020955,9.281566764,16.08171784,0.052738337,5.0425594364543596,54.221069209186666,119,2,0.115984405,0.001949318
S01008027,561,332,0.15,82,0.08,25,125,97.18966548,0,341.0394573,0.191901409,0.083333333,153.5366854,0.78049000000000002,4.8,158.7593779,0.045454545,0.025641,4.562672566,1.776460177,4.507730088,2.754411765,7.361451327,8.084277778,7.360761062,9.643637168,15.47393805,0.202531646,41.348987378925742,737.05859855482595,55,1,0.097690941,0.001776199
S01008028,591,405,0.05,27,0.05,21,70,99.10480892,65.35736353,101.2950166,0.159539474,0.181818182,117.4772646,0.84247000000000005,5.0555555555999998,105.72783669999998,0.012987013,0.069565,5.265910256,3.336038462,4.122636752,3.676409396,8.363965812,9.243010204,8.996179487,9.142666667,16.95946154,0.024154589,*,*,57,5,0.097435897,0.008547009
S01008029,1546,967,0.06,95,0.06,53,75,25.10476757,23.12268383,139.2201055,0.205246914,0.050632911,126.8431534,0.89867999999999992,5.5,89.51682493,0.0125,0.122951,5.242057143,3.822248571,3.213848571,3.506783133,6.985528571,8.565126904,12.52860571,12.65035429,18.451,0.123152709,24.204285294980924,156.56070695330482,51,22,0.06505102,0.028061224
S01008030,1007,622,0.1,100,0.08,49,85,60.69093106,215.0743389,75.48657287,0.160678643,0,124.3370263,0.91525000000000001,5.8518518519000002,66.51802807,0.016949153,0.075949,6.991620019,2.263175996,1.745664137,2.439514925,8.067685009,10.414,5.763296964,4.742253321,10.16273245,0,26.221309069562668,260.39035818830854,51,9,0.048387097,0.008538899
S01008031,868,540,0.16,143,0.13,66,115,150.2916406,110.3085938,114.3243469,0.197004608,0.037037037,135.4784712,0.83920000000000006,5.72,118.2954727,0.03960396,0.055046,6.711492622,2.32792849,1.173901816,2.786230366,6.803473326,9.639177215,5.941918275,3.854574347,8.353501703,0,22.187261520399179,255.61361198616567,90,3,0.10215664,0.003405221
S01008032,870,547,0.11,93,0.09,48,110,71.01533253,145.1586641,114.319777,0.205882353,0.037037037,144.6852581,0.83400999999999992,5.4137931033999998,132.4599556,0.019607843,0.037037,7.811400334,1.448585746,2.199365256,3.0389819,8.152074053,11.21869822,5.504253898,6.672650334,12.50593541,0,6.0510713237452309,69.552543951094606,58,6,0.065168539,0.006741573
S01008033,813,560,0.02,14,0.02,12,35,8.885575416,0,40.12031781,0.095923261,0,68.80061071,0.8995399999999999,6.1794871794999997,30.134189710000005,0,0.252941,2.466348765,5.355728395,3.193385802,3.629405941,6.289027778,3.933290323,15.9642037,11.95349383,18.98578395,0.347540984,15.118325242718448,185.95726005803749,19,1,0.02345679,0.001234568
S01008034,755,519,0.02,14,0.01,5,30,9.385883932,0,84.11094357,0.11328125,0.064516129,65.10205703,0.92825000000000002,6.5454545455000002,27.210634449999997,0,0.20438,2.577446203,4.497775316,2.62221519,2.688735955,5.168484177,4.272799043,11.83077215,7.819962025,14.42888608,0.025454545,4.0315533980582527,53.398058252427191,15,0,0.018987342,0
S01008035,563,330,0.08,43,0.08,26,80,36.76037368,0,72.35718219,0.17562724,0.052631579,92.74732764,0.90264999999999995,5.8125,41.39545295,0.015625,0.131579,3.475179426,4.172671451,2.075685805,2.24545,4.981754386,4.600479452,11.588421049999999,6.251124402,13.78674641,0,3.0236650485436893,53.706306368449191,46,4,0.073365231,0.006379585
S01008036,622,349,0.03,17,0.03,11,60,50.76633082,0,76.84830688,0.152960526,0,79.14172197,0.89796000000000009,5.95,49.72968399,0.031578947,0.160714,3.433411809,4.851980568,1.966980568,2.609577922,5.954876682,4.260050505,12.52957399,7.774573991,15.12671898,0,*,*,43,5,0.064275037,0.007473842
S01008037,995,598,0.15,149,0.12,70,135,87.01616664,33.38482294,103.8136925,0.227319062,0.068181818,115.8942103,0.81979000000000002,5.4473684211000002,123.3478828,0.025641026,0.099502,3.293202663,3.287391519,2.00806213,2.370485612,4.145991124,4.632837209,6.644373767,5.915394477,9.2417357,0,20.157766990291265,202.59062301800267,129,12,0.127218935,0.01183432
S01008038,779,488,0.13,104,0.08,37,120,55.15411994,58.31244202,83.16414279,0.221938776,0,112.4962393,0.78278999999999999,5.7142857142999999,111.9095073,0.008196721,0.087248,3.991021682,3.530091984,0.801468463,1.929744094,4.905637319,3.62488024,8.762306176,3.134369251,11.36001971,0,9.070995145631068,116.44409686304324,112,9,0.14717477,0.011826544
S01008039,869,561,0.08,73,0.08,42,95,115.4657138,35.89970095,81.26959413,0.202312139,0.090909091,97.11693262,0.82278000000000007,5.8378378378000004,87.90829821,0.033783784,0.136842,3.971347439,3.080584633,1.785860245,2.761237864,4.449807906,4.253625731,6.547371938,5.718947661,9.116330735,0,5.0394417475728162,57.991274425463942,109,7,0.121380846,0.0077951
S01008040,834,464,0.03,28,0.04,17,40,66.1597617,68.76513391,56.15891289,0.128329298,0,67.79026722,0.90244000000000002,6,48.65613415,0.012345679,0.147059,4.665522113,3.891111794,2.253593366,3.461005587,5.309121622,4.486705882,11.73180283,9.272653563,14.45348894,0.261971831,6.0473300970873787,72.509953202486557,45,5,0.055282555,0.006142506
S01008041,677,357,0.06,44,0.08,28,75,120.4329339,53.54351671,79.12067393,0.174107143,0,87.83439806,0.92086000000000001,6,55.80496149,0,0.141414,3.995388967,2.675509194,1.951640736,3.104014599,3.338313296,4.876010101,9.565884017,7.030671853,9.497291372,0,9.070995145631068,133.98811145688433,41,4,0.057991513,0.005657709
S01008042,617,363,0.04,27,0.04,14,45,28.59546947,0,64.31815603,0.139116203,0.083333333,62.12181703,0.84782999999999997,6.5333333332999999,25.959611179999996,0.015625,0.324675,3.123835846,2.498324958,2.735644891,1.927692308,2.790226131,7.924557823,11.090134,11.95184673,11.89384422,0.01,12.094660194174757,196.02366603200579,17,3,0.028475712,0.005025126
S01008043,1054,577,0.02,17,0.02,9,30,48.33428138,0,42.55601337,0.122722915,0.028571429,64.95845229,0.93141000000000007,6.2307692308,21.88788827,0,0.310078,3.052466216,3.321967256,4.363378378,3.842181818,3.757461019,9.802037037,11.01970374,13.14039761,10.88617464,0.049763033,5.0394417475728162,47.812540299552332,17,5,0.017671518,0.005197505
S01008044,965,571,0.02,19,0.01,8,35,47.24428827,0,61.11454483,0.147119342,0.047619048,61.02553669,0.88824000000000003,6.4642857142999999,24.43416262,0.020408163,0.180124,2.529217775,3.759417879,4.75335499,3.518679245,3.78141632,8.099589041,8.421834719,10.1987578,8.493056133,0.044742729,5.0394417475728162,52.222194275365972,37,3,0.038581856,0.003128259
S01008045,1054,581,0.04,43,0.02,14,45,46.16787169,18.94856004,68.31985519,0.152420185,0.047619048,71.55373345,0.91447000000000001,6.4375,55.03749738,0.015625,0.162791,3.11776868,4.290458035,4.905360798,3.941486486,3.731128454,7.863619403,15.64461105,16.27997697,14.00556807,0.30480167,14.110436893203884,133.87511283874653,62,24,0.06345957,0.024564995
S01008046,874,487,0.17,146,0.17,84,135,117.0356458,84.81546547,103.6383196,0.270737327,0.1,119.9592921,0.77311000000000007,5.9444444444000002,90.38575091,0,0.121212,3.161127509,1.523533058,1.688279221,3.292760417,2.541688312,6.464845361,4.192378985,4.311995277,6.357319953,0.017991004,33.260315533980588,380.552809313279,92,2,0.108618654,0.002361275
S01008047,664,370,0.04,25,0.02,7,35,25.4248135,0,60.3046239,0.141384389,0,76.02349949,0.86525000000000007,6.6190476189999998,26.78710865,0,0.175,3.136814921,2.291406026,2.250412482,2.825867769,2.470175753,5.818673469,5.761276901,6.088579627,7.149239598,0,4.0315533980582527,60.716165633407421,29,4,0.041606887,0.005738881
S01008048,587,330,0.03,16,0.03,11,50,29.91330977,0,75.91248618,0.136125655,0,60.93962186,0.88793000000000011,6.2631578947,31.5941494,0,0.122449,3.462147826,3.123952174,3.16553913,2.314375,2.783195652,6.117808989,10.5248,10.94182609,11.14916522,0,7.0552184466019421,120.19111493359355,8,2,0.013913043,0.003478261
S01008049,822,427,0.01,8,0.02,7,40,8.447446652,0,67.68060614,0.139927624,0,68.44151624,0.93150999999999995,6.3181818182000002,24.76382309,0.04494382,0.179245,3.28405303,3.077899184,3.276803613,3.72735,2.140107809,6.972911392,9.071876457,9.461928904,7.806981352,0,9.070995145631068,110.35273899794487,16,4,0.018648019,0.004662005
S01008050,604,316,0.02,10,0.02,5,50,17.75202321,0,49.9226368,0.110569106,0,67.7712565,*,6.3181818182000002,35.81781076,0,0.237624,3.529174757,4.854235437,6.106626214,1.77248062,8.037463592,5.084166667,19.97941748,21.4153479,26.9840979,0,9.070995145631068,150.18203883495147,23,5,0.037216828,0.008090615
S01008051,874,513,0.02,17,0.02,10,40,21.48352543,0,59.27320157,0.132875143,0.05,60.05605228,*,6.5,14.41463597,0,0.178571,2.786725113,3.600602376,3.834061086,4.794894068,2.115800339,6.754382353,10.40724548,10.73784502,9.011414027,0,9.070995145631068,103.78712981271245,24,4,0.027149321,0.004524887
S01008052,850,488,0.02,13,0.02,11,40,93.37604319,21.15744314,57.92146217,0.144592953,0.046511628,60.9059652,0.95794000000000001,6.5789473683999997,22.59464011,0.02173913,0.235849,2.442162244,3.448884198,3.560597105,4.381285141,3.001740048,6.150496894,9.719414958,11.63320265,9.827210495,0.016393443,14.110436893203884,166.00513992004571,14,0,0.016887817,0
S01008053,599,309,0.03,17,0.02,7,30,24.35288971,56.11942387,78.36976218,0.147385103,0,66.26318224,*,6.625,32.70483843,0,0.22619,1.227,1.943754098,2.016,2.838071895,3.281827869,5.158640777,7.281147541,10.80291803,9.879344262,0,6.0473300970873787,100.95709677942202,23,4,0.037704918,0.006557377
S01008054,897,441,0.05,48,0.04,17,65,145.1357441,23.12988696,89.6590607,0.202259887,0,82.41328367,0.88505999999999996,6.5714285714000003,26.76107915,0.032258065,0.205357,1.983946015,1.312320051,1.574884319,2.432965116,3.805735861,4.781902174,5.401465296,5.054537275,11.72933483,0.00456621,12.094660194174757,134.8345618079683,26,0,0.033810143,0
S01008055,1196,703,0.01,13,0.02,12,25,28.17170411,0,46.17003274,0.103040541,0.029411765,62.94297268,0.92793000000000003,6.5142857142999997,14.5478849,0,0.228261,2.885588656,2.288226883,3.279182555,3.772310811,4.89656816,5.341958525,11.45182078,12.90026215,17.26290753,0,8.0631067961165055,67.417280903984164,19,0,0.018112488,0
S01008056,775,406,0.05,35,0.03,12,70,30.17747808,0,67.79796305,0.130548303,0,77.53740183,*,6.2916666667000003,16.28117365,0,0.221154,1.929142384,2.40302649,3.671804636,2.579305556,5.581201987,4.25962963,9.428284768,10.86328477,16.39366556,0,6.0473300970873787,78.030065768869406,51,6,0.067549669,0.00794702
S01008057,889,510,0.03,27,0.02,11,35,39.95577361,0,53.01271044,0.118942731,0,64.43656812,0.94538,6.5151515152000004,23.13998013,0.013986014,0.240964,2.220048077,3.443429487,4.700205662,2.234041096,6.609350962,4.485584795,16.14126068,17.57934295,23.14909989,0,5.0394417475728162,56.686633830965313,40,6,0.042735043,0.006410256
S01008058,883,562,0.02,18,0.01,6,30,3.987134476,0,45.7692091,0.114994363,0,59.94254442,*,6.3953488372000002,30.78963938,0,0.25,2.198114525,5.000069832,5.641452514,2.857351351,7.077653631,5.788848485,17.81141061,19.19144972,25.00541341,0,7.0552184466019421,79.90054865913865,21,3,0.023463687,0.003351955
S01008059,689,385,0.02,12,0.02,9,45,52.4979904,0,25.20067577,0.131578947,0,78.23482709,0.93855,6.16,41.28068333,0,0.165354,1.946117257,4.593270649,5.113705752,2.174463087,6.809015487,4.715612245,8.130339233,9.565339233,15.32455015,0,3.0236650485436893,43.884833795989692,23,0,0.033923304,0
S01008060,850,494,0.03,23,0.02,12,45,8.480326144,62.06820544,51.97796049,0.134189032,0,70.98047009,0.96456999999999993,6.1842105263000002,29.9929877,0.013245033,0.195122,1.972580288,4.775755814,5.419670543,2.047,6.853374862,5.5815,9.871550388,11.24794297,17.0654485,0.023529412,8.0631067961165055,94.860079954311828,31,2,0.034330011,0.002214839
S01008061,1212,638,0.05,61,0.03,18,70,12.66469601,15.28715581,159.9663084,0.2,0,77.68175263,0.89873000000000003,6.4102564102999997,31.93145389,0.024539877,0.178571,2.282996255,4.900683521,5.68948814,2.397958199,7.282056804,5.259334601,10.18372035,11.59038702,17.38138577,0.002793296,9.070995145631068,74.843194270883401,50,4,0.071022727,0.005681818
S01008062,847,476,0.03,22,0.03,13,55,35.65519307,60.17720059,47.14907821,0.149880096,0.048780488,62.96179867,0.94686000000000003,5.7037037036999996,56.99672394,0,0.095238,1.960639335,4.062961583,5.310636468,2.752884615,7.218448968,3.900606061,7.903176606,9.340797018,15.0949742,0,5.0394417475728162,59.497541293657811,59,8,0.06766055,0.009174312
S01008063,901,515,0.04,32,0.02,11,50,20.81338753,37.64911252,65.13574601,0.139433551,0,60.23791003,0.92437000000000002,6.0975609756000004,36.67351606,0,0.175676,1.930878739,3.515373932,4.422705662,1.64254386,6.273229167,3.89215736,10.89225962,12.20818376,17.79050214,0.062176166,5.0394417475728162,55.931650916457443,36,2,0.038461538,0.002136752
S01008064,703,452,0.17,121,0.13,58,125,35.49765398,66.23687453,75.51441719,0.198335645,0.12,106.6930736,0.83597999999999995,5.7916666667000003,88.72785885,0.039215686,0.066667,1.031679743,2.682350214,3.777885164,1.671456044,5.715652639,3.025034965,7.008402282,8.446619116,14.05733951,0,13.102548543689322,186.38049137538155,94,3,0.134094151,0.004279601
S01008065,942,590,0.02,18,0.03,17,35,3.809366415,0,71.62855402,0.134095634,0.035714286,64.05880825,0.92256000000000005,6.4375,32.62168642,0.006451613,0.255319,2.009519134,2.288459215,3.240838369,2.552282158,5.172072004,3.780464602,9.445191339,10.97235901,16.76558912,0,3.0236650485436893,32.098355080081625,15,4,0.01510574,0.004028197
S01008066,955,556,0.01,8,0.02,9,30,3.938820668,0,66.00935686,0.085599194,0.057142857,61.49913941,0.95097999999999994,6.6428571428999996,14.62973647,0,0.24581,2.352286553,1.314477054,2.176072572,2.485618557,3.981443436,4.253811475,4.648735326,6.591013874,12.01981857,0,14.110436893203884,147.75326589742286,14,1,0.014941302,0.001067236
S01008067,713,426,0.03,20,0.02,8,35,30.65803055,0,56.61138391,0.11954993,0.052631579,67.86207825,0.92174000000000011,5.8181818182000002,24.49417097,0,0.247619,3.415691574,2.335588235,2.528171701,2.721132813,4.347599364,5.602444444,11.23277424,10.51713037,16.70329094,0.131756757,7.0552184466019421,98.951170359073515,12,2,0.019077901,0.00317965
S01008068,1041,619,0.03,36,0.03,16,55,69.32980157,0,67.22185205,0.142995169,0.02,69.80837841,0.9375,5.9615384615,57.39117375,0.015748031,0.156863,3.379745624,2.346080416,1.710172319,2.019260204,4.219726477,6.122173913,9.632527352,5.948369803,12.67727571,0,9.070995145631068,87.13732128367981,41,9,0.044857768,0.009846827
S01008069,918,573,0.03,31,0.03,18,75,11.98195245,34.34041648,70.07252832,0.147245763,0.027777778,76.64715481,0.88444,5.9142857143000001,64.46680176,0.023076923,0.092593,4.243669528,2.033940451,0.977674356,2.116206897,5.053712446,5.839911765,7.687907725,3.670761803,11.66904775,0,15.118325242718448,164.68763880956917,75,1,0.080472103,0.001072961
S01008070,923,549,0.07,68,0.06,31,75,81.23503635,18.70440758,71.88057516,0.148230089,0,76.16168315,0.91031000000000006,6.0869565217000003,61.18224352,0.027522936,0.124031,5.367431663,3.530643508,3.572995444,4.211238095,6.063957859,7.424090909,14.68091401,14.24667426,20.596959,0,4.0315533980582527,43.678801712440446,83,7,0.09453303,0.007972665
S01008071,670,424,0.06,38,0.04,19,50,22.45901667,0,73.88601188,0.135135135,0,71.96872476,0.93855,6.0526315788999998,46.13715418,0.01369863,0.145631,3.719807692,3.801655983,3.013789174,3.275777778,5.254155983,7.206690141,16.46237892,12.01595442,18.79198006,0,10.078883495145632,150.43109694247212,20,5,0.028490028,0.007122507
S01008072,868,505,0.04,33,0.03,14,70,65.17553939,20.07660756,168.8063786,0.213793103,0,66.73755998,0.81915000000000004,6.3684210525999996,31.27658641,0,0.236364,2.794991176,3.748844118,4.566070588,4.48752809,5.140061765,6.165405405,12.87616471,11.91903529,16.25650588,0.005291005,10.078883495145632,116.11616929891282,34,2,0.044213264,0.00260078
S01008073,442,272,0.01,5,0.02,6,50,30.94524545,0,60.19794737,0.124711316,0.066666667,65.46770476,*,6.5714285714000003,35.84355992,0,0.2,2.629267516,3.845690021,4.586873673,4.070972222,5.109378981,6.112375,14.14842887,14.04887473,15.54417197,0,10.078883495145632,228.02903835171111,18,0,0.038216561,0
S01008074,1059,581,0.03,36,0.03,18,60,24.65459427,0,114.7471108,0.162875341,0,67.6147883,0.92437000000000002,6.1428571428999996,27.88467589,0.009009009,0.196319,2.697069672,4.070494365,4.172497439,2.710582524,4.658322234,6.70077957,15.18622695,12.94845031,15.68777664,0,16.126213592233011,152.2777487462985,35,2,0.03600823,0.002057613
S01008075,601,337,0.02,13,0.01,5,40,17.88949938,30.53859991,48.91797552,0.110032363,0,54.9591001,0.91129000000000004,6.3529411764999999,26.64896606,0,0.16,1.479889886,3.046092985,4.238788744,4.157611111,4.534021207,4.76004878,10.28218597,10.76719413,12.76155791,0,11.086771844660195,184.47207728219956,24,0,0.039151713,0
S01008076,639,252,0.02,13,0.02,5,55,37.53948713,64.3028862,78.71712909,0.183486239,0,74.53781187,*,6,34.95528546,0,0.186441,2.03683689,2.34882622,3.367980183,3.669827586,3.556962652,4.700324675,7.23242378,9.869958079,11.14750762,0,12.094660194174757,189.27480742057523,21,9,0.033653846,0.014423077
S01008077,829,428,0.01,12,0.02,10,50,30.69994404,0,41.92772266,0.126040428,0.111111111,63.05370519,*,6.125,31.73143343,0,0.258333,1.656281588,1.584193742,1.947087846,2.286493506,2.220066185,4.477755556,4.8459927800000004,7.518309266,6.634079422,0.007425743,13.102548543689322,158.05245529178916,8,3,0.009626955,0.003610108
S01008078,859,508,0.03,30,0.02,12,45,4.472658849,0,52.47654464,0.127403846,0.083333333,62.90437695,0.92547000000000001,6.1428571428999996,38.53275532,0,0.165775,2.11168314,2.305252907,3.197130814,2.881342282,3.52952907,3.128059701,10.03503488,15.64226453,12.22831105,0,4.0315533980582527,46.933101257954043,26,4,0.030232558,0.004651163
S01008079,916,477,0.03,25,0.04,17,40,12.33568637,20.64926688,46.95037783,0.134529148,0.045454546,54.69764691,*,6.4210526316000003,22.19251785,0,0.207921,1.825560773,1.562483425,4.057994475,4.020297297,3.320577348,2.788057851,5.940469613,13.76170166,9.751254144,0.002906977,14.110436893203884,154.04407088650527,21,3,0.02320442,0.003314917
S01008080,696,383,0.04,27,0.04,17,60,10.95762046,25.32546486,57.07254019,0.132022472,0.074074074,70.01440843,0.89246999999999999,6.2777777777999999,34.19850168,0.025641026,0.221239,1.82723176,2.105829757,4.235611588,4.289876238,3.85213877,3.658536585,8.494087983,13.63201001,12.33389843,0,11.086771844660195,159.29269891753154,29,3,0.04148784,0.004291845
S01008081,603,362,0.03,16,0.01,5,40,11.93384051,29.84707296,66.93870914,0.120915033,0,59.86494733,0.89541999999999999,6.3478260869999996,32.67968078,0,0.216495,1.851398164,3.028067613,4.750747078,4.584798658,4.775179466,2.91622449,9.504440735,13.71585977,13.24886477,0,8.0631067961165055,133.71653061553079,16,3,0.026711185,0.005008347
S01008082,871,504,0.03,23,0.04,18,35,85.86335278,0,57.85367964,0.133714286,0.057142857,63.49749857,0.92857000000000001,6.3333333332999997,37.6422908,0.03125,0.134921,2.646222561,2.787823171,4.988978659,4.258251232,4.54735061,2.040267857,10.09384756,17.58960366,13.86790244,0,12.094660194174757,138.85947410074348,24,4,0.029268293,0.004878049
S01008083,709,419,0.02,14,0.03,11,55,26.79447447,0,59.01503979,0.108635098,0.090909091,72.6771637,0.93909000000000009,6.2105263158000001,26.69315491,0.012987013,0.177778,3.918782669,3.837589409,5.277795736,3.36009901,5.350845942,1.93556391,12.53968363,18.88537483,14.78134457,0,3.0236650485436893,42.646897722760073,21,3,0.028885832,0.004126547
S01008084,864,506,0.06,48,0.05,25,65,29.5801244,80.38614909,64.11136766,0.171296296,0.064516129,73.49092996,0.91480000000000006,6.0740740741000003,56.92788894,0,0.139706,5.719293669,6.922312427,6.553739742,2.516886228,6.54584408,7.130975,15.89501758,13.76443142,13.91449004,0.05,6.0473300970873787,69.992246494066876,71,9,0.083235639,0.010550996
S01008085,916,580,0.03,26,0.04,21,55,7.510209342,0,77.25701278,0.163377193,0.12,79.53642797,0.92857000000000001,6.3225806452000004,44.63576679,0,0.222222,4.890071942,7.646698356,7.565156732,4.667932961,5.790989209,8.07091195,18.8394964,16.97311922,16.53222508,0.093023256,11.086771844660195,121.0346271251113,35,4,0.035971223,0.004110997
S01008086,1027,668,0.05,49,0.05,31,70,61.16377338,32.78650221,73.03582364,0.188166828,0,100.1738169,0.88709999999999989,5.9729729730000001,60.54445415000001,0.005586592,0.117647,4.164411091,7.06700275,6.916535289,3.993695652,5.001205316,7.524146919,15.92324244,13.55807058,12.83943171,0.071748879,18.141990291262136,176.65034363449013,55,3,0.050412466,0.002749771
S01008087,804,464,0.03,25,0.03,16,60,28.41216353,45.65611847,56.44415731,0.14091471,0.035714286,68.39291639,0.91866000000000003,5.9677419355000003,49.93775018,0,0.1875,1.643472547,5.547149533,4.161030958,2.646757576,3.021369743,6.458419355,12.69483353,10.53236857,9.391880841,0,3.0236650485436893,37.607774235618024,27,0,0.031542056,0
S01008088,847,497,0.04,35,0.04,21,60,182.0033179,43.40735495,58.97064633,0.191566265,0,89.18321188,0.93976000000000004,6.5,61.69482728,0.010752688,0.161538,1.815651581,5.035207197,3.644825518,2.984897959,3.962489095,6.4202,11.82795529,9.648920393,9.577006543,0,*,*,42,3,0.045801527,0.003271538
S01008089,645,393,0.04,23,0.03,12,50,22.04478507,0,46.81049694,0.154198473,0,71.72478642,0.93826999999999994,6.5,42.49925195,0.029850746,0.144068,2.292580398,5.17782925,3.789980858,2.52,3.93674196,6.680917431,14.13249617,11.95694487,10.65622894,0,4.0315533980582527,62.504703845864384,40,6,0.061255743,0.009188361
S01008090,745,449,0.06,47,0.05,25,65,20.35590669,67.95510245,55.87218803,0.148048452,0.03030303,81.29986275,0.92233000000000009,6.2142857142999999,60.13827899,0,0.137681,2.79211738,4.34804799,2.959036965,2.110026455,3.676423476,6.561099291,10.94978599,8.771089494,9.451089494,0,3.0236650485436893,40.586108034143479,39,11,0.050583658,0.014267185
S01008091,337,195,0.03,9,0.04,8,75,39.28178309,0,49.7352998,0.180232558,0.066666667,99.21893445,*,6.5714285714000003,76.40130087,0,0.225806,3.814435065,5.284811688,3.892311688,2.235,4.612311688,7.588548387,15.31935714,13.14685714,13.58222078,0,*,*,3,0,0.007792208,0
