ward_code,Children_and_young_people_Proportion,Children_and_young_people_Extent,Adult_skills_Proportion,Adult_skills_Extent,Geographical_barriers_Proportion,Geographical_barriers_Extent,Wider_barriers_Proportion,Wider_barriers_Extent,Indoors_Proportion,Indoors_Extent,Outdoors_Proportion,Outdoors_Extent
E05003358,0,0,0,0,1,1,0,0,0,0.95,0,0
E05003359,0,0,0,0,0.5,0.5213158778113461,0,0,0.5,0.7039716612780692,0,0
E05003360,0,0,0,0,0,0,0,0,0,0,0,0
E05003361,0.25,0.29989075018208305,0.25,0.29989075018208305,0,0.17190123433127608,0,0,0,0.0766200597999003,0,0
E05003362,0,0,0,0,1,1,0,0,1,1,0,0
E05003363,0,0,0,0,1,1,0,0,0,0.19210526315789467,0,0
E05003364,0,0,0,0,0,0,0,0,0,0.381578947368421,0,0
E05003365,0,0,0,0,0,0,0,0,0,0.7605263157894736,0,0
E05003366,0,0.08671046005142115,0,0,0,0.16876651087177402,0,0,0,0.24770725285599424,0,0
E05003510,0,0,0,0,0,0,0,0,0,0.04999999999999993,0,0
E05003511,0,0,0,0,1,1,0,0,1,1,0,0
E05003512,0,0,0,0,1,1,0,0,1,1,0,0
E05003513,0,0.1644776985881742,0,0,0.5,0.5078620042243605,0,0,0.5,0.5897009597450561,0,0
E05003514,0,0,0,0,0.5,0.9398111235535647,0,0,1,1,0,0
E05003515,0.3333333333333333,0.4273008808241775,0,0.20343096060672075,0,0.2762250095967298,0,0,0,0.140882587900858,0,0
E05003516,0,0.38560162177963625,0,0.1506812491261963,0,0,0,0,0,0.06525565907039993,0,0
E05003517,0,0,0,0,1,1,0,0,1,1,0,0
E05003518,0,0.44592088998763907,0,0.24834363411619279,0,0.046602042807884964,0,0,0,0.07546353522867733,0,0
E05003519,0,0,0,0,1,1,0,0,1,1,0,0
E05003520,0,0,0,0,0,0,0,0,0,0.25436576261381005,0,0
E05003521,0,0,0,0,0,0,0,0,0,0.44821406247209467,0,0
E05003522,0.6666666666666666,0.567920077702234,0,0.19958921516362013,0.3333333333333333,0.43207992229776604,0,0,0,0.17813821357890353,0,0
E05003524,0,0,0,0,1,1,0,0,1,1,0,0
E05003525,0,0,0,0,0,0,0,0,1,1,0,0
E05003526,0,0,0,0,1,1,0,0,1,1,0,0
E05003527,0,0.5710526315789473,0,0,0,0.855263157894737,0,0,1,1,0,0
E05003528,0,0,0,0,0.5,0.8192713326941515,0,0,1,1,0,0
E05003529,0,0,0,0,1,1,0,0,1,1,0,0
E05003530,0,0,0,0,1,1,0,0,1,1,0,0
E05003531,0.25,0.657398041428226,0,0.3781721004271782,0.25,0.4508931449987909,0,0,0.5,0.6935867856855001,0,0
E05004021,0,0.04641659188527517,0,0,0.25,0.31579622579043204,0,0,0,0,0,0
E05004022,0,0.03467903965804265,0,0,0.125,0.3211992351883988,0,0.03467903965804265,0,0,0,0
E05004023,0,0,0,0,0.2857142857142857,0.34739988876529476,0,0,0,0,0,0
E05004024,0,0.22352694600392006,0,0.18034338014651036,0.4,0.7506377307654504,0,0,0,0,0,0.19536763473001958
E05004025,0.125,0.6596086160777136,0.5,0.9325327696970146,0,0,0,0.390801885044866,0,0,0.125,0.1897298769237609
E05004026,0,0.26703541154421495,0,0.6248276277102425,0.14285714285714285,0.34698649392183495,0,0.32798685500094565,0,0,0,0
E05004027,0,0.1042891394056758,0,0.08032482652096731,0,0.3094989856375498,0,0.016419992161744695,0,0,0,0
E05004028,0.25,0.4768734432626996,0.25,0.799623426632865,0,0.014001581682052339,0,0.45721531570817214,0,0,0,0
E05004029,0.14285714285714285,0.2079000021061056,0,0.38091741959941866,0,0,0,0.22468145152797955,0,0,0,0.008411364545818317
E05004030,0.6666666666666666,0.8977990685669397,0.5555555555555556,0.8229960562386777,0,0.1474129086041329,0,0.43279834714718557,0,0.02053882039854433,0,0.029158584093495983
E05004031,0.25,0.6817428265043153,0.75,0.93497587214833,0.125,0.2509532231004722,0,0.3729493488074441,0,0,0,0.18935174775585034
E05004032,0.2,0.6072746294583437,0.6,0.8077435874297831,0,0,0,0.5305569968642136,0,0,0,0.0547538746136666
E05004033,0.6666666666666666,0.7949618020956005,0.8333333333333334,0.932681855240511,0,0,0,0.5552269227285079,0,0,0,0.13131850711115134
E05004034,0,0.02805110602593438,0,0.15142708550031198,0,0.20649885583524025,0,0.06477255391443033,0,0,0,0.18132411067193674
E05004035,0,0.04329149765958583,0,0.10803384662170767,0,0.24276546954173905,0,0.03791738070874069,0,0,0,0
E05004036,0.2,0.32392890705640087,0,0.023174276309370346,0,0.3016371301949869,0,0.023174276309370346,0,0,0,0.023009690290708713
E05004067,0,0.15084409136047663,0,0,0,0.12581926514399205,0,0.10079443892750743,0,0,0,0
E05004068,0,0.1403309974653347,0,0.08450872223050541,0,0,0,0.2217498837912979,0,0,0,0
E05004069,0,0,0,0,0,0.14530207192819733,0,0.22825660945792328,0,0,0,0
E05004070,0,0,0,0,0.25,0.4985212094210783,0,0,0,0.012640403711541574,0,0
E05004071,0,0,0,0,0,0.3533834586466165,0,0,0,0,0,0.32593984962406014
E05004072,0,0,0,0.018125786163521986,0,0.27344720291294267,0,0.05246938099966894,0,0,0,0
E05004073,0,0,0,0,0.5,0.6293872511189997,0,0,0,0,0,0
E05004074,0,0.211279053015751,0,0,0,0,0,0.17622815021129465,0,0,0,0
E05004075,0,0,0,0,0.6666666666666666,0.7699813573976008,0,0,0,0,0,0
E05004076,0,0,0,0,0.25,0.46984801438143486,0,0,0,0.011799313613335496,0,0
E05004077,0,0.10702236842105262,0,0.15429605263157892,0,0,0,0.09520394736842104,0,0,0,0
E05004078,0,0,0,0,0,0.07845720955833507,0,0,0,0,0,0
E05004079,0,0,0,0,0,0.8552631578947368,0,0,0,0,0,0.7605263157894736
E05004080,0,0,0,0.0707023508037877,0,0.5731701442413565,0,0,0,0,0,0
E05004081,0,0.13726895980107748,0,0,0.25,0.3008454206382097,0,0.014409448818897618,0,0,0,0.02129838375466224
E05004082,0,0,0,0.2733709918462479,0,0,0,0,0,0,0,0
E05004083,0,0,0,0,0,0.4446100467989948,0,0,0,0,0,0
E05004084,0,0.6997560636704697,0.8,0.9901070695218539,0,0,0,0.10811011100646889,0,0,0,0
E05004085,0.25,0.5830586341610636,0.5,0.8697733103066683,0,0,0,0.023233178518133495,0,0,0,0
E05004086,0,0.05398774499857971,0.5,0.8683033721543643,0,0.42117639897739717,0,0,0,0,0,0
E05004087,0,0.401240853062023,0.25,0.9160778712580708,0,0.12922637448640184,0,0,0,0,0,0
E05004088,0,0.10461180286700847,0.6666666666666666,0.9852982107355865,0,0.2085021450245893,0,0,0,0.34885633567018937,0,0
E05004089,0.4,0.5154080748822686,0.4,0.7418028371994847,0,0,0,0.14998908209536424,0,0,0,0
E05004090,0,0,0,0.0600478056568515,0,0.3015289646038571,0,0,0,0,0,0
E05004091,0,0,0,0.3480059278486118,0,0.11674266472579316,0,0,0,0,0,0
E05004092,0,0,0,0,0,0.02415477084898569,0,0.02879354660128909,0,0,0,0
E05004093,0,0,0,0.097455904285012,0,0.07957141547869989,0,0,0,0,0,0
E05004094,0,0,0,0.16461036565873485,0,0,0,0,0,0,0,0
E05004095,0,0.211977922811879,0,0.07171667912420464,0.5,0.5337789181995515,0,0,0,0,0,0
E05004096,0,0,0,0,0.5,0.44239183276616434,0,0,0,0.37836143591843,0,0
E05004097,0,0.10659712467983143,0,0,0,0.2282776997438651,0,0.04773981657440302,0.3333333333333333,0.4313971742543171,0,0
E05004098,0,0,0,0,0.6,0.8284491009983522,0,0.02737926480566055,0.2,0.3012046258602307,0,0
E05004099,0,0,0,0,0.2857142857142857,0.7733027416626108,0,0.01132749310528633,0,0,0,0
E05004100,0,0,0,0,1,1,0,0,1,1,0,0
E05004101,0,0,0,0,0,0.23773991635816427,0,0.10985145726973104,0,0,0,0
E05004102,0,0,0,0,0,0.4027166291179211,0,0,0,0,0,0
E05004103,0,0.030506673913983387,0,0,0,0.2576711406494172,0,0.1916447908881463,0,0,0,0
E05004104,0,0.21057938629743425,0,0.1858860380671162,0,0.1134320258569091,0,0.18121703044571238,0,0,0,0
E05004105,0,0,0,0,0.4,0.6311355159552424,0,0,0,0,0,0
E05004106,0.25,0.22443662889149407,0.25,0.22443662889149407,0,0,0,0.5335626581106928,0,0,0,0
E05004107,0,0,0,0,0,0.006737012987012978,0,0.22008786169970376,0,0.037450159489633164,0,0
E05004108,0,0,0,0,0,0,0,0,0,0,0,0
E05004109,0,0.23894997969012935,0,0.13328758776765506,0,0.03174926014042823,0,0.31814686937851794,0,0,0,0
E05004110,0,0,0,0.27306668493472425,0.3333333333333333,0.6303776594703568,0,0,0.3333333333333333,0.330606173298624,0,0
E05004111,0.16666666666666666,0.3782271852960034,0,0.17571540252640575,0,0.12756577541309994,0,0.354688361210785,0,0,0,0
E05004112,0,0,0,0,1,1,0,0.0254768500197863,0,0.5903074792243767,0,0
E05004113,0,0,0,0,0,0.37838274949879264,0,0.061414397622387464,0,0,0,0
E05004114,0,0,0,0,0,0.09274180452983626,0,0.09872724202212305,0,0,0,0
E05004115,0,0,0,0,0,0.1265878737940742,0,0,0,0.13758597406758905,0,0
E05004116,0,0,0,0,0,0,0,0,0,0,0,0
E05004117,0,0,0,0,0,0.07222450017221299,0,0.11741237637565395,0,0,0,0
E05004118,0,0.20172030583214792,0,0.24477523276865382,0,0,0,0.25896320962110436,0,0.14262535561877668,0,0
E05004119,0,0,0,0.05861967510418272,0,0.19960449143386322,0,0.13016379842568296,0,0,0,0
E05004147,0,0,0,0.14473684210526305,1,1,0,0,0,0.2868421052631578,0,0.5710526315789473
E05004148,0,0,0,0,0,0,0,0,0,0,0,0
E05004149,0,0,0,0,0,0,0,0,0,0,0,0
E05004150,0,0,0,0,0,0,0,0,0,0,0,0.14473684210526305
E05004151,0,0.014837494112105491,0,0,0,0.2986674765103998,0,0,0,0,0.3333333333333333,0.4161737362719091
E05004152,0,0.176117359165198,0,0.01681522524692843,0,0.21893519633823172,0,0,0,0,0,0
E05004153,0,0,0,0,0,0.03651388131025015,0,0,0,0,0,0.22424103378143753
E05004154,0,0.020315427365902035,0,0,0.25,0.32171702064014357,0,0,0,0,0,0
E05004155,0,0.1274079114700698,0,0.1274079114700698,0,0.012413452027695334,0,0.17808951161286002,0,0,0,0
E05004157,0,0,0,0.14473684210526305,1,1,0,0,0,0.4763157894736841,0,0
E05004158,0,0,0,0.47631578947368414,0,0,0,0,0,0,0,0
E05004159,0.3333333333333333,0.34441656210790467,0,0.26166270443989514,0,0.19667998415109286,0,0.11510764049395758,0,0,0,0.04845748310550526
E05004160,0,0,0,0.5008382852292019,0,0,0,0.28556876061120534,0,0,0,0
E05004161,0,0,0,0.28891913692276666,0,0,0,0.06892755892435616,0,0,0,0
E05004162,0,0,0,0,0,0.2998460853985546,0,0,0,0,0,0
E05004163,0,0.06733874941149418,0,0.034130599016784724,0,0,0,0,0,0,0,0
E05004164,0,0,0,0,0,0,0,0,0,0,0,0
E05004165,0,0,0,0,0,0.08556347911057516,0,0,0,0.1539112446334085,0,0
E05004166,0,0,0,0.11124059188646976,0.3333333333333333,0.6363944204332781,0,0,0,0,0,0
E05004167,0,0,0,0,1,1,0,0,0,0,0,0
E05004169,0,0.2641588041377742,0,0.12974366261225412,0,0.10631465272251903,0,0,0,0,0,0
E05004170,0,0,0,0.19210526315789467,1,1,0,0,1,1,0,0.95
E05004171,0,0,0,0,1,1,0,0,0,0,0,0
E05004172,0,0.713157894736842,0,0.6184210526315789,0,0,0,0,0,0,0,0
E05004173,0,0,0,0,0,0,0,0,0,0,0,0.34615568290353393
E05004174,0,0,0,0.6657894736842105,1,1,0,0,0,0.713157894736842,0,0.8552631578947368
E05004175,0,0.10712047907709124,0,0.5367397139570363,0,0.36426625003059493,0,0,0,0,0,0.01387381801271119
E05004176,0,0.06618593284891654,0.3333333333333333,0.6805825999922007,0.3333333333333333,0.41569393352484685,0,0,0,0.15092940427136003,0,0
E05004177,0,0.11528778017963857,0.3333333333333333,0.8010606078120845,0,0.017318251702174367,0,0.11632584646329197,0,0,0,0.01524269712277617
E05004178,0,0.16371888572362578,0,0.24482732452248626,0,0.48815264091906785,0,0.10279094475318731,0,0,0,0
E05004179,0,0.2633824685796537,0.2,0.7428103050739028,0,0,0,0.5519565246364835,0,0,0,0
E05004180,0,0,0,0,0.2,0.7414137215345887,0,0,0,0,0,0
E05004181,0,0,0,0.292435366491094,0,0.24830163644405126,0,0.2574645169072413,0,0,0,0
E05004182,0,0.19519997222607968,0,0.5535300652687125,0,0,0,0.42105471462296895,0,0,0,0
E05004183,0,0,0,0.26734350386036787,0,0.01603415332458835,0,0.6410675459560474,0,0,0,0
E05004184,0,0,0,0.6479125564818939,0,0,0,0.6283300451855152,0,0,0,0
E05004185,0,0,0,0.34202612041617814,0,0.021037067943547046,0,0.7169070751624247,0,0,0,0
E05004186,0,0,0,0,0,0,0,0.04815888458383999,0,0,0,0
E05004187,0,0.530742307911862,0,0.6934681470487498,0,0.06950636488183581,0,0.6194614111199909,0,0,0,0
E05004188,0,0.13016281343958894,0,0.30123952768777174,0,0.29245847564001515,0,0.4273320051376361,0,0,0,0
E05004189,0,0,0,0.4209388689114089,0,0,0.2,0.6380202680614578,0,0,0,0
E05004190,0,0,0,0.05904358860634731,0.3333333333333333,0.6038777597082594,0,0,0,0,0,0
E05004191,0,0,0,0,0,0.2704783406236771,0,0,0,0,0,0
E05004192,0,0,0,0,0,0,0,0,0,0.4983973979893553,0,0
E05004193,0,0,0,0,0.5,0.5420235546038544,0,0,0,0.412223177053984,0,0
E05004194,0,0.19911979777918204,0,0,0.3333333333333333,0.47856498020351046,0,0,0,0,0,0
E05004195,0.5,0.48200934579439253,0,0.2067566404328578,0.5,0.5179906542056075,0,0,0,0,0,0
E05004196,0,0.8078947368421052,0,0.4289473684210525,0,0.2394736842105263,0,0,0,0,0,0
E05004197,0,0,0,0.04439553501227036,0,0,0,0,0,0.3820554668699816,0,0
E05004198,0,0.031272843567251456,0,0.07091557017543859,0.3333333333333333,0.38268849206349204,0,0,0,0,0,0
E05004199,0,0,0,0,0.3333333333333333,0.6099917205544373,0,0,0,0,0,0
E05004200,0,0.19170031857136446,0,0,0.3333333333333333,0.608982815094001,0,0,0,0.3039888724368465,0,0
E05004201,0,0,0,0,1,1,0,0,0,0.6483511139244414,0,0
E05004202,0.3333333333333333,0.43775452927758474,0,0.3048995019884633,0,0,0,0,0,0.19226529564210043,0,0
E05004203,0,0.8078947368421052,0,0,0,0.6657894736842105,0,0,1,1,0,0
E05004204,0,0,0,0,0,0,0,0,1,1,0,0
E05004205,0,0,0,0,0.6666666666666666,0.6265060240963856,0,0,0.3333333333333333,0.7933544705136334,0,0
E05004206,0,0,0,0,0.5,0.5907909791641575,0,0,0,0.3645143321690955,0,0
E05004288,0,0,0,0,0,0,0,0,0.3333333333333333,0.43780654285461734,0,0
E05004289,0,0,0,0,0,0.0422190865904708,0,0,0,0.043149428531113275,0,0
E05004290,0,0,0,0,0,0.2770139634801288,0,0,0,0,0,0
E05004291,0,0,0,0,0,0.15308552514702992,0,0,0,0,0,0
E05004292,0,0,0,0,0,0.5046368965627701,0,0,0,0,0,0
E05004293,0,0,0,0,0,0,0,0,0,0.3707140479360852,0,0
E05004294,0.25,0.6074918975669877,0.25,0.5315709590541835,0,0.278659028316672,0,0,0,0,0,0
E05004295,0,0,0,0,0,0,0,0.06388014626957991,0.5,0.6855272254261647,0,0
E05004296,0,0,0,0,0,0.1383843036109064,0,0,0,0,0,0
E05004297,0.75,0.7262877747252746,0.5,0.7427315283400808,0,0,0,0,0,0.08264441150954306,0,0
E05004298,0,0,0,0,0,0,0,0,0,0.18723154635815542,0,0
E05004299,0,0,0,0,0,0.2555373850933374,0,0,0,0,0,0
E05004300,0,0,0,0,0,0.5955511268130165,0,0,0,0,0,0
E05004301,0.25,0.6255106174673374,0.25,0.34562430370345365,0,0,0,0.038412359474696976,0,0.023780004051179898,0,0
E05004302,0.25,0.4969201895518499,0.25,0.19956683168316833,0,0,0,0.3100646495570609,0.25,0.4955596176393955,0,0
E05004303,0.25,0.35708539861515753,0,0.14847440311778728,0,0,0,0.0451053766695675,0,0.3361027659010935,0,0
E05004304,0,0.6893658980582524,0,0.23575865482881952,0.5,0.5277609223300971,0,0,0,0,0,0
E05004305,0.25,0.24822820694542877,0,0.2005422619269648,0,0.3268459286060651,0,0.035927766794733085,0,0.03779980603528663,0,0
E05004306,0,0,0,0,0,0.22584419795054184,0,0,0,0,0,0
E05004307,0,0,0,0,0,0,0,0,0,0,0,0
E05004430,0,0,0,0,0.4,0.7975855886937289,0,0,0,0,0,0.18242174263940314
E05004431,0,0.12846310363537708,0,0.08590477482365705,0.25,0.40594501718213055,0,0,0,0.04999321758003255,0,0
E05004432,0,0.2660778588305699,0,0.20367523395825377,0,0.3159695209401665,0,0,0,0,0,0
E05004433,0.25,0.6701973684210526,0,0.1943960620976902,0.25,0.24244604316546764,0,0,0,0,0,0
E05004434,0,0.12240517494854453,0,0,0,0.4499072670933888,0,0,0,0.3015127526594742,0,0
E05004435,0.75,0.85928463424427,0,0.3660466089749613,0,0.39311928172972593,0,0,0,0,0,0
E05004436,0,0,0,0,1,1,0,0,0.75,0.7736747086820942,0,0.05072991439702158
E05004437,0,0,0,0,0.5,0.8917454828849006,0,0,0,0.10990322629460365,0,0
E05004438,0,0,0,0,0.2,0.5207846242738782,0,0,0,0,0,0
E05004439,0,0,0,0,0.5,0.49348422496570643,0,0,0,0.25842989675835676,0,0
E05004440,0,0,0,0,0.25,0.5023662207357859,0,0.14953793346241856,0,0.069360147861291993,0,0.013545150501672222
E05004441,0,0.13096095132359573,0,0,0,0.2064692259653749,0,0,0,0,0,0.19643817437463137
E05004442,0,0,0,0,0.8333333333333334,0.992794366197183,0,0,0,0,0,0
E05004443,0,0,0,0,0.4,0.716893398751115,0,0,0,0,0,0
E05004444,0,0,0,0,0.6666666666666666,0.6616038882138517,0,0,0,0.19370456822493654,0,0
E05004445,0,0.3808242657843572,0,0.034300349057998177,0,0,0,0,0,0,0,0.027030676171959367
E05004446,0,0,0,0,0.2,0.6069080860965677,0,0,0,0.1670474725207434,0,0.17629933253727686
E05004447,0,0,0,0,0.3333333333333333,0.3503184713375796,0,0,0,0,0,0
E05004448,0,0,0,0,0.6666666666666666,0.9524656837824098,0,0,0,0.17278650362561207,0,0
E05004449,0.6666666666666666,0.9805444561566935,0,0.3539124359571495,0,0.17841173730787138,0,0,0,0,0,0.01921285514671632
E05004450,0.25,0.4996343390974073,0,0.132099915858674,0,0.17742417451068276,0,0,0,0,0,0.05975213695376944
E05004451,0,0.2868421052631578,0,0,0,0.7331057168784028,0,0,0,0,0,0
E05004452,0,0,0,0,1,1,0,0,0,0,0,0
E05004453,0.3333333333333333,0.4989626056870518,0,0.34767631693513273,0,0.09577624132163232,0,0.025472297963018104,0,0,0,0.04016423023165227
E05004454,0,0,0,0,0,0,0,0,0,0,0,0
E05004455,0,0.06918155007424515,0,0,0,0.18712619617224882,0,0,0,0,0,0
E05004456,0,0,0,0,1,1,0,0,0.5,0.7692164524612023,0,0.07012759731841915
E05004457,0,0,0,0,0,0.3315536198488294,0,0,0,0,0,0
E05004458,0,0.3676353187202344,0,0.17890157528391742,0,0.35321086213212843,0,0,0,0,0,0
E05004516,0,0,0,0,0.4,0.5865947532638147,0,0,0,0.0557127021922982,0,0.4082741467553439
E05004517,0,0,0,0,0,0.22474921442781517,0,0,0,0.19066487174259944,0,0.20534751463941
E05004518,0.4,0.3911875335840946,0,0.1300977120393676,0,0,0,0.030448400690064742,0,0,0,0.01739656098871574
E05004519,0,0.2614896272251162,0,0.193626650214186,0,0.17192970771139918,0,0.022568409835031156,0,0.07258488568564077,0,0.406193868179173
E05004520,0,0,0,0,0,0.15696000570102853,0,0,0,0,0,0.13925910382998263
E05004521,0,0,0,0,0,0.25652023096323806,0,0,0,0,0,0.035160828750442616
E05004522,0,0,0,0,0,0.042803723153174406,0,0,0,0,0,0.23180021241444412
E05004523,0,0,0,0,0.2,0.3766387433259297,0,0,0,0,0.2,0.47832620813818955
E05004524,0.14285714285714285,0.13655594562966963,0,0,0,0,0,0,0,0.07985369851850797,0.14285714285714285,0.24721633952556246
E05004525,0,0,0,0,0.4,0.37425826504662335,0,0,0,0,0,0.14798746300620153
E05004526,0,0,0,0,0.5,0.7047526429609197,0,0,0,0,0,0.32046277760295655
E05004527,0,0,0,0,0,0.5254264946964196,0,0,0,0,0,0.36965431285510025
E05004528,0,0.14225672093903824,0,0,0.4,0.7348535074621534,0,0,0,0,0,0.2900595114772134
E05004529,0,0,0,0,0.2,0.6435776822185882,0,0,0,0,0,0.2023348070982981
E05004530,0,0,0,0,0,0.41389497037101897,0,0,0,0,0,0.160798887818548
E05004531,0,0,0,0,0,0.20808782591184236,0,0,0,0.32891301515097665,0,0
E05004532,0,0,0,0,0,0.4217373103829944,0,0,0,0,0,0
E05004533,0.6666666666666666,0.9222716718266254,0,0.34967658115877925,0,0,0,0.09280185758513929,0,0,0,0
E05004534,0.6666666666666666,0.9538891476478807,0,0.45850023288309255,0,0,0,0,0,0,0,0
E05004535,0.3333333333333333,0.8037253647544114,0,0,0,0,0,0.027133144908715903,0.3333333333333333,0.5363298258345428,0,0
E05004536,0,0.6077840881272949,0,0,0,0,0,0.23632802937576497,0.3333333333333333,0.7389581395348837,0,0
E05004537,0,0.552277065721298,0,0,0,0,0,0,0,0.34325743114262336,0,0
E05004538,0.6666666666666666,0.6951905059337914,0,0.18793024096781613,0,0,0,0.060955323975147094,0,0.18850060817252373,0,0
E05004539,1,1,0,0.34001702016234614,0,0.14111111111111108,0,0.15454176485991095,0.3333333333333333,0.40267391114602424,0,0
E05004540,0,0.1867132641886233,0,0,0,0.06904041008273433,0,0.04644536678293039,0,0.2948882303678412,0,0
E05004541,0,0.04319377598371542,0,0,0.25,0.30039331366764993,0,0.03254325587814174,0,0,0,0
E05004542,0,0,0,0,0,0.14062014100406822,0,0,0,0,0,0
E05004543,0.3333333333333333,0.5181320260602963,0,0.24228996337932207,0,0,0,0.18661482285811615,0.3333333333333333,0.8289532234712995,0,0.026981136092658824
E05004544,0.3333333333333333,0.616455354071453,0,0,0,0,0,0,0,0,0,0
E05004545,0,0.01619507706464226,0,0.062223190827309795,0,0,0,0.10825130458997734,0,0.07756589541486565,0,0
E05004546,0.3333333333333333,0.8867305751765893,0,0.2641351107334431,0,0,0,0.09494396940889051,0,0,0,0
E05004547,0.75,0.7383571690502384,0,0.24035087719298243,0,0,0,0.43191525292880156,0.25,0.26164283094976165,0,0
E05004566,1,1,0.5,0.864544955356807,0,0,0,0,0,0.5018447755805119,0,0.30229007920687806
E05004567,1,1,0.75,0.9855499640546369,0,0.10615195429263306,0,0,0,0.30498429755193157,0,0.22958114192742818
E05004568,0.16666666666666666,0.1658250113481616,0,0.11953347110399694,0,0.12018210813006186,0,0,0,0.20006360943211407,0,0.5665748859211123
E05004569,1,1,0.6,0.913381786113413,0,0,0,0,0,0.10279997263127481,0,0.09575290602644121
E05004570,0,0.19510143130846383,0,0,0,0,0,0,0,0,0,0.06050518426687704
E05004571,0,0.13457160342717256,0,0,0.16666666666666666,0.4166015645787877,0,0,0,0,0,0.015728008088978746
E05004572,0.3333333333333333,0.38589590466332246,0.16666666666666666,0.3472919818456883,0,0.2635172651750404,0,0,0,0,0,0.10241526660827559
E05004573,0,0.18019157088122603,0,0,0.3333333333333333,0.4252885086278915,0,0,0,0,0,0
E05004574,0,0,0,0,0.4,0.4989487893933683,0,0,0,0.10056900674035128,0,0.08660640920295808
E05004575,0.16666666666666666,0.2266686050087505,0,0.07177224107756908,0,0.1392919646401673,0,0,0,0,0,0.08356444335102069
E05004576,0,0.022016990277597934,0,0,0.3333333333333333,0.4776198974278138,0,0,0,0,0,0.12912667270915548
E05004577,0.42857142857142855,0.5419925037323633,0,0.3931926425131947,0,0.03260114178774943,0,0,0,0,0,0.09315426751056624
E05004578,1,1,1,1,0,0,0,0,0,0,0,0.13448184027431007
E05004579,0,0,0,0,0,0.2271166013859596,0,0,0,0,0,0.07652511060718985
E05004580,0,0,0,0,0.25,0.7440855697035019,0,0,0,0.01434397778549113,0,0.23273306052357545
E05004581,0,0,0,0,0.3333333333333333,0.6654731192919687,0,0,0,0,0,0
E05004582,0,0,0,0,0.5,0.5467836257309941,0,0,0,0,0,0
E05004583,0,0.16202843483162488,0,0.015470051566838536,0,0.3414606776759431,0,0,0,0,0,0
E05004584,0,0,0,0,0.6666666666666666,0.6668467495047722,0,0,0,0.2610528211398296,0,0
E05004585,0,0,0,0,1,1,0,0,0.5,0.8298221315060503,0,0.39758711182388096
E05004586,0,0,0,0,0.5,0.4714644651830581,0,0,0,0.07551526429138171,0,0.047164393395549155
E05004587,0,0,0,0,0.3333333333333333,0.6435951250709351,0,0,0.3333333333333333,0.38422043470819783,0,0.09201068304854211
E05004588,0,0,0,0,0,0.6000654621628698,0,0,0,0,0,0
E05004589,0.25,0.22329501915708813,0,0.16982173825368016,0,0.09342528735632183,0,0,0,0,0,0
E05004590,0,0.14963621226380944,0,0,0.5,0.6933649460653009,0,0,0,0,0,0.057851751972779246
E05004592,0,0.18770717384635607,0,0,0.25,0.4299114772777072,0,0,0,0,0,0
E05004593,0,0.33878630688284483,0,0.032544244503455416,0,0.2170351646901647,0,0.03442659453396887,0,0,0,0
E05004596,0,0.505829878030326,0,0,0,0.7432023849157108,0,0,0,0,0,0
E05004597,0.2,0.5350959315327062,0.2,0.2472994382831629,0,0.10939075327668153,0,0.08265007542621494,0,0,0,0.05829309338447659
E05004598,0,0,0,0,0,0.688331171237954,0,0,0,0,0,0
E05004599,0,0.2569226440922795,0,0,0,0,0,0,0,0,0,0
E05004600,0,0,0,0,0,0.1959758193306485,0,0,0,0,0,0
E05004601,0,0,0,0,0.5,0.9484926071622355,0,0,0,0.06817179869777532,0,0
E05004602,0,0,0,0,0.25,0.45409122577648564,0,0,0,0,0,0.03231092111714158
E05004603,0,0,0,0,0.6666666666666666,0.726368717449295,0,0,0,0,0,0
E05004604,0.25,0.20192307692307693,0,0.10574392712550607,0,0.06748481781376517,0,0,0,0,0,0
E05004605,0.25,0.2435442220787605,0,0.13907656892392373,0,0.06772918011620398,0,0.058322432129387376,0,0,0,0
E05004606,0,0,0,0,1,1,0,0,0.5,0.4749725977347461,0,0
E05004607,0,0,0,0,0,0.10211773744516682,0,0,0,0,0,0.07676436814843574
E05004608,0,0.1744036712669569,0,0.05491603489720789,0,0.11758224209517726,0,0,0,0.19203129990418397,0,0
E05004609,0,0.17721200441558924,0,0,0,0.024194996912829524,0,0,0,0,0,0
E05004610,0,0.23720672919757585,0,0,0,0.14553733832910035,0,0.05308212001575844,0,0.01381589425067684,0,0.10543708770253393
E05004611,0,0.23514592933947773,0,0.011520737327188925,0.75,0.9890322580645162,0,0,0,0,0,0
E05004612,0,0.3135975646409219,0,0,0.75,0.7895681445414809,0,0,0,0,0,0.17870477711655539
E05004613,0,0.2798803873748975,0,0,0,0.38026239893137953,0,0,0,0,0,0
E05004691,0.25,0.4101589382271014,0,0.2602654432246436,0,0,0,0.33279793371680877,0,0,0,0
E05004692,0,0.26585543166368164,0,0.24339312881545244,0,0,0,0.2228782714194927,0,0,0,0
E05004693,0,0,0,0,1,1,0,0,0,0,0,0
E05004694,0,0.02857435604783273,0,0.03492697984488079,0,0.05566755726180901,0,0.2849469533864231,0,0,0,0
E05004695,0,0,0,0,1,1,0,0,0,0.28779940719378355,0,0
E05004696,0,0.20586209478176232,0,0.22293821324292235,0,0,0,0.22293821324292235,0,0,0,0
E05004697,0,0,0,0,0,0.2578577516201135,0,0,0,0,0,0
E05004698,0,0,0,0,0,0.10546138668379751,0,0,0,0,0,0
