ltla21_code,Score,Proportion,Extent
E07000067,13.866123660008597,0,0.014586269735319145
E07000068,9.66360375016993,0,0.0011388626034572363
E07000069,14.883658824669554,0,0.028686771205532244
E07000070,9.615385943280131,0,0.012455013163933234
E07000071,14.85787093552489,0.018867924528301886,0.055306543839678035
E07000072,14.485150950202561,0,0.019039927845866486
E07000073,23.72581888561195,0,0.12055347822160876
E07000074,12.656983564089442,0,0
E07000075,9.408909664737026,0,0.010082625428218323
E07000076,24.639862730372357,0.07777777777777778,0.1811455058082451
E07000077,8.00170449380958,0,0
E07000078,15.462011201382113,0.04,0.1116982072038674
E07000079,10.93176431155857,0,0.003823051401160018
E07000080,15.983545089021918,0,0.01746997327004873
E07000081,21.054982883607522,0.07692307692307693,0.20560658561883907
E07000082,11.51599537913226,0,0.003465183222520905
E07000083,10.221919227595839,0,0.012579039406747242
E07000084,10.421913478364647,0,0.0040842871931967215
E07000085,8.98876583442477,0,0.0011791414566170665
E07000086,10.493454794070345,0,0.009239768031075379
E07000087,7.945309387553334,0,0.0058904240313386175
E07000088,17.784143336169365,0.01818181818181818,0.10484792775584478
E07000089,4.2230075843472825,0,0
E07000090,23.393189739452158,0.08974358974358974,0.2552389188056025
E07000091,11.108639078714713,0,0.011477147988475631
E07000092,12.320155382791873,0.01694915254237288,0.03137538657186624
E07000093,9.903673578516218,0,0.009533315582683114
E07000094,8.0757682888216,0,0.0021859425672929632
E07000095,14.609869166873054,0,0.031081443694245148
E07000096,10.97700206392787,0,0.0034398830136209693
E07000098,13.623491520693072,0,0.02238513004516132
E07000099,9.650644960918088,0,0.010965825721536362
E07000102,9.656467452974544,0,0.01952551866179244
E07000103,15.33117992655381,0,0.01866570531851726
E07000105,14.704558964979496,0,0.044539010300441356
E07000106,17.1386743856822,0,0.0801180756437548
E07000107,16.706159801607395,0,0.05915125830758578
E07000108,20.98244807569861,0.014705882352941176,0.14437764212433485
E07000109,19.66973189495715,0.046875,0.1316768589363426
E07000110,14.216333918877814,0.010526315789473684,0.06238120611415549
E07000111,10.487316407219513,0,0.01829763099544871
E07000112,23.75502225575216,0.07462686567164178,0.17240381312176797
E07000113,22.770303758040395,0.09411764705882353,0.1946586562475165
E07000114,28.46521746623283,0.16666666666666666,0.29439233648366897
E07000115,9.8622594569045,0,0.00955911453999747
E07000116,11.994290505544983,0,0.013844128662755383
E07000117,37.316597880548414,0.3333333333333333,0.49102644217674996
E07000118,17.965435899066183,0.09090909090909091,0.13487356833910477
E07000119,12.818930057857576,0,0.02648787860653034
E07000120,30.53153072764558,0.20754716981132076,0.3774539622778495
E07000121,21.747030021496688,0.1111111111111111,0.19224323977454755
E07000122,30.723842847930715,0.2982456140350877,0.3895573519886302
E07000123,30.552858229215953,0.23255813953488372,0.3955629784094769
E07000124,9.882778025204995,0,0
E07000125,23.523536827202854,0.06818181818181818,0.19912472587308583
E07000126,14.810886788851583,0.014285714285714285,0.04979485949060404
E07000127,20.09822239574279,0.0821917808219178,0.16776808996088655
E07000128,17.333424187748214,0.08695652173913043,0.13111259220692353
E07000129,9.529423969473266,0,0
E07000130,13.117181984091886,0.02,0.03502343838155879
E07000131,7.572686605907615,0,0
E07000132,11.868231990655099,0,0.012073258489476404
E07000133,11.876535902027998,0,0
E07000134,14.951150421146474,0.034482758620689655,0.04654411570507075
E07000135,10.962142164905261,0,0.0027673971507879065
E07000136,24.383590126498454,0.027777777777777776,0.16633760386635757
E07000137,25.354049407021687,0.08641975308641975,0.21591743738570726
E07000138,27.21105186296069,0.12280701754385964,0.29688205010237806
E07000139,10.543740556985105,0,0.001152249366751703
E07000140,16.943124369802455,0,0.010476309972719113
E07000141,12.353183162282823,0.024691358024691357,0.0349793578955085
E07000142,17.511423286139973,0.03773584905660377,0.09447997834174836
E07000143,15.889792211972242,0.012658227848101266,0.03077674337246365
E07000144,10.413480592075125,0,0
E07000145,27.657013514226435,0.21311475409836064,0.28172666896041204
E07000146,20.939559910061295,0.07865168539325842,0.11461646089214705
E07000147,19.278114351514315,0,0.018229734368631578
E07000148,25.86010609587979,0.0963855421686747,0.2816413862139755
E07000149,11.38073631334252,0,0.002616277447735613
E07000163,12.125416106402845,0,0.022802985486483466
E07000164,10.853343534667422,0,0.005886799374489231
E07000165,10.277316931915875,0.009615384615384616,0.013469518216782049
E07000166,10.600289089740025,0,0.01606646995982936
E07000167,13.91228534825301,0,0
E07000168,24.74820088519348,0.11267605633802817,0.2081098699306947
E07000169,12.932012682404117,0.02,0.0317083497249434
E07000170,26.18168774773179,0.13513513513513514,0.24977167818015616
E07000171,24.962041678549138,0.08571428571428572,0.25273767046171347
E07000172,13.856372797489472,0,0.039985865939048876
E07000173,15.2878998923307,0,0.04497279502430504
E07000174,28.909096907637405,0.17647058823529413,0.3465303627332283
E07000175,19.04799798849512,0.04285714285714286,0.14845980315779372
E07000176,7.611327125592977,0,0
E07000177,13.321788237391686,0,0.06340629973750174
E07000178,21.17352138827006,0.011764705882352941,0.14236103178212536
E07000179,8.381582397736981,0,0
E07000180,8.655613637408283,0,0.006299927782395922
E07000181,7.3265554217286795,0,0
E07000187,15.663072091341379,0,0.026438165978944266
E07000188,17.783021382470515,0.028169014084507043,0.10558177877966174
E07000189,14.409350715301391,0,0.035830098464630554
E07000192,20.64469548648878,0.016666666666666666,0.12905197069796623
E07000193,20.03878601358607,0.05555555555555555,0.20084631273558795
E07000194,12.775179071314318,0,0.033631936088918304
E07000195,18.934187606024,0.037037037037037035,0.1267841838226879
E07000196,11.941378564398095,0,0.009505000209005549
E07000197,13.080474282823499,0,0.053157417354822
E07000198,16.038413731145685,0,0.05652567972494625
E07000199,19.44353533799357,0.0196078431372549,0.13153024200372312
E07000200,12.592808294406383,0,0.009133130536086295
E07000202,26.085373846424716,0.12941176470588237,0.28530136443438014
E07000203,10.022702540266398,0,8.203697106440238e-4
E07000207,7.243358995144619,0,0.0010717914611766586
E07000208,8.461797893325345,0,0.002205673701661752
E07000209,9.148101267695683,0,0.0044506595634740504
E07000210,8.018769969217574,0,0
E07000211,9.651078487543066,0,0.007431382734016885
E07000212,9.638789151135645,0,0
E07000213,11.199780223534157,0,0.004812912932557072
E07000214,6.888008897771706,0,0
E07000215,9.989799410159902,0,0
E07000216,7.14175634888105,0,0.0020036632119013516
E07000217,9.926470197634933,0,0.02070554923718893
E07000218,16.287805962859917,0,0.0361494747058523
E07000219,22.73959465194754,0.10975609756097561,0.19022262169396667
E07000220,12.93700635892852,0,0.03796952373436691
E07000221,10.247515604649125,0,0
E07000222,11.505420983456474,0,0.015128212317916072
E07000223,19.306525000721276,0,0.10222223756036154
E07000224,18.358555678960734,0.031914893617021274,0.09816479373014973
E07000225,13.501200126354307,0,0.008363567700890006
E07000226,17.002873435654983,0,0.012184197089482342
E07000227,8.788014988465886,0,0
E07000228,7.773784013621603,0,0.0027540108689875194
E07000229,17.604790401776793,0,0.0870352451249777
E07000234,10.089629414270695,0,0.008829128808920273
E07000235,13.494509070958948,0.022222222222222223,0.031280630014741795
E07000236,21.84653282826156,0.07272727272727272,0.2279790234767486
E07000237,19.925088084968127,0.09523809523809523,0.1698234375937071
E07000238,13.186301742304014,0,0.017353769805371032
E07000239,21.03728299024986,0.03076923076923077,0.16341070094196355
E07000240,7.762174758785885,0,0.002801267793297357
E07000241,12.271730160385031,0,0.008136389347091462
E07000242,7.835513865582999,0,0
E07000243,16.764808928968062,0,0.02312120908988081
E07000244,16.02710682510059,0.033783783783783786,0.07848290657388024
E07000245,13.39075243350988,0,0.008868183358644945
E07000246,18.245585361891195,0.03333333333333333,0.07085025484941986
E08000001,30.49831417561622,0.22598870056497175,0.389667965278262
E08000002,22.230788948794054,0.09166666666666666,0.18718813760723393
E08000003,39.08465111778015,0.4416961130742049,0.560608037676767
E08000004,30.406137675586848,0.2222222222222222,0.4015615021822767
E08000005,33.84862559984614,0.25925925925925924,0.4394934263073046
E08000006,35.136902718068555,0.33774834437086093,0.47145340802529745
E08000007,18.876473824713987,0.07368421052631578,0.1328271644407084
E08000008,29.616801018213035,0.19148936170212766,0.35521522886113543
E08000009,17.04690496204415,0.06521739130434782,0.12530950191567106
E08000010,26.00494230334604,0.13,0.28940585640964955
E08000011,41.01429728744047,0.45454545454545453,0.5633652943267186
E08000012,42.97561787291115,0.49337748344370863,0.6160265266303793
E08000013,28.09485559524021,0.20168067226890757,0.33780220362047597
E08000014,24.377868429453237,0.18848167539267016,0.2520563922863314
E08000015,26.842246251122372,0.2318840579710145,0.30180225782528336
E08000016,28.441770498431072,0.17567567567567569,0.32554664962427166
E08000017,29.70410595585079,0.211340206185567,0.35758700946783606
E08000018,28.012394122807706,0.16766467065868262,0.32389334215114923
E08000019,27.443604823396658,0.22349570200573066,0.32265861408586094
E08000021,29.573256299252936,0.24293785310734464,0.3722153601618695
E08000022,22.413320409987577,0.061068702290076333,0.2236692002476236
E08000023,28.346024762581234,0.10679611650485436,0.36346094621162195
E08000024,29.46055594636482,0.18085106382978725,0.35538560614789144
E08000025,37.58619303263708,0.3896499238964992,0.5488002864999295
E08000026,28.43945202580082,0.17766497461928935,0.32598372949320487
E08000027,23.216756570704778,0.09405940594059406,0.2313627325267429
E08000028,36.97097007040742,0.3048128342245989,0.5628738371758145
E08000029,16.21521250369916,0.11194029850746269,0.1621569304235506
E08000030,31.23279485120753,0.24260355029585798,0.4388881610667804
E08000031,34.4144594520453,0.26582278481012656,0.4981273250083681
E08000032,32.698887467509984,0.3086816720257235,0.4346883720661752
E08000033,23.179149941394925,0.10077519379844961,0.2235587531818129
E08000034,25.231109913194196,0.1423076923076923,0.27367516644820467
E08000035,25.751054804185678,0.19301848049281314,0.2848782383511282
E08000036,25.867209202290823,0.12440191387559808,0.2736550982044213
E08000037,29.475550653868435,0.15873015873015872,0.3531442704565173
E09000001,11.151917303935349,0,0
E09000002,34.30172344803387,0.1,0.47837148913908295
E09000003,16.62285140002471,0,0.05844851307049386
E09000004,16.710956420140388,0,0.08738431691205732
E09000005,30.660073518989893,0.14204545454545456,0.3064026105455649
E09000006,14.950961578362145,0.025380710659898477,0.08423243157809301
E09000007,25.43013398350731,0.022556390977443608,0.23967528474375846
E09000008,22.75525549667325,0.04090909090909091,0.17609242760215266
E09000009,25.087307200562226,0.0663265306122449,0.2124820699547611
E09000010,26.257472176731902,0.10382513661202186,0.27891686833729545
E09000011,31.677666816051687,0.16233766233766234,0.3981298315969
E09000012,42.89763640778956,0.4206896551724138,0.7722798728415363
E09000013,27.460982479456412,0.035398230088495575,0.26035676094060384
E09000014,36.189480967658326,0.296551724137931,0.5543843849537388
E09000015,15.49491867708999,0,0.030464321413224214
E09000016,16.68084448427227,0.013333333333333334,0.0771686292996447
E09000017,19.80712352805797,0.006134969325153374,0.09050508408550195
E09000018,21.9244652828672,0.007042253521126761,0.09968339407929641
E09000019,35.70076486375816,0.15447154471544716,0.5235720121431389
E09000020,23.30938941006454,0.08737864077669903,0.2183862840854826
E09000021,11.655119247636115,0,0.012108344061479743
E09000022,31.275803832771516,0.0449438202247191,0.36103006239617086
E09000023,30.88743258566643,0.029585798816568046,0.35364085380294846
E09000024,14.55570020546155,0,0.02926902993045808
E09000025,41.83788317056001,0.3192771084337349,0.7615531536894471
E09000026,20.453723558203663,0.006211180124223602,0.08974866499795892
E09000027,10.140961902127122,0,0.007188973344910484
E09000028,29.28790670083449,0.023668639053254437,0.3379274020394795
E09000029,15.427241626601853,0,0.059369628311071544
E09000030,37.13629465847605,0.3586206896551724,0.5972204583384214
E09000031,35.43888836826584,0.16551724137931034,0.509797466813941
E09000032,21.41934633930371,0.0111731843575419,0.11501162825380794
E09000033,25.421202551977203,0.1015625,0.2393325517493902
