msoa_code,Score,Proportion,Extent,Income_Score,Income_Proportion,Income_Extent,Employment_Score,Employment_Proportion,Employment_Extent,Education_Score,Education_Proportion,Education_Extent,Health_Score,Health_Proportion,Health_Extent,Crime_Score,Crime_Proportion,Crime_Extent,Housing_and_Access_Score,Housing_and_Access_Proportion,Housing_and_Access_Extent,Environment_Score,Environment_Proportion,Environment_Extent
E02000629,22.65602082191781,0,0,0.11859539726027397,0,0,0.07424120547945205,0,0,7.00495605479452,0,0,0.15442728767123287,0,0.03559336697909154,0.8640703561643835,0.4,0.5917352559480894,26.481589479452055,0,0.1245609228550829,44.23860843835617,0.6,0.7717211247296323
E02000630,20.472349980986184,0,0.13428991733993367,0.10399619723665865,0,0.13428991733993367,0.07294790214222335,0,0.11756176154672394,6.517137786791735,0,0,0.12322981366459629,0.2,0.23118299297489509,0.5405506401318292,0,0.2812033410945286,23.87501736595259,0,0.03392098258067528,44.66504145012042,0.4,0.809600309558279
E02000631,19.12386262647335,0,0.05355662547418927,0.12623782205069364,0,0.11546611914160074,0.07709053927193074,0,0.05355662547418927,5.635278084906645,0,0,-0.12432199853968914,0,0,0.2309332429331386,0,0.009335558568895367,24.995404819025765,0,0.03350068349135066,40.42111338270575,0.4,0.7980757934264052
E02000632,23.357236886254334,0,0.050432366566791634,0.11192405771166537,0,0.03377580513188798,0.07047444357454423,0,0,8.478446818029305,0,0,0.3496084330611788,0,0.113499019890628,0.8122118331282854,0.4,0.4685246557844112,24.581600044737726,0,0.04210408584933982,50.32640118554971,0.8,0.9361575003384761
E02000633,32.63786933069133,0,0.4513279566154487,0.18956858212241304,0.2,0.4190320169644719,0.10588540290620872,0,0.13166295858536697,14.21264189784236,0,0,0.2103684500220167,0,0.05159621312197268,1.5420494275649494,1,1,29.801846213121976,0,0.4098310505457831,45.934113496257154,0.6,0.9354263714106931
E02000634,30.16654974528019,0,0.3922819109505859,0.18474707821396463,0,0.417960506600634,0.11994111477374887,0,0.24658651798810774,8.83391594246329,0,0,0.5785131854959544,0,0.2770432787092093,0.8465587353910698,0.25,0.5038598331309244,29.028550044950556,0,0.34456571455609347,40.17653910698232,0.25,0.6960431683043389
E02000635,26.395909744580383,0,0.22571819116367864,0.15206084996780425,0.2,0.23963748714994182,0.09971775059025542,0.2,0.127071542345884,9.355984116763254,0,0,0.018368748658510417,0,0.0896623400097152,0.8691335050440008,0.4,0.5512189198043402,28.90819585748015,0.2,0.302002349724924,43.97820766258854,0.6,0.955467629150145
E02000636,15.979028808655178,0,0,0.07241174990564851,0,0,0.04305799471631652,0,0,3.9587119134482323,0,0,-0.10520757327965781,0,0.00994464712542457,0.49062171342307204,0,0.27721428051194785,21.595754308718078,0,0,49.12674940244055,0.8,0.9712128635842973
E02000637,22.2360567321409,0,0,0.10461099528146604,0,0,0.06691791945572259,0,0,6.753938329858444,0,0,0.036512015801602106,0,0,0.7263411609788215,0,0.5333470981304902,25.13865609568748,0,0.047127296459078094,57.52264139141885,1,1
E02000638,24.584443094250148,0,0.15706876111440427,0.15386188500296383,0,0.1717444544972389,0.086799249160245,0,0.025552730373651956,11.361007607192255,0,0,0.4646759533688994,0.2,0.21709720358988754,0.42588134755977075,0,0.2453007518796992,28.135815747875917,0,0.2411890722657265,38.054452479747084,0.2,0.6377270978275564
E02000639,28.602146796724472,0,0.21928018203022004,0.1860594894026975,0,0.4177038966636243,0.10378793352601157,0,0.07744270357975863,17.86819954238921,0,0,0.1255821290944123,0,0.07043783591927795,0.2851717244701349,0,0.18253980326538888,32.803500481695565,0.2,0.6537996907007403,45.8773414017341,0.4,0.72748231670216
E02000640,16.023858913447636,0,0,0.10393152241272466,0,0.03275829265375791,0.06066463540590787,0,0,4.358217207188598,0,0,-0.003236418095434831,0,0.049462377281770824,0.08717155546374716,0,0.05578229813326954,21.974217930179716,0,0,36.53842904358603,0,0.6255982343795866
E02000641,32.59530040098018,0,0.4529112098580154,0.2417139674760526,0,0.8107227022780832,0.1434982178658944,0,0.4013588772555134,22.451314992203162,0,0.009501002450434382,0.4187291156159501,0,0.15046868954520404,0.2023935174871909,0,0,31.663652149699267,0,0.5915026204406091,30.73234773891736,0,0.23914656880561833
E02000642,24.80936700884236,0,0.16837665359658927,0.14704482162821425,0,0.1443072948149416,0.09829007012907816,0,0.12158836210355137,8.154005691635328,0,0,-0.03243876410204289,0,0.0685775191103075,0.7428267100315074,0,0.5661468056766572,28.45429566012806,0,0.33943222728026484,43.01505071653624,0.2,0.8055621827207514
E02000643,22.511572167726634,0,0.17972263038754585,0.13237878624555352,0,0.24710659639289012,0.0823187452840358,0,0.08402075307920547,9.188875282957852,0,0,-0.08858197693219787,0,0.16364892234898984,0.45327260967985344,0,0.2146505505976864,26.158534978980274,0,0.16920624294378286,45.97166616363048,0.8,0.7886385685027487
E02000644,20.974858694447523,0,0.0662642836727194,0.11978676715061509,0,0.02869713072440603,0.0823417931951679,0,0.009913554250249349,6.3584065166795964,0,0,-0.09018353097639364,0,0.03808891896148438,0.4566543278288817,0,0.29315054509819927,26.638615205585726,0,0.15135734993029507,43.1862724149396,0.6,0.8831979094361193
E02000645,22.59827693269431,0,0.19459180092343797,0.13481089810377161,0,0.20418590495826977,0.08969264430089602,0,0.11035714677399894,7.15856063763284,0,0,-0.07933309022713064,0,0.17275830491001412,0.5255863721608669,0.2,0.316650398657615,27.136370285476143,0,0.1954848049483993,42.390795790789745,0.6,0.8705783003037912
E02000646,19.734005023640663,0,0,0.10594168636721828,0,0,0.06822163120567376,0,0,5.009333234830575,0,0,-0.1841997635933806,0,0,0.599952718676123,0,0.35248226950354605,27.357944247438926,0,0.2138129380780556,45.9822774822695,0.6,0.9640431234706152
E02000647,19.74020986439195,0,0.02997939402311551,0.11701826334208225,0,0.10847089837454528,0.08372255030621173,0,0.07903658424275911,6.851389873140857,0,0,-0.23210214348206476,0,0.010356517935258078,0.14161078302712163,0,0.12830012202422061,27.732648293963255,0,0.2577145784408527,41.01789457567804,0.2,0.7547180780034074
E02000648,34.775513627592865,0,0.5331784598979358,0.23931982633863966,0.4,0.7159281615761545,0.15594548962855764,0,0.5419849823545839,19.77554570670526,0,0.06916368344885368,0.7049885431741438,0.2,0.37665251225023483,0.39456837916063675,0,0.2753624292279178,30.1494005065123,0,0.4530714448929849,31.38225711529185,0,0.25927431639881177
E02000649,24.581446045324927,0,0.09318289532927318,0.12784263845114813,0,0.04847883441155792,0.08198874380909499,0,0,9.01799279603782,0,0,0.06295339936965332,0,0,0.4893591475311421,0,0.22460504593315794,31.04263582470359,0.16666666666666666,0.47071119378816234,55.785790634849164,0.8333333333333334,0.9309081178858898
E02000650,31.015999344863733,0,0.4077757778881165,0.20281970649895179,0.2,0.4271867759020192,0.12880070754716982,0,0.363516840450182,12.821155660377357,0,0,0.364458071278826,0,0.22938286163522006,0.6772247117400418,0.2,0.426683010592519,31.545164963312374,0.4,0.4989962622751848,37.69944195492663,0.2,0.6603939093015556
E02000651,21.32459469656139,0,0,0.12194976824404441,0,0,0.07971747332111674,0,0,7.9459808127627465,0,0,-0.16001390535733534,0,0,0.47500549746685355,0,0.20598282112525032,27.412339549423304,0,0.17286044149935037,46.39728403578743,0.6,0.906830134514901
E02000652,20.358346969319033,0,0.03622638536976013,0.1430825642304814,0,0.16793136495516664,0.08427812422050386,0,0.07195651888514001,14.74500099775505,0,0,-0.15169568470940384,0,0,-0.05422624095784484,0,0,27.273688450985283,0,0.1806455212613724,34.34230306809678,0,0.4928575179530267
E02000653,27.21123345476624,0,0.22119856410911912,0.19433505363286785,0,0.4799467932125395,0.10737765634486945,0,0.1457881954430703,11.035650880388586,0,0,0.18339040680024285,0,0.020228432343761645,-0.006032179720704302,0,0,37.95308692572354,0.8,0.9391309558048125,33.7665914794576,0.4,0.4364501113134993
E02000654,34.46425997455765,0,0.524730511951209,0.24610500751705797,0.4,0.7229486344518634,0.1329106048340465,0,0.29992848143256245,20.061095755753442,0,0,0.22272892332600902,0,0,0.6927943795536023,0.2,0.4496956656704789,39.3503360703134,1,1,30.491858332369606,0,0.24136603507148807
E02000655,32.33255805032156,0,0.3995688759300937,0.18113979465192373,0.2,0.36259969001823067,0.10507221031253526,0,0.19738623609684253,12.246545752002707,0,0,0.4273897100304637,0,0.26479034662137685,0.8081156493286697,0,0.6605289880461053,46.59614769265486,0.8,0.9722382227711895,38.55587543721087,0.2,0.6896675712750227
E02000657,26.140808345120227,0,0.11327434569450501,0.1405162659123055,0,0.12939243440992862,0.08665578904829258,0,0.0729791239059459,12.742936451808447,0,0,0.04015437462113558,0,0,0.7080158617902607,0,0.5389446033754824,37.44076722570216,0.6,0.8768919292573726,42.22555001010305,0.4,0.8185462772915315
E02000658,24.88318940518324,0,0.13039219809999938,0.1450189519351524,0,0.1412081407995385,0.08995969859573011,0,0.03304871380414729,9.601631693115651,0,0,-0.11280146135403585,0,0,0.6456433382806256,0.2,0.42740970190060146,34.16742767439206,0.2,0.7756043407983367,42.415234844160295,0.4,0.7921350070003185
E02000659,22.07216938929379,0,0.15180090210446948,0.13643830108067354,0,0.16834830227113395,0.09007137471726565,0,0.09863493869128713,13.161284493591353,0,0.07019748416026242,-0.23343377733098772,0,0.017912461475377305,0.3668715757728072,0,0.21482983029325006,31.801807489318925,0.2,0.5832032645070833,32.34529102789646,0.2,0.35589476329678177
E02000660,24.623504121526143,0,0.09226795497929939,0.13098174752708433,0,0.09226795497929939,0.08261198775317947,0,0.018861405161514237,10.142297220913802,0,0,0.042990343853038154,0,0,0.5142086669806877,0,0.46518611944368693,34.38885127178521,0.2,0.7117760988670451,47.33708878944889,0.4,0.7108244291841237
E02000661,16.33983823746858,0,0,0.10393287002809405,0,0.09547460251990317,0.061546798757947656,0,0,3.9173362413130266,0,0,-0.4378882152890729,0,0,0.21736803193848886,0,0.10541335595383547,27.31709714623688,0,0.25299345510011906,37.08429173443738,0,0.6443500626473768
E02000662,23.989742633726202,0,0.18997202605334734,0.16934893472348142,0.2,0.3172215727441905,0.10526699909338168,0,0.23334655485040795,14.34908057570263,0,0.06355454024908144,0.08402493200362647,0,0,-0.196221554850408,0,0,31.463527085222122,0,0.5709506370186572,32.55663610607434,0,0.4049043875554707
E02000663,20.518439860701847,0,0,0.1268390034824538,0,0.05025201968220845,0.07436405036163943,0,0,7.0712275649611565,0,0,-0.025251540316099642,0,0,0.290422850254487,0,0.11220656449589012,31.670733592285025,0,0.5496778377768692,37.66964465577284,0,0.6909012082845742
E02000664,34.520400255319146,0.3333333333333333,0.4991796192609182,0.1861656170212766,0.3333333333333333,0.38699104143337065,0.11976468085106384,0.16666666666666666,0.2602042553191489,15.168145872340427,0,0,0.46238885106382976,0.16666666666666666,0.2551460246360582,0.9454139574468085,0.3333333333333333,0.7133917133258679,38.507805617021276,0.5,0.9496376259798432,47.08657931914894,0.5,0.7433735722284435
E02000665,20.62070310175117,0,0.05794624193538669,0.12294838045095571,0,0.12492997114509977,0.07782247911182329,0,0.05794624193538669,12.44028648277441,0,0,-0.15877108847430468,0,0.03880803358975439,0.27590168249971386,0,0.010100721071305926,30.565749685246647,0,0.4848647313602766,35.8321238411354,0.25,0.5384640639024596
E02000666,21.694246955807905,0,0.07910578882560071,0.14438609932959365,0,0.16880054150974644,0.09782966206047339,0,0.10152947699663713,6.538551101381858,0,0,-0.08054220823642085,0,0,0.13903187850595156,0,0.08674201237119339,31.14762854015597,0.25,0.46186424811515714,33.398492543439595,0.25,0.46206191357446835
E02000667,15.338545322697607,0,0,0.09121899927483684,0,0,0.06868150833937636,0,0,7.294275271936185,0,0,-0.2979644670050762,0,0,-0.16664031907179114,0,0,24.509604641044234,0,0.09009579787031027,35.86647193618564,0.25,0.5380573260562573
E02000668,17.377961418285558,0,0.012151881537834516,0.10394864828148351,0,0.06971342566441914,0.07464407009917132,0,0.02366419036315145,9.03704007607662,0,0,-0.31303640809672606,0,0,0.17891183263143595,0,0.05315853824208667,27.609181497079202,0,0.2915668637699397,32.30959380518951,0,0.3851800742176048
E02000669,24.531893800876645,0,0.0792653989387997,0.13793926111458985,0,0.06124806380384271,0.09304170319348778,0,0,10.521378459611771,0,0,0.09215679398872886,0,0,0.2654566061365059,0,0.2058596710938272,34.00089705698184,0.2,0.7281396038625053,44.24029492798998,0.6,0.9005816827604389
E02000670,34.12369768847258,0,0.5536052512305086,0.2012139295966158,0,0.4744908994044258,0.13357833509593595,0,0.26079985051009447,17.84479725033993,0,0,0.37990134461399006,0,0.1394959486645303,0.7034382837286599,0,0.5081690667217976,35.85558845747092,0.25,0.9156570796987937,47.31499063302614,0.5,0.8215869784750439
E02000671,20.80914529425235,0,0.09025677027466765,0.1343697046027021,0,0.15308745013438105,0.09299393176093429,0,0.12616001590878959,9.227761048774903,0,0,-0.10345225555301123,0,0,0.019685940004579804,0,0,28.01111483856194,0,0.28952279657237895,37.798533661552554,0.4,0.5710098465765971
E02000672,33.70041021305377,0.2,0.4534482554034731,0.17675335362416864,0,0.3097520602317427,0.14018577386991318,0.2,0.4257254566921192,12.962191635666779,0,0,0.37348213279224435,0,0.12401082177882986,0.6930667343027844,0.4,0.5433953924378073,35.88500777815353,0.6,0.8010329340429192,51.25772167737572,0.8,0.9776308373232708
E02000673,15.829065399330466,0,0,0.09341953610712578,0,0,0.06364717838354854,0,0,4.833236370157819,0,0,-0.5578915590626494,0,0,0.13065004782400766,0,0,29.339885222381636,0,0.39816443907473126,37.08849760879962,0,0.6448145561176973
E02000674,21.28855600379687,0,0,0.13469162316089228,0,0,0.09091314665401044,0,0,11.007306597057427,0,0,-0.06885382059800665,0,0,-0.048636331276696726,0,0,26.82870621737067,0,0.17471055129518143,42.15699050783105,0.4,0.8694717483076462
E02000675,19.71985425751664,0,0.04666326419675535,0.1222767959605233,0,0.10305527704963578,0.08386573330273124,0,0.00992081707596969,11.436133463392244,0,0,-0.28609547854028,0,0,0.0903128299288501,0,0.04751549231122331,32.9677786320863,0.2,0.5266513052196706,29.15295122790911,0,0.20533805249870138
E02000676,20.797340120201152,0,0.016265888565397298,0.13069802526677296,0,0.024179023543158134,0.08137311419109529,0,0,7.347780203606035,0,0,-0.07813320250214645,0,0.05583156345420154,0.27584570096896843,0,0.047918428476440685,27.19332233533669,0,0.20186337609017022,42.62947994603214,0.4,0.9294047396179643
E02000677,22.743233797862263,0,0.1051652436462554,0.13073589500744148,0,0.06600025635730511,0.09865931538357463,0,0.07905525212028851,10.795566229197673,0,0,-0.17467257475307804,0,0,0.2407622784467596,0,0.08725441326221788,35.59174590718441,0.25,0.727482927315583,34.01989433094304,0,0.451461948742781
E02000678,31.299345582720864,0,0.42078067149274107,0.19226458677066147,0,0.4556586644351992,0.12545582720863957,0,0.22986469097597748,22.874461976901156,0,0.13693289019759536,0.16870676466176693,0,0.11111365484357358,0.2558498575071246,0,0.2409554522273886,39.95419124043798,1,1,35.27559157042148,0.25,0.5408654567271636
E02000679,26.110328918590522,0,0.2568245187695849,0.17031263669501823,0,0.38307891539297817,0.10799987849331714,0,0.13088284197736136,13.69326269744836,0,0,-0.04790814094775212,0,0,0.5885637910085055,0,0.45190413762230597,33.12338007290401,0.2,0.628161092281128,32.21596318347509,0.2,0.36141171580226383
E02000680,26.328571053322825,0,0.18550557836672055,0.17091489361702128,0,0.23547447223259088,0.10838061465721041,0,0.12073638588196253,11.128024428684002,0,0,0.20182230102442872,0,0,0.4408500131337011,0,0.319036954087346,37.027485552928816,0.5,0.8406878603127204,28.021784475965326,0,0.1668408610177927
E02000681,34.679878332751194,0,0.570528399237703,0.2101503085341716,0.2,0.5169801030694094,0.1404689719408546,0,0.42562886433688124,27.966887879846315,0,0.2575647554093057,0.31684910932588195,0,0.12578665490131194,0.6979490045406915,0.4,0.5093874662205636,37.0028663406683,0.6,0.9263684884583095,33.447708697170796,0,0.4116522970016728
E02000682,31.320623235491826,0.2,0.36794874818684625,0.21105422361640153,0.2,0.45595657865254663,0.13084125028008065,0.2,0.306098093092916,20.800717566659195,0,0,0.13700840241989695,0,0.0780172057973749,0.5238894241541563,0,0.23058923075108786,37.385265404436474,0.6,0.8476110593535148,27.709682612592427,0,0.2452896328879559
E02000683,32.898287428932406,0,0.4351144562290122,0.21007770056854075,0,0.5607291285700036,0.15184538850284268,0,0.4705555740266648,23.601427511054958,0,0.027094623798916105,0.35788155401137084,0,0.09300046547195528,0.15544551484523056,0,0,40.30540713834491,0.5,0.9435336802207667,25.52146636133923,0,0.08318316321441632
E02000685,27.242348347991445,0,0.18228109791950756,0.17300475398145948,0,0.2906699986238474,0.1136288328975517,0,0.13126211952510225,12.846321487996198,0,0,0.19246862372236748,0,0.04633505560907259,0.5374667221297836,0,0.21545106526716118,37.209649393867366,0.4,0.7769879148787109,28.003777275968623,0,0.21167102448300446
E02000686,39.94807595280076,0.25,0.756884650253057,0.2492989285229893,0.25,0.8378214966413728,0.17214512410145125,0.5,0.6725638353309015,29.026388037433883,0,0.22889383026262247,0.5806080292960804,0,0.297305246025684,0.6753633527736335,0,0.5057442874784954,41.857093042180935,1,1,27.27999688050997,0,0.12003469272666269
E02000687,25.49714092846992,0,0.12713574260141114,0.16026409284699195,0,0.25933674487022856,0.10404369966840361,0,0.08292091550524819,12.91077854097584,0,0,0.09912837517764093,0,0.06257541948191178,0.35757484604452866,0,0.09116719439527288,32.18585386072951,0.2,0.5382551297713729,37.54566828517291,0.4,0.6250726146251464
E02000689,9.187242079510703,0,0,0.060770275229357795,0,0,0.036906299694189605,0,0,1.5805896024464832,0,0,-1.0976135779816514,0,0,-0.23502544342507645,0,0,16.784360733944954,0,0.03243231933043617,36.598937737003055,0.2,0.4794653146628038
E02000690,6.785943008011653,0,0,0.041832847778587035,0,0,0.025439912600145664,0,0,1.1953636198106337,0,0,-1.33739457392571,0,0,-0.29354715950473415,0,0,25.9029841587764,0,0.14676083873193538,20.41093044428259,0,0
E02000691,9.183412503339566,0,0,0.061070932407160036,0,0,0.05239620625166978,0,0,0.9506950307240182,0,0,-0.7654119690088165,0,0,-0.11495511621693828,0,0,17.693747528720277,0,0,27.70421720545017,0,0.11336002643531079
E02000692,5.564838680109991,0,0,0.03815293963598272,0,0,0.021356553620531626,0,0,1.225502160534241,0,0,-1.3257684954825193,0,0,-0.8358562262668587,0,0,21.11801584391777,0,0.16285810768902087,25.207209113526254,0,0.15790507432651285
E02000693,12.833113614522157,0,0,0.07522189001601708,0,0,0.043605872931126534,0,0,2.996950240256273,0,0,-0.3637122263747998,0,0,0.04405381740523223,0,0,20.80073796049119,0,0,42.31068723972237,0.4,0.720176187933796
E02000694,10.67231486784141,0,0,0.08136486784140969,0,0,0.0478579295154185,0,0,3.251761784140969,0,0,-0.5066659691629956,0,0,-0.18000495594713659,0,0,16.110933259911896,0,0,30.437732158590308,0,0.3743255854393693
E02000695,14.05193352192362,0,0,0.09628147100424328,0,0,0.0605030645921735,0,0,9.853758015087225,0,0,-0.7004838519566242,0,0,0.23998939179632248,0,0.017605275565150492,20.618927274870344,0,0,31.16429137199434,0,0.3504900866026452
E02000696,18.159230963551064,0,0.009503187778178743,0.12374678214844219,0,0.08326622221378056,0.07157716829062913,0,0.009503187778178743,12.784248526404427,0,0,-0.2327507518344761,0,0,0.0881278720076988,0,0.07252432778083787,28.345036208348372,0,0.299113626722888,29.139375436063997,0,0.2125744711833716
E02000697,6.867456892468025,0,0,0.040078635717669356,0,0,0.027517527238275698,0,0,0.9956418758882047,0,0,-0.9540277119848414,0,0,-0.25473022264329703,0,0,16.508134059687354,0,0,33.159184272856464,0,0.3798150041137899
E02000698,5.8838273326572015,0,0,0.03678828600405679,0,0,0.026775101419878294,0,0,1.399139705882353,0,0,-1.4495006338742393,0,0,-0.46425152129817443,0,0,19.3272261663286,0,0.06715563947902209,25.175120309330627,0,0.09010722483185649
E02000699,6.3079358699760615,0,0,0.03903578178152955,0,0,0.02937621267481416,0,0,0.6560348998362101,0,0,-1.1889004661710973,0,0,-0.8478411238503212,0,0,20.067237495275293,0,0.12273827443751117,30.178480030238124,0,0.25431689024754145
E02000700,23.036024944632242,0,0.08385807449034052,0.17819606014687026,0,0.41050515027515166,0.10747161673854762,0,0.12014680891528269,17.585813031821893,0,0.027870994656474482,0.07198985895792051,0,0,-0.09346415666161556,0,0,26.374317402960717,0,0.15583278630192451,23.953051054901504,0,0.011341648210747159
E02000701,21.035854960942054,0,0,0.13374979596595546,0,0.1087578161914054,0.07813128133379971,0,0,16.15235175469278,0,0,-0.2797306750612102,0,0,0.7033292526524426,0.4,0.5117664745985284,25.250405736271425,0,0.09742794376637638,31.304578290777663,0,0.27131802924590237
E02000702,24.332717198479436,0,0.18214824874650626,0.16370176246976156,0.2,0.229780403664385,0.10658979380255731,0,0.17142610298352723,19.628805321967512,0,0,-0.3214400414698767,0,0,0.4926893215067389,0,0.26535598008960887,29.890184656145607,0.2,0.39575630990851157,26.64205091579311,0,0.13183025239634041
E02000703,7.5179695773930755,0,0,0.05403958757637474,0,0,0.0352662932790224,0,0,1.470250763747454,0,0,-1.1180782841140529,0,0,-0.3450725560081466,0,0.12473603816057453,16.59522950610998,0,0,29.27059597759674,0,0.19311086397255867
E02000704,13.75204277086158,0,0,0.08925009244422531,0,0.009891532108960913,0.05843719955626772,0,0,6.722285097990879,0,0,-0.3910592875631702,0,0,-0.2385979292493529,0,0,24.487190065327255,0,0.15982633460268444,30.662802785652655,0,0.31566070050017186
E02000705,15.404535763254113,0,0,0.10384483546617915,0,0,0.0728125,0,0,12.833338436928702,0,0,-0.500126828153565,0,0,0.20231444241316274,0,0.009420703839122474,19.20491464808044,0,0,28.266659734917734,0,0.15657563985374767
E02000706,27.779984133700026,0,0.24964676605836567,0.20503405965728794,0,0.5455577143620634,0.11987804104082928,0,0.18429932192444298,21.142117939496508,0,0.053203600815026765,0.15633520203088638,0,0.04330971017558703,0.37968933784641423,0,0.1962739247102312,26.88232007615824,0,0.24672569672541836,29.247037761793948,0,0.31078769220491465
E02000707,26.48113163064833,0,0.2813297487333264,0.1943984282907662,0.2,0.44579981387653805,0.12128827766863132,0,0.2919387860614207,16.934439947609693,0,0,-0.2600742632612967,0,0.009528487229862463,0.3556180746561886,0,0.16690759314789919,31.213790569744596,0.2,0.5397832006341985,26.31329338572364,0,0.0393172026333023
E02000708,8.284308997308997,0,0,0.06576693576693576,0,0,0.04426126126126126,0,0,3.0478145548145545,0,0,-1.2298851058851061,0,0,-0.4282899262899263,0,0,20.400761787761788,0,0.1345045660835134,25.047153036153034,0,0.01063531063531062
E02000709,7.481353009408429,0,0,0.06024294367830906,0,0,0.04335352493878077,0,0,4.771335868024231,0,0,-0.9280332517076944,0,0,-0.49121510503930915,0,0,18.915361902306994,0,0,19.804582162649826,0,0
E02000710,22.271253619857504,0,0.07300953198901644,0.15623121121581243,0,0.20039767022705002,0.09860193059066881,0,0.06394627974210404,16.816193748563546,0,0.02769327075445449,-0.10467662606297401,0,0,0.28491438749712705,0,0.01863001850754212,26.38501976557113,0,0.0966492881249319,29.286525856125028,0,0.24923187651961437
E02000711,22.92540486015589,0,0.01633968001158329,0.1439826914259514,0,0.03452092231955401,0.0933281751490142,0,0,15.68188640531866,0,0,-0.26361015589179276,0,0,0.3384156350298029,0,0.21455633581891453,25.68588457129757,0,0.1353335625859697,42.74047650160477,0.4,0.7969762783850961
E02000712,22.800657152604046,0,0.0481886573381372,0.15472549465544688,0,0.2265016219192511,0.10706186035933592,0,0.19691386471637357,18.397019558790085,0,0,-0.20409483738912895,0,0,0.21180805094382535,0,0,23.91992597225381,0,0.13123690793962386,34.337500227427796,0,0.48156218953113955
E02000713,9.228112401548524,0,0,0.05328127085836337,0,0,0.045746228807902814,0,0,14.435160192230677,0,0,-0.738831264183687,0,0,-0.18660779602189295,0,0,16.88530636764117,0,0,23.077304365238287,0,0.012007742624482697
E02000714,27.658611418935198,0,0.17456573558685917,0.15998843652132017,0,0.1630165210665787,0.08777896892315104,0,0,15.390705974463986,0,0,-0.017384726571910387,0,0,0.3795362563237774,0,0.30320943590003674,48.69128836424958,1,1,31.21484003854493,0,0.3104023760920006
E02000715,31.155505422153368,0,0.3397325614578661,0.18598618641879677,0,0.3464789976490412,0.10550245287890524,0,0.10172482911383803,24.427359282210176,0,0,-0.07044035631293571,0,0,0.3350867544539117,0,0.21537601750309157,48.85296243222308,1,1,32.57675987606507,0,0.35964980227485827
E02000716,30.451547432101943,0,0.28841075529601445,0.1735430557343287,0,0.2792163185670444,0.0979231561333505,0,0.0769149995596534,18.78592482945038,0,0,0.06038434804994207,0,0.048270792827092825,0.6186573561590939,0,0.34056777611424616,48.82269391170035,1,1,33.02850173767538,0,0.39829111651570676
E02000717,29.7358543229828,0,0.26799425262914867,0.17959552118203856,0,0.27903333596602603,0.096935010966178,0,0,22.881450998499368,0,0.04543734089928733,-0.144402516449267,0,0,0.24689010735311095,0,0,49.96989945746277,1,1,31.779420408634415,0,0.37685103616712334
E02000718,34.01824164765866,0,0.515726976773747,0.21525224741714746,0,0.5963289244175781,0.126685495773514,0,0.16933131836702986,24.10920783577083,0,0,-0.03193827988729372,0,0.09910173932079627,0.29321789883268484,0,0.08505582351154954,51.45103542197772,1,1,28.806825841942842,0,0.2078036396505822
E02000719,27.79439584824624,0,0.18640476459581307,0.1533118587449296,0,0.13032751886875385,0.09176175137198758,0,0.024231749739416535,13.995483536148893,0,0,-0.05423705559532332,0,0,0.5539546647578143,0.25,0.2695786082959725,49.270058100691955,1,1,29.77385540443808,0,0.22821710683293772
E02000720,25.124224344907706,0,0.10647551174308559,0.14552897895959727,0,0.14174960765797284,0.08320394991609656,0,0,15.297559184200335,0,0,-0.2874384923196076,0,0,0.3408568478120563,0,0.18711283824638397,46.18258500064542,1,1,30.94441112688783,0,0.24676411242382446
E02000721,33.37428216612378,0,0.45656126778673056,0.19843811074918566,0,0.42937167838162177,0.10164037052117264,0,0.040673752785873464,20.795009364820846,0,0,0.08338507736156352,0,0,0.7869763843648208,0.4,0.5468825004285959,50.03514260993486,1,1,32.494412255700325,0,0.4134592512429281
E02000722,27.697998923187367,0,0.282351607662372,0.14962024407753052,0,0.20622095439604032,0.0897385738214884,0,0.054467513003614555,10.485432400095718,0,0,0.26190392438382387,0,0.19631994559262472,0.5486727686049294,0,0.2942214203851336,47.68668449389806,1,1,31.97439076334051,0,0.32880946083802465
E02000723,25.035432375740996,0,0.04730506155950752,0.15445061559507522,0,0.06601915184678521,0.07361705426356589,0,0,14.90938878248974,0,0,-0.5327608755129959,0,0,0.19615221158230736,0,0.1770326637386901,48.89394984040128,1,1,33.35398267213862,0,0.4567017063863488
E02000724,27.70225366729867,0,0.12313483789305613,0.16903293084522503,0,0.1767380605990577,0.08788883344975551,0,0,20.41112433888833,0,0,-0.24579313441772283,0,0,0.10308332501746333,0,0,49.75381808202774,1,1,31.904923360942025,0,0.3175000919122474
E02000725,30.49649914456801,0,0.30659583089460174,0.15424529512403765,0,0.13718596641303854,0.07782356715141146,0,0,11.865465568862275,0,0,0.06379512403763901,0,0.09637398136058709,1.0727110778443114,0.5,0.9415149025257754,48.23568926432849,1,1,43.35312339606501,0.5,0.7929770158930259
E02000726,27.459165690193288,0,0.1346191753819197,0.12551995838580737,0,0.05611561483240488,0.059723156107977876,0,0,11.510903904068336,0,0,-0.09963248097245796,0,0,0.9634646553140229,0.2,0.5229699392213766,50.48107014181679,1,1,42.785373761156436,0.6,0.7396288728720997
E02000727,27.1976008492569,0,0.10093368594877142,0.15541519226232603,0,0.05027035919593744,0.08072540693559802,0,0,16.49816737438075,0,0,-0.18939997640953057,0,0,0.37493099787685774,0,0.16604555443811225,50.66013364000944,1,1,32.08709766454352,0,0.33319365292211417
