ltla21_code,Score,Proportion,Extent
E07000166,12.116261538461538,0,0
E07000167,12.923345776031436,0,0
E07000168,24.08154222766218,0.09859154929577464,0.20914697297806234
E07000169,13.092418701841453,0,0.0290332891128173
E07000170,27.773168281306063,0.10810810810810811,0.2734505127188261
E07000171,25.71050798393874,0.1,0.24690447287328413
E07000172,16.037957949576704,0,0.0406392761138123
E07000173,16.427240454260932,0,0.04212738319912272
E07000174,31.940786739238,0.19117647058823528,0.4104169379410922
E07000175,19.638915292144254,0.02857142857142857,0.14749618665057945
E07000176,8.947924689367353,0,0
E07000177,11.322833221701273,0,0.027564893479512572
E07000178,19.721365814107763,0.011764705882352941,0.11527700728935923
E07000179,7.713441599000625,0,0
E07000180,6.991828542269094,0,0.001217312289057394
E07000181,6.212283131938305,0,0
E07000187,14.484650871617067,0,0.023439884020945167
E07000188,17.018142869947116,0.014084507042253521,0.0829094785902643
E07000189,13.681282356835485,0,0.024703043607031478
E07000192,20.25057183159722,0.016666666666666666,0.12587890624999998
E07000193,19.24499768754047,0.041666666666666664,0.174057368469736
E07000194,12.11109977685687,0,0.016390394219530334
E07000195,19.873880511391576,0.024691358024691357,0.12460834720796417
E07000196,11.654554521276596,0,0.007881988881778913
E07000197,12.879465102736877,0,0.031351056703400625
E07000198,16.53018097153138,0.01694915254237288,0.05121984504068934
E07000199,19.52323838277763,0.0196078431372549,0.12233629492476267
E07000200,11.294852184320765,0,0
E07000202,24.712274813993982,0.08235294117647059,0.26340472242820123
E07000203,9.737819515447878,0,0
E07000207,7.02267671009772,0,0
E07000208,6.884875577410222,0,0.0014453881686782874
E07000209,8.342680969285384,0,0.0028903095831877873
E07000210,6.199136771300449,0,0
E07000211,8.952274640616313,0,0.0028338955561407683
E07000212,7.762918267998976,0,0
E07000213,10.43645796460177,0,0
E07000214,4.934113315861724,0,0
E07000215,8.332543826459831,0,0
E07000216,6.200117596195417,0,0
E07000217,7.291928809788654,0,0.0023183654352789632
E07000218,16.38181774036905,0,0.027683546029203795
E07000219,21.17512115368492,0.024390243902439025,0.1535295856813157
E07000220,13.396546302320537,0,0.020482199317421724
E07000221,8.653585709318499,0,0
E07000222,12.705388910430399,0,0.012404848880635084
E07000223,17.01304318714429,0,0.03669541698236215
E07000224,15.559904098884706,0,0.04670702115806671
E07000225,10.698989861058955,0,0
E07000226,14.75725910693302,0,0.014306440307584467
E07000227,6.649733333333334,0,0
E07000228,6.375021814006889,0,0
E07000229,15.737530459711273,0,0.049854235260517424
E07000234,10.007239908106335,0,8.478284651569839e-4
E07000235,13.059754745739227,0,0.013930194059348176
E07000236,19.437627871557304,0.01818181818181818,0.16761644878791723
E07000237,18.118943384487764,0.031746031746031744,0.13651738741295377
E07000238,11.305250444049733,0,0.005398008787510514
E07000239,17.77018258716732,0.03076923076923077,0.09167417719044878
E07000240,7.754622742577288,0,0
E07000241,12.624073601570167,0,0.010958369918909147
E07000242,6.2918854045683315,0,0
E07000243,15.61428839889752,0,0.015889369502433102
E07000244,16.38794075021313,0.033783783783783786,0.07800668551173329
E07000245,11.5573182852353,0,4.3407975092803197e-4
E07000246,17.720286835533358,0,0.041821356816944245
E08000001,29.529521143808154,0.22033898305084745,0.3650101926652625
E08000002,23.533518405756986,0.09166666666666666,0.2029555552318382
E08000003,49.20804461309002,0.5901060070671378,0.7260932781374387
E08000004,30.717098175499565,0.2361111111111111,0.391006134614968
E08000005,33.69236788519344,0.25925925925925924,0.425958167259514
E08000006,38.73792502524033,0.3841059602649007,0.5260641947698798
E08000007,18.058220184131,0.05789473684210526,0.12385445217513529
E08000008,29.80503519144144,0.1276595744680851,0.34080206851588424
E08000009,20.14424458719962,0.06521739130434782,0.15785178506580513
E08000010,29.263587887641943,0.16,0.3469083010334788
E08000011,46.57839949798534,0.5252525252525253,0.6376170295611544
E08000012,49.625804736058825,0.5860927152317881,0.7135209088772881
E08000013,31.84595908071749,0.25210084033613445,0.38726191881047906
E08000014,26.25971734927052,0.19895287958115182,0.27138281633068434
E08000015,30.06466126397386,0.25120772946859904,0.3561957883272838
E08000016,32.95746540422433,0.22972972972972974,0.42670139820600295
E08000017,31.521337168758716,0.25773195876288657,0.4101084562871614
E08000018,28.199257243476872,0.11377245508982035,0.31531082287919254
E08000019,28.84367995904204,0.24068767908309455,0.35936474242093086
E08000021,34.51614094085118,0.3107344632768362,0.45376108413618954
E08000022,26.28212449325191,0.11450381679389313,0.3023061258112696
E08000023,33.061192222076734,0.1941747572815534,0.485273736587114
E08000024,34.238518967052535,0.2712765957446808,0.4624205839621315
E08000025,37.97829193650292,0.3881278538812785,0.5471897368005387
E08000026,28.145209989772688,0.17258883248730963,0.317274690966802
E08000027,22.08139096511933,0.0594059405940594,0.19702946636851765
E08000028,35.383881692118656,0.23529411764705882,0.5207356595807581
E08000029,16.38655876494024,0.07462686567164178,0.15317283497588594
E08000030,29.37541692987997,0.17159763313609466,0.3865816279881637
E08000031,32.1829313021948,0.21518987341772153,0.44518278258910526
E08000032,33.166600423010074,0.3054662379421222,0.42820495157647853
E08000033,25.431127221702525,0.11627906976744186,0.24774178195723168
E08000034,26.15074349346775,0.12692307692307692,0.2765379753003535
E08000035,28.097710708482953,0.21560574948665298,0.32082968340281076
E08000036,29.080614787971264,0.13875598086124402,0.34324061154220664
E08000037,33.19456214689266,0.2698412698412698,0.44139175229347694
E09000001,14.526849775784754,0,0.041214302572574926
E09000002,31.47314828080229,0.10909090909090909,0.36684087995777404
E09000003,16.08431541976191,0,0.06264046184525435
E09000004,15.008877462406874,0,0.055435276797505886
E09000005,26.10174340422422,0.08522727272727272,0.20793243248441207
E09000006,13.172898423522263,0,0.05036698013812169
E09000007,34.707956157635465,0.23308270676691728,0.47884223489758876
E09000008,19.844512602037774,0.01818181818181818,0.12317131684003549
E09000009,23.428734745270226,0.04591836734693878,0.18020411006854645
E09000010,23.1541359430605,0.04371584699453552,0.17713813448211274
E09000011,32.04253181370239,0.18181818181818182,0.39180465946991816
E09000012,45.29413323652205,0.503448275862069,0.8335000859837013
E09000013,27.788834462393606,0.035398230088495575,0.24898460760203442
E09000014,37.804295494205554,0.30344827586206896,0.579286721883235
E09000015,13.50253408713003,0.0072992700729927005,0.022260589951766677
E09000016,14.777294668906375,0,0.04054785979181886
E09000017,17.682850695291535,0,0.04769177762654989
E09000018,23.550817407843493,0.028169014084507043,0.14232728252112936
E09000019,42.718550530489765,0.37398373983739835,0.7375199532965947
E09000020,21.48493418624677,0.02912621359223301,0.17699933959637681
E09000021,11.597067409766455,0,0.00812398731701866
E09000022,34.22791894931611,0.1348314606741573,0.47553203474528205
E09000023,28.633629883640285,0.01775147928994083,0.2681989998499369
E09000024,14.50019947780679,0,0.028297787549814477
E09000025,40.816424880382776,0.27710843373493976,0.6990881893729538
E09000026,17.846589513078143,0,0.053541279061054166
E09000027,9.686487946327041,0,0.0028308775121793557
E09000028,35.06422993324018,0.14201183431952663,0.5344440222587208
E09000029,13.281974792228521,0,0.03817288556853633
E09000030,44.837999020873205,0.5379310344827586,0.7621788850603521
E09000031,30.238703137642723,0.07586206896551724,0.32785468233200993
E09000032,21.06725926195502,0,0.10395560467512764
E09000033,32.9452485189276,0.1875,0.36795387404146473
