msoa11_code,Score,Proportion,Extent
E02001435,28.176940426575143,0,0.2763432084747293
E02001436,19.165111174719488,0,0
E02001437,14.087723231058236,0,0
E02001438,13.73007773193132,0,0
E02001439,24.456421415957617,0,0.22322498331235052
E02001440,7.643947225521806,0,0
E02001441,6.0953333333333335,0,0
E02001442,9.877611977856064,0,0
E02001443,6.662761574074074,0,0
E02001444,11.80687286628734,0,0
E02001445,10.918384870317002,0,0
E02001446,13.405958436996926,0,0
E02001447,14.569680861723446,0,0
E02001448,12.513626772793053,0,0
E02001449,19.72437865338818,0,0.16354673488223695
E02001450,9.279532465938383,0,0
E02001451,47.400715994755814,0.6,0.7816151736272835
E02001452,52.27165663474692,0.6,0.9088407292741658
E02001453,11.57188810542134,0,0
E02001454,19.022325973106867,0,0
E02001455,19.08685020979021,0,0
E02001456,17.72413888522862,0,0
E02001457,45.38704495892457,0.6,0.8427675798907275
E02001458,23.04594847229415,0,0.2127650658235438
E02001459,33.13242645850452,0.4,0.3942755409476856
E02001460,43.8566577987846,0.4,0.7519815913856214
E02001461,22.353238383195418,0,0.10657224697644811
E02001462,57.64019280745505,1,1
E02001463,44.08239189985272,0.6,0.6548387721882025
E02001464,58.89907258530943,1,1
E02001465,68.31466186167765,1,1
E02001466,47.88123929645915,0.5,0.7719725575220161
E02001467,30.15192992198863,0.2,0.2843361378456057
E02001468,31.91166572383646,0,0.34382062768131433
E02001469,14.692543316195373,0,0
E02001470,13.750700011618449,0,0
E02001471,45.73640661222339,0.6,0.7233930453108536
E02001472,25.337372302919192,0,0.39900244193900347
E02001473,26.22096845384915,0,0.2110367116024515
E02001474,61.336001105125014,1,1
E02001475,49.949392908944404,0.75,0.6907332796132152
E02001476,51.0501298001052,0.75,0.957683283036629
E02001477,65.80286228173821,1,1
E02001478,30.763748228744937,0.4,0.4457426619433198
E02001479,10.233744957709824,0,0
E02001480,12.909712628865979,0,0
E02001481,24.762733881163086,0,0.21108091024020223
E02001482,74.40037854198866,1,1
E02001483,13.30276614759648,0,0
E02001484,17.038021184778344,0,0.018208034798648243
E02001485,40.550826025459685,0.5,0.7197821285887988
E02001486,26.32000737631947,0.2,0.24961645816181047
E02001487,54.27720542635659,0.6666666666666666,0.9676249076493876
E02001488,30.930129493850522,0,0.37588072001195033
E02001489,7.079880214686509,0,0
E02001490,12.783789400762036,0,0
E02001491,46.42282506565509,0.6,0.8207251240151736
E02001492,14.851951892238613,0,0.09432362175483609
E02001493,58.52524441187248,1,1
E02001494,5.987264266778289,0,0
E02001495,29.308143862294262,0,0.2881894710390752
E02001496,16.055422719734658,0,0.0996661429693637
E02001497,43.389807021943575,0.4,0.6141894076885002
E02001498,14.798281908548708,0,0
E02001499,10.12038013087448,0,0
E02001500,12.531135321404903,0,0
E02001501,12.113913076058449,0,0.0567092609755937
E02001502,18.684689917046384,0,0
E02001503,12.913900348712446,0,0
E02001504,7.524428179071683,0,0
E02001505,22.65030527618753,0,0.21213303256594213
E02001506,3.8213984366275824,0,0
E02001507,5.7969963099631,0,0
E02001508,21.35187713395639,0,0.13647647155271356
E02001509,26.130857142857142,0,0.24330357142857142
